n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
64,8,negate,openblas,1,131072,1080263,1086053,8.2417526245117188,8.2859268188476562
64,8,negate,onemkl,1,131072,1893164,1908807,14.443695068359375,14.563041687011719
64,8,negate,baseline,2,131072,893624,899309,6.81781005859375,6.8611831665039062
64,8,negate,aligned,2,131072,1144683,1150460,8.7332382202148438,8.777313232421875
64,8,negate,unrolled,2,131072,895654,901621,6.8332977294921875,6.8788223266601562
64,8,negate,aligned-unrolled,2,131072,1093041,1098703,8.3392410278320312,8.3824386596679688
64,8,negate,openblas,2,131072,1097565,1114416,8.3737564086914062,8.5023193359375
64,8,negate,onemkl,2,131072,1897157,1912985,14.474159240722656,14.594917297363281
64,8,negate,baseline,3,131072,898140,903948,6.852264404296875,6.896575927734375
64,8,negate,aligned,3,131072,1167891,1173601,8.9103012084960938,8.9538650512695312
64,8,negate,unrolled,3,131072,893619,899561,6.8177719116210938,6.8631057739257812
64,8,negate,aligned-unrolled,3,131072,1085448,1091195,8.28131103515625,8.3251571655273438
64,8,negate,openblas,3,131072,1082765,1088544,8.2608413696289062,8.304931640625
64,8,negate,onemkl,3,131072,1892930,1898818,14.441909790039062,14.486831665039062
64,8,negate,baseline,4,131072,901888,907696,6.880859375,6.9251708984375
64,8,negate,aligned,4,131072,1176784,1197174,8.9781494140625,9.1337127685546875
64,8,negate,unrolled,4,131072,894158,899949,6.8218841552734375,6.8660659790039062
64,8,negate,aligned-unrolled,4,131072,1062704,1068669,8.1077880859375,8.1532974243164062
64,8,negate,openblas,4,131072,1077026,1082893,8.2170562744140625,8.2618179321289062
64,8,negate,onemkl,4,131072,1894572,1900432,14.454437255859375,14.4991455078125
64,8,negate,baseline,5,131072,897658,903362,6.8485870361328125,6.8921051025390625
64,8,negate,aligned,5,131072,1194132,1210298,9.110504150390625,9.2338409423828125
64,8,negate,unrolled,5,131072,899706,905239,6.8642120361328125,6.9064254760742188
64,8,negate,aligned-unrolled,5,131072,1079724,1085493,8.237640380859375,8.2816543579101562
64,8,negate,openblas,5,131072,1087515,1093248,8.2970809936523438,8.3408203125
64,8,negate,onemkl,5,131072,1896928,1902722,14.472412109375,14.516616821289062
64,8,negate,baseline,6,131072,915295,921493,6.9831466674804688,7.0304336547851562
64,8,negate,aligned,6,131072,1199531,1205520,9.1516952514648438,9.1973876953125
64,8,negate,unrolled,6,131072,911956,917999,6.957672119140625,7.0037765502929688
64,8,negate,aligned-unrolled,6,131072,1086994,1092861,8.2931060791015625,8.3378677368164062
64,8,negate,openblas,6,131072,1096447,1102480,8.3652267456054688,8.4112548828125
64,8,negate,onemkl,6,131072,1914930,1921299,14.609756469726562,14.658348083496094
64,8,negate,baseline,7,131072,1058610,1064377,8.0765533447265625,8.1205520629882812
64,8,negate,aligned,7,131072,1190674,1196419,9.0841217041015625,9.1279525756835938
64,8,negate,unrolled,7,131072,895576,901059,6.83270263671875,6.8745346069335938
64,8,negate,aligned-unrolled,7,131072,1081008,1086777,8.2474365234375,8.2914505004882812
64,8,negate,openblas,7,131072,1082587,1101240,8.2594833374023438,8.40179443359375
64,8,negate,onemkl,7,131072,1895211,1900919,14.459312438964844,14.502861022949219
64,8,powers-two,baseline,1,131072,913246,927576,6.9675140380859375,7.07684326171875
64,8,powers-two,aligned,1,131072,1124417,1130294,8.5786209106445312,8.6234588623046875
64,8,powers-two,unrolled,1,131072,913024,919072,6.9658203125,7.011962890625
64,8,powers-two,aligned-unrolled,1,131072,1063041,1069790,8.1103591918945312,8.1618499755859375
64,8,powers-two,openblas,1,131072,1100800,1106409,8.3984375,8.4412307739257812
64,8,powers-two,onemkl,1,131072,1968170,1974684,15.015945434570312,15.065643310546875
64,8,powers-two,baseline,2,131072,899800,905598,6.86492919921875,6.9091644287109375
64,8,powers-two,aligned,2,131072,1118770,1137679,8.5355377197265625,8.6798019409179688
64,8,powers-two,unrolled,2,131072,904482,910141,6.9006500244140625,6.9438247680664062
64,8,powers-two,aligned-unrolled,2,131072,1060796,1066579,8.093231201171875,8.1373519897460938
64,8,powers-two,openblas,2,131072,1097389,1102932,8.3724136352539062,8.414703369140625
64,8,powers-two,onemkl,2,131072,1950602,1967488,14.881912231445312,15.0107421875
64,8,powers-two,baseline,3,131072,892844,898522,6.811859130859375,6.8551788330078125
64,8,powers-two,aligned,3,131072,1120850,1126418,8.5514068603515625,8.5938873291015625
64,8,powers-two,unrolled,3,131072,897219,902827,6.8452377319335938,6.8880233764648438
64,8,powers-two,aligned-unrolled,3,131072,1053147,1058838,8.0348739624023438,8.0782928466796875
64,8,powers-two,openblas,3,131072,1081097,1086682,8.2481155395507812,8.2907257080078125
64,8,powers-two,onemkl,3,131072,1927115,1932828,14.702720642089844,14.746307373046875
64,8,powers-two,baseline,4,131072,903764,909610,6.895172119140625,6.9397735595703125
64,8,powers-two,aligned,4,131072,1134074,1139929,8.6522979736328125,8.6969680786132812
64,8,powers-two,unrolled,4,131072,908286,917575,6.9296722412109375,7.0005416870117188
64,8,powers-two,aligned-unrolled,4,131072,1066385,1072265,8.1358718872070312,8.1807327270507812
64,8,powers-two,openblas,4,131072,1091180,1101096,8.325042724609375,8.40069580078125
64,8,powers-two,onemkl,4,131072,1950015,1969138,14.877433776855469,15.023330688476562
64,8,powers-two,baseline,5,131072,917740,923578,7.001800537109375,7.0463409423828125
64,8,powers-two,aligned,5,131072,1148590,1154484,8.7630462646484375,8.808013916015625
64,8,powers-two,unrolled,5,131072,907417,913219,6.9230422973632812,6.9673080444335938
64,8,powers-two,aligned-unrolled,5,131072,1066871,1072558,8.1395797729492188,8.1829681396484375
64,8,powers-two,openblas,5,131072,1102454,1108035,8.4110565185546875,8.4536361694335938
64,8,powers-two,onemkl,5,131072,1971697,1994316,15.042854309082031,15.215423583984375
64,8,powers-two,baseline,6,131072,935734,941592,7.1390838623046875,7.18377685546875
64,8,powers-two,aligned,6,131072,1147079,1153075,8.7515182495117188,8.7972640991210938
