n,offset,alignment_bytes,mode,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
256,0,0,reset,7,65536,2595667,2599414,39.60673522949219,39.663909912109375
256,1,8,arithmetic,1,65536,3067569,3071272,46.80738830566406,46.8638916015625
256,1,8,arithmetic,2,65536,2999165,3002791,45.76362609863281,45.81895446777344
256,1,8,arithmetic,3,65536,2944116,2947356,44.92364501953125,44.97308349609375
256,1,8,arithmetic,4,65536,2880087,2883342,43.94664001464844,43.996307373046875
256,1,8,arithmetic,5,65536,2880163,2883491,43.94779968261719,43.99858093261719
256,1,8,arithmetic,6,65536,2876803,2880111,43.89653015136719,43.94700622558594
256,1,8,arithmetic,7,65536,2879150,2883204,43.932342529296875,43.99420166015625
256,1,8,reset,1,65536,3703045,3707715,56.50398254394531,56.57524108886719
256,1,8,reset,2,65536,3768485,3772473,57.50251770019531,57.56336975097656
256,1,8,reset,3,65536,3680408,3683715,56.1585693359375,56.20903015136719
256,1,8,reset,4,65536,3684580,3687957,56.22222900390625,56.27375793457031
256,1,8,reset,5,65536,3687308,3690775,56.26385498046875,56.31675720214844
256,1,8,reset,6,65536,3697266,3701931,56.415802001953125,56.48698425292969
256,1,8,reset,7,65536,3683454,3687061,56.205047607421875,56.26008605957031
256,2,16,arithmetic,1,65536,2945662,2950114,44.947235107421875,45.015167236328125
256,2,16,arithmetic,2,65536,2944617,2947811,44.93128967285156,44.98002624511719
256,2,16,arithmetic,3,65536,2908987,2912166,44.38761901855469,44.436126708984375
256,2,16,arithmetic,4,65536,3056124,3059478,46.63275146484375,46.683929443359375
256,2,16,arithmetic,5,65536,2914124,2917429,44.46600341796875,44.51643371582031
256,2,16,arithmetic,6,65536,2910134,2913776,44.405120849609375,44.460693359375
256,2,16,arithmetic,7,65536,2948203,2952960,44.98600769042969,45.05859375
256,2,16,reset,1,65536,3761797,3765952,57.40046691894531,57.4638671875
256,2,16,reset,2,65536,3795313,3799417,57.91188049316406,57.97450256347656
256,2,16,reset,3,65536,3863968,3868649,58.95947265625,59.03089904785156
256,2,16,reset,4,65536,3718213,3721782,56.73542785644531,56.789886474609375
256,2,16,reset,5,65536,3724758,3728905,56.835296630859375,56.89857482910156
256,2,16,reset,6,65536,3713579,3718402,56.66471862792969,56.738311767578125
256,2,16,reset,7,65536,3682159,3685622,56.18528747558594,56.238128662109375
256,3,24,arithmetic,1,65536,2904308,2907538,44.31622314453125,44.365509033203125
256,3,24,arithmetic,2,65536,2878044,2881557,43.91546630859375,43.96907043457031
256,3,24,arithmetic,3,65536,2926049,2929302,44.64796447753906,44.697601318359375
256,3,24,arithmetic,4,65536,2921443,2924644,44.57768249511719,44.62652587890625
256,3,24,arithmetic,5,65536,2887467,2890786,44.05924987792969,44.109893798828125
256,3,24,arithmetic,6,65536,2895382,2898932,44.180023193359375,44.23419189453125
256,3,24,arithmetic,7,65536,2879986,2883945,43.945098876953125,44.00550842285156
256,3,24,reset,1,65536,3720658,3724352,56.772735595703125,56.8291015625
256,3,24,reset,2,65536,3739538,3744069,57.060821533203125,57.12995910644531
256,3,24,reset,3,65536,3768693,3772350,57.50569152832031,57.561492919921875
256,3,24,reset,4,65536,3738091,3741668,57.03874206542969,57.09332275390625
256,3,24,reset,5,65536,3672189,3675849,56.03315734863281,56.08900451660156
256,3,24,reset,6,65536,3696846,3701502,56.409393310546875,56.480438232421875
256,3,24,reset,7,65536,3695621,3699148,56.39070129394531,56.44451904296875
4096,0,0,arithmetic,1,4096,837411,840752,204.446044921875,205.26171875
4096,0,0,arithmetic,2,4096,843407,846729,205.909912109375,206.720947265625
4096,0,0,arithmetic,3,4096,867737,871104,211.849853515625,212.671875
4096,0,0,arithmetic,4,4096,860523,863939,210.088623046875,210.922607421875
4096,0,0,arithmetic,5,4096,881659,885259,215.248779296875,216.127685546875
4096,0,0,arithmetic,6,4096,883446,886980,215.68505859375,216.5478515625
4096,0,0,arithmetic,7,4096,881064,884864,215.103515625,216.03125
4096,0,0,reset,1,4096,3042616,3046261,742.826171875,743.716064453125
4096,0,0,reset,2,4096,3021362,3024983,737.63720703125,738.521240234375
4096,0,0,reset,3,4096,2953388,2956959,721.0419921875,721.913818359375
4096,0,0,reset,4,4096,2934696,2939247,716.478515625,717.589599609375
4096,0,0,reset,5,4096,2875291,2878657,701.975341796875,702.797119140625
4096,0,0,reset,6,4096,2867874,2871288,700.16455078125,700.998046875
4096,0,0,reset,7,4096,2814281,2817606,687.080322265625,687.89208984375
4096,1,8,arithmetic,1,4096,1595986,1599797,389.64501953125,390.575439453125
4096,1,8,arithmetic,2,4096,1584418,1587495,386.82080078125,387.572021484375
4096,1,8,arithmetic,3,4096,1580907,1583937,385.963623046875,386.703369140625
4096,1,8,arithmetic,4,4096,1565725,1568733,382.257080078125,382.991455078125
4096,1,8,arithmetic,5,4096,1564958,1568000,382.06982421875,382.8125
4096,1,8,arithmetic,6,4096,1596499,1599499,389.770263671875,390.502685546875
4096,1,8,arithmetic,7,4096,1631077,1634268,398.212158203125,398.9912109375
4096,1,8,reset,1,4096,3977897,3981386,971.166259765625,972.01806640625
4096,1,8,reset,2,4096,3976470,3980153,970.81787109375,971.717041015625
4096,1,8,reset,3,4096,3938713,3943128,961.599853515625,962.677734375
4096,1,8,reset,4,4096,3931129,3935095,959.748291015625,960.716552734375
4096,1,8,reset,5,4096,3928261,3931721,959.048095703125,959.892822265625
4096,1,8,reset,6,4096,4086674,4090580,997.72314453125,998.6767578125
4096,1,8,reset,7,4096,3997516,4001540,975.9560546875,976.9384765625
4096,2,16,arithmetic,1,4096,1600950,1603977,390.85693359375,391.595947265625
4096,2,16,arithmetic,2,4096,1597925,1601049,390.118408203125,390.881103515625
4096,2,16,arithmetic,3,4096,1599834,1602898,390.58447265625,391.33251953125
4096,2,16,arithmetic,4,4096,1599157,1602268,390.419189453125,391.1787109375
4096,2,16,arithmetic,5,4096,1626367,1629576,397.062255859375,397.845703125
4096,2,16,arithmetic,6,4096,1601180,1604839,390.9130859375,391.806396484375
4096,2,16,arithmetic,7,4096,1598764,1602014,390.3232421875,391.11669921875
4096,2,16,reset,1,4096,4049757,4053473,988.710205078125,989.617431640625
4096,2,16,reset,2,4096,3940861,3945188,962.124267578125,963.1806640625
4096,2,16,reset,3,4096,3963931,3967495,967.756591796875,968.626708984375
4096,2,16,reset,4,4096,3942371,3945919,962.492919921875,963.359130859375
4096,2,16,reset,5,4096,3955258,3958942,965.63916015625,966.53857421875
4096,2,16,reset,6,4096,3986431,3990524,973.249755859375,974.2490234375
4096,2,16,reset,7,4096,4006394,4010376,978.12353515625,979.095703125
4096,3,24,arithmetic,1,4096,1634229,1637327,398.981689453125,399.738037109375
4096,3,24,arithmetic,2,4096,1600420,1603588,390.7275390625,391.5009765625
4096,3,24,arithmetic,3,4096,1601033,1604306,390.877197265625,391.67626953125
4096,3,24,arithmetic,4,4096,1635528,1639177,399.298828125,400.189697265625
4096,3,24,arithmetic,5,4096,1616354,1619485,394.61767578125,395.382080078125
4096,3,24,arithmetic,6,4096,1598894,1601917,390.35498046875,391.093017578125
4096,3,24,arithmetic,7,4096,1634712,1637853,399.099609375,399.866455078125
4096,3,24,reset,1,4096,3924536,3928149,958.138671875,959.020751953125
4096,3,24,reset,2,4096,3914371,3917843,955.656982421875,956.504638671875
4096,3,24,reset,3,4096,4052354,4056127,989.34423828125,990.265380859375
4096,3,24,reset,4,4096,4037175,4041049,985.638427734375,986.584228515625
4096,3,24,reset,5,4096,3994711,3999220,975.271240234375,976.3720703125
4096,3,24,reset,6,4096,3978517,3981916,971.317626953125,972.1474609375
4096,3,24,reset,7,4096,3918169,3921758,956.584228515625,957.46044921875
65536,0,0,arithmetic,1,256,1868518,1872397,7298.8984375,7314.05078125
65536,0,0,arithmetic,2,256,1866222,1869923,7289.9296875,7304.38671875
65536,0,0,arithmetic,3,256,1869488,1873315,7302.6875,7317.63671875
65536,0,0,arithmetic,4,256,1867766,1871497,7295.9609375,7310.53515625
65536,0,0,arithmetic,5,256,1869289,1872992,7301.91015625,7316.375
65536,0,0,arithmetic,6,256,1937140,1940818,7566.953125,7581.3203125
65536,0,0,arithmetic,7,256,1973819,1977840,7710.23046875,7725.9375
65536,0,0,reset,1,256,4363231,4367701,17043.87109375,17061.33203125
65536,0,0,reset,2,256,4333707,4338391,16928.54296875,16946.83984375
65536,0,0,reset,3,256,4322614,4335000,16885.2109375,16933.59375
65536,0,0,reset,4,256,4267246,4271495,16668.9296875,16685.52734375
65536,0,0,reset,5,256,4386680,4391433,17135.46875,17154.03515625
65536,0,0,reset,6,256,4277266,4282086,16708.0703125,16726.8984375
65536,0,0,reset,7,256,4273869,4277960,16694.80078125,16710.78125
65536,1,8,arithmetic,1,256,2071782,2076123,8092.8984375,8109.85546875
65536,1,8,arithmetic,2,256,2074379,2078454,8103.04296875,8118.9609375
65536,1,8,arithmetic,3,256,2091874,2095795,8171.3828125,8186.69921875
65536,1,8,arithmetic,4,256,2074983,2078635,8105.40234375,8119.66796875
65536,1,8,arithmetic,5,256,2093846,2097381,8179.0859375,8192.89453125
65536,1,8,arithmetic,6,256,2119029,2122788,8277.45703125,8292.140625
65536,1,8,arithmetic,7,256,2100415,2104425,8204.74609375,8220.41015625
65536,1,8,reset,1,256,4843703,4848431,18920.71484375,18939.18359375
65536,1,8,reset,2,256,4787444,4792215,18700.953125,18719.58984375
65536,1,8,reset,3,256,4791001,4795292,18714.84765625,18731.609375
65536,1,8,reset,4,256,4769147,4773470,18629.48046875,18646.3671875
65536,1,8,reset,5,256,4798876,4803968,18745.609375,18765.5
65536,1,8,reset,6,256,4820497,4824833,18830.06640625,18847.00390625
65536,1,8,reset,7,256,4757762,4761935,18585.0078125,18601.30859375
65536,2,16,arithmetic,1,256,2120271,2125514,8282.30859375,8302.7890625
65536,2,16,arithmetic,2,256,2083370,2086933,8138.1640625,8152.08203125
65536,2,16,arithmetic,3,256,2074471,2078107,8103.40234375,8117.60546875
65536,2,16,arithmetic,4,256,2075503,2079011,8107.43359375,8121.13671875
65536,2,16,arithmetic,5,256,2075824,2079596,8108.6875,8123.421875
65536,2,16,arithmetic,6,256,2079708,2083480,8123.859375,8138.59375
65536,2,16,arithmetic,7,256,2070960,2074709,8089.6875,8104.33203125
65536,2,16,reset,1,256,4814564,4819293,18806.890625,18825.36328125
65536,2,16,reset,2,256,4815173,4819484,18809.26953125,18826.109375
65536,2,16,reset,3,256,4753384,4757609,18567.90625,18584.41015625
65536,2,16,reset,4,256,4705744,4710267,18381.8125,18399.48046875
65536,2,16,reset,5,256,4745275,4750004,18536.23046875,18554.703125
65536,2,16,reset,6,256,4677417,4681651,18271.16015625,18287.69921875
65536,2,16,reset,7,256,4660200,4664611,18203.90625,18221.13671875
65536,3,24,arithmetic,1,256,2035708,2039162,7951.984375,7965.4765625
65536,3,24,arithmetic,2,256,2021870,2025420,7897.9296875,7911.796875
65536,3,24,arithmetic,3,256,2045244,2048830,7989.234375,8003.2421875
65536,3,24,arithmetic,4,256,2190122,2193645,8555.1640625,8568.92578125
65536,3,24,arithmetic,5,256,2103084,2106749,8215.171875,8229.48828125
65536,3,24,arithmetic,6,256,2069270,2072890,8083.0859375,8097.2265625
65536,3,24,arithmetic,7,256,2065459,2069185,8068.19921875,8082.75390625
65536,3,24,reset,1,256,4906310,4911361,19165.2734375,19185.00390625
65536,3,24,reset,2,256,4746495,4750976,18540.99609375,18558.5
65536,3,24,reset,3,256,4889677,4894084,19100.30078125,19117.515625
65536,3,24,reset,4,256,4881413,4885967,19068.01953125,19085.80859375
65536,3,24,reset,5,256,4900251,4904596,19141.60546875,19158.578125
65536,3,24,reset,6,256,4766926,4771152,18620.8046875,18637.3125
65536,3,24,reset,7,256,4926029,4930643,19242.30078125,19260.32421875
