n,offset,alignment_bytes,mode,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
64,2,8,arithmetic,4,262144,6315978,6320845,24.093544006347656,24.112110137939453
64,2,8,arithmetic,5,262144,6230829,6234429,23.768726348876953,23.782459259033203
64,2,8,arithmetic,6,262144,6311457,6316040,24.076297760009766,24.093780517578125
64,2,8,arithmetic,7,262144,6329488,6333387,24.14508056640625,24.159954071044922
64,2,8,reset,1,262144,8268027,8279549,31.540019989013672,31.583972930908203
64,2,8,reset,2,262144,8281837,8285727,31.592700958251953,31.607540130615234
64,2,8,reset,3,262144,8074273,8078116,30.800907135009766,30.815567016601563
64,2,8,reset,4,262144,8082960,8087077,30.83404541015625,30.849750518798828
64,2,8,reset,5,262144,8080786,8084845,30.82575225830078,30.841236114501953
64,2,8,reset,6,262144,8061670,8073658,30.752830505371094,30.798561096191406
64,2,8,reset,7,262144,8008016,8012046,30.54815673828125,30.56352996826172
64,3,16,arithmetic,1,262144,6371394,6375361,24.30493927001953,24.320072174072266
64,3,16,arithmetic,2,262144,6398376,6402775,24.407867431640625,24.42464828491211
64,3,16,arithmetic,3,262144,6294393,6303946,24.01120376586914,24.047645568847656
64,3,16,arithmetic,4,262144,6304665,6308485,24.05038833618164,24.064960479736328
64,3,16,arithmetic,5,262144,6321447,6325524,24.11440658569336,24.129959106445313
64,3,16,arithmetic,6,262144,6313249,6317067,24.083133697509766,24.097698211669922
64,3,16,arithmetic,7,262144,6315710,6320048,24.09252166748047,24.10906982421875
64,3,16,reset,1,262144,8172488,8176271,31.175567626953125,31.189998626708984
64,3,16,reset,2,262144,8252166,8255847,31.479515075683594,31.49355697631836
64,3,16,reset,3,262144,8140705,8145150,31.054325103759766,31.07128143310547
64,3,16,reset,4,262144,8178553,8197465,31.19870376586914,31.27084732055664
64,3,16,reset,5,262144,7975187,7979373,30.422924041748047,30.438892364501953
64,3,16,reset,6,262144,8070379,8079006,30.786052703857422,30.81896209716797
64,3,16,reset,7,262144,8090833,8094889,30.864078521728516,30.87955093383789
256,0,0,arithmetic,1,65536,1819119,1822826,27.757553100585938,27.814117431640625
256,0,0,arithmetic,2,65536,1863151,1866989,28.429428100585938,28.487991333007813
256,0,0,arithmetic,3,65536,1825623,1829355,27.856796264648438,27.913742065429688
256,0,0,arithmetic,4,65536,1821453,1825708,27.793167114257813,27.85809326171875
256,0,0,arithmetic,5,65536,1824803,1828902,27.844284057617188,27.906829833984375
256,0,0,arithmetic,6,65536,1889185,1894371,28.826675415039063,28.905807495117188
256,0,0,arithmetic,7,65536,1864802,1868695,28.454620361328125,28.514022827148438
256,0,0,reset,1,65536,2576969,2581018,39.32142639160156,39.383209228515625
256,0,0,reset,2,65536,2585974,2590361,39.458831787109375,39.52577209472656
256,0,0,reset,3,65536,2589295,2593788,39.50950622558594,39.57806396484375
256,0,0,reset,4,65536,2588652,2592645,39.49969482421875,39.56062316894531
256,0,0,reset,5,65536,2595218,2599151,39.599884033203125,39.65989685058594
256,0,0,reset,6,65536,2589844,2593825,39.51788330078125,39.57862854003906
256,0,0,reset,7,65536,2603386,2607478,39.724517822265625,39.786956787109375
256,1,8,arithmetic,1,65536,3135343,3138863,47.84153747558594,47.89524841308594
256,1,8,arithmetic,2,65536,3054889,3058477,46.61390686035156,46.66865539550781
256,1,8,arithmetic,3,65536,3011274,3014796,45.948394775390625,46.00213623046875
256,1,8,arithmetic,4,65536,3001912,3005337,45.8055419921875,45.85780334472656
256,1,8,arithmetic,5,65536,2962837,2967620,45.20930480957031,45.28228759765625
256,1,8,arithmetic,6,65536,2884907,2888192,44.02018737792969,44.0703125
256,1,8,arithmetic,7,65536,2930292,2933980,44.71270751953125,44.76898193359375
256,1,8,reset,1,65536,3621549,3625039,55.26045227050781,55.31370544433594
256,1,8,reset,2,65536,3647927,3651509,55.66294860839844,55.71760559082031
256,1,8,reset,3,65536,3759121,3763278,57.35963439941406,57.423065185546875
256,1,8,reset,4,65536,3738616,3742581,57.0467529296875,57.10725402832031
256,1,8,reset,5,65536,3714243,3717828,56.67485046386719,56.72955322265625
256,1,8,reset,6,65536,3698316,3701870,56.43182373046875,56.486053466796875
256,1,8,reset,7,65536,3763501,3767226,57.42646789550781,57.483306884765625
256,2,16,arithmetic,1,65536,2979921,2983275,45.46998596191406,45.52116394042969
256,2,16,arithmetic,2,65536,2941052,2944675,44.87689208984375,44.93217468261719
256,2,16,arithmetic,3,65536,2939036,2942728,44.84613037109375,44.9024658203125
256,2,16,arithmetic,4,65536,2948877,2952985,44.99629211425781,45.05897521972656
256,2,16,arithmetic,5,65536,2946322,2949759,44.957305908203125,45.00975036621094
256,2,16,arithmetic,6,65536,2944947,2948316,44.93632507324219,44.98773193359375
256,2,16,arithmetic,7,65536,2945314,2948718,44.941925048828125,44.993865966796875
256,2,16,reset,1,65536,3729745,3733406,56.91139221191406,56.967254638671875
256,2,16,reset,2,65536,3776183,3779898,57.61997985839844,57.676666259765625
256,2,16,reset,3,65536,3769739,3773819,57.52165222167969,57.58390808105469
256,2,16,reset,4,65536,3767134,3771797,57.481903076171875,57.55305480957031
256,2,16,reset,5,65536,3756138,3759866,57.314117431640625,57.371002197265625
256,2,16,reset,6,65536,3835009,3839046,58.51759338378906,58.579193115234375
256,2,16,reset,7,65536,3699508,3703360,56.45001220703125,56.5087890625
256,3,24,arithmetic,1,65536,2940424,2943758,44.8673095703125,44.918182373046875
256,3,24,arithmetic,2,65536,2942761,2946362,44.90296936035156,44.957916259765625
256,3,24,arithmetic,3,65536,2948574,2952255,44.991668701171875,45.04783630371094
256,3,24,arithmetic,4,65536,2942722,2946557,44.902374267578125,44.96089172363281
256,3,24,arithmetic,5,65536,2976360,2980373,45.4156494140625,45.47688293457031
256,3,24,arithmetic,6,65536,3018862,3022287,46.064178466796875,46.11643981933594
256,3,24,arithmetic,7,65536,3016799,3020248,46.03269958496094,46.0853271484375
256,3,24,reset,1,65536,3762094,3765722,57.404998779296875,57.460357666015625
256,3,24,reset,2,65536,3944966,3948904,60.195404052734375,60.2554931640625
256,3,24,reset,3,65536,3774255,3778331,57.59056091308594,57.65275573730469
256,3,24,reset,4,65536,3801157,3805232,58.00105285644531,58.063232421875
256,3,24,reset,5,65536,3832140,3835907,58.47381591796875,58.53129577636719
256,3,24,reset,6,65536,3790188,3793874,57.83367919921875,57.889923095703125
256,3,24,reset,7,65536,3771418,3775210,57.547271728515625,57.605133056640625
4096,0,0,arithmetic,1,4096,866447,870005,211.534912109375,212.403564453125
4096,0,0,arithmetic,2,4096,873099,876670,213.158935546875,214.03076171875
4096,0,0,arithmetic,3,4096,858463,861908,209.585693359375,210.4267578125
4096,0,0,arithmetic,4,4096,860487,864097,210.079833984375,210.961181640625
4096,0,0,arithmetic,5,4096,878996,882614,214.5986328125,215.48193359375
4096,0,0,arithmetic,6,4096,897400,900961,219.091796875,219.961181640625
4096,0,0,arithmetic,7,4096,884212,887828,215.8720703125,216.7548828125
4096,0,0,reset,1,4096,3072047,3076069,750.011474609375,750.993408203125
4096,0,0,reset,2,4096,2998570,3002143,732.07275390625,732.945068359375
4096,0,0,reset,3,4096,3075900,3079555,750.9521484375,751.844482421875
4096,0,0,reset,4,4096,2914206,2918012,711.47607421875,712.4052734375
4096,0,0,reset,5,4096,2930391,2934360,715.427490234375,716.396484375
4096,0,0,reset,6,4096,2883770,2887751,704.04541015625,705.017333984375
4096,0,0,reset,7,4096,2889119,2892923,705.351318359375,706.280029296875
4096,1,8,arithmetic,1,4096,1612894,1616188,393.77294921875,394.5771484375
4096,1,8,arithmetic,2,4096,1615278,1618667,394.35498046875,395.182373046875
4096,1,8,arithmetic,3,4096,1622986,1626206,396.23681640625,397.02294921875
4096,1,8,arithmetic,4,4096,1646824,1650208,402.056640625,402.8828125
4096,1,8,arithmetic,5,4096,1638905,1642791,400.123291015625,401.072021484375
4096,1,8,arithmetic,6,4096,1635120,1638467,399.19921875,400.016357421875
4096,1,8,arithmetic,7,4096,1663344,1666825,406.08984375,406.939697265625
4096,1,8,reset,1,4096,3988967,3994021,973.868896484375,975.102783203125
4096,1,8,reset,2,4096,4062238,4065940,991.75732421875,992.6611328125
4096,1,8,reset,3,4096,4054831,4058772,989.948974609375,990.9111328125
4096,1,8,reset,4,4096,4046296,4050166,987.865234375,988.81005859375
4096,1,8,reset,5,4096,4030441,4034924,983.994384765625,985.0888671875
4096,1,8,reset,6,4096,3986131,3990282,973.176513671875,974.18994140625
4096,1,8,reset,7,4096,3983343,3986856,972.495849609375,973.353515625
4096,2,16,arithmetic,1,4096,1603536,1607506,391.48828125,392.45751953125
4096,2,16,arithmetic,2,4096,1597864,1600968,390.103515625,390.861328125
4096,2,16,arithmetic,3,4096,1602124,1605214,391.1435546875,391.89794921875
4096,2,16,arithmetic,4,4096,1600659,1603763,390.785888671875,391.543701171875
4096,2,16,arithmetic,5,4096,1598606,1601691,390.28466796875,391.037841796875
4096,2,16,arithmetic,6,4096,1592841,1595880,388.877197265625,389.619140625
4096,2,16,arithmetic,7,4096,1569368,1572493,383.146484375,383.909423828125
4096,2,16,reset,1,4096,3923542,3927063,957.89599609375,958.755615234375
4096,2,16,reset,2,4096,3983232,3995801,972.46875,975.537353515625
4096,2,16,reset,3,4096,3995996,4000779,975.5849609375,976.752685546875
4096,2,16,reset,4,4096,3933569,3936930,960.343994140625,961.16455078125
4096,2,16,reset,5,4096,3914031,3917553,955.573974609375,956.433837890625
4096,2,16,reset,6,4096,3966915,3970465,968.485107421875,969.351806640625
4096,2,16,reset,7,4096,3994300,3997835,975.1708984375,976.033935546875
4096,3,24,arithmetic,1,4096,1598451,1601716,390.246826171875,391.0439453125
4096,3,24,arithmetic,2,4096,1600482,1603635,390.74267578125,391.512451171875
4096,3,24,arithmetic,3,4096,1594642,1597827,389.31689453125,390.094482421875
4096,3,24,arithmetic,4,4096,1583285,1586413,386.544189453125,387.307861328125
4096,3,24,arithmetic,5,4096,1605950,1609317,392.07763671875,392.899658203125
4096,3,24,arithmetic,6,4096,1609660,1613066,392.9833984375,393.81494140625
4096,3,24,arithmetic,7,4096,1600864,1604348,390.8359375,391.6865234375
4096,3,24,reset,1,4096,3948942,3952405,964.09716796875,964.942626953125
4096,3,24,reset,2,4096,4037945,4042491,985.826416015625,986.936279296875
4096,3,24,reset,3,4096,4108366,4112115,1003.01904296875,1003.934326171875
4096,3,24,reset,4,4096,4116239,4119799,1004.941162109375,1005.810302734375
4096,3,24,reset,5,4096,4107444,4111044,1002.7939453125,1003.6728515625
4096,3,24,reset,6,4096,4085286,4089392,997.38427734375,998.38671875
4096,3,24,reset,7,4096,4094579,4098094,999.653076171875,1000.51123046875
65536,0,0,arithmetic,1,256,1990907,1994754,7776.98046875,7792.0078125
65536,0,0,arithmetic,2,256,1993126,1997115,7785.6484375,7801.23046875
65536,0,0,arithmetic,3,256,1890472,1900920,7384.65625,7425.46875
65536,0,0,arithmetic,4,256,1892391,1896180,7392.15234375,7406.953125
65536,0,0,arithmetic,5,256,1919989,1923744,7499.95703125,7514.625
65536,0,0,arithmetic,6,256,1915270,1918986,7481.5234375,7496.0390625
65536,0,0,arithmetic,7,256,2059350,2063105,8044.3359375,8059.00390625
65536,0,0,reset,1,256,4787069,4791179,18699.48828125,18715.54296875
65536,0,0,reset,2,256,4793958,4798192,18726.3984375,18742.9375
65536,0,0,reset,3,256,4796890,4824953,18737.8515625,18847.47265625
65536,0,0,reset,4,256,4780203,4784221,18672.66796875,18688.36328125
65536,0,0,reset,5,256,4629716,4633757,18084.828125,18100.61328125
65536,0,0,reset,6,256,4718678,4723263,18432.3359375,18450.24609375
65536,0,0,reset,7,256,4722015,4725818,18445.37109375,18460.2265625
65536,1,8,arithmetic,1,256,2080921,2084894,8128.59765625,8144.1171875
65536,1,8,arithmetic,2,256,2077676,2081862,8115.921875,8132.2734375
65536,1,8,arithmetic,3,256,2105207,2109476,8223.46484375,8240.140625
65536,1,8,arithmetic,4,256,2154323,2157973,8415.32421875,8429.58203125
65536,1,8,arithmetic,5,256,2116708,2120474,8268.390625,8283.1015625
65536,1,8,arithmetic,6,256,2085465,2089025,8146.34765625,8160.25390625
65536,1,8,arithmetic,7,256,2109249,2112965,8239.25390625,8253.76953125
65536,1,8,reset,1,256,5147174,5151743,20106.1484375,20123.99609375
65536,1,8,reset,2,256,5454522,5459386,21306.7265625,21325.7265625
65536,1,8,reset,3,256,5541459,5545847,21646.32421875,21663.46484375
65536,1,8,reset,4,256,5236845,5241863,20456.42578125,20476.02734375
65536,1,8,reset,5,256,5509839,5515882,21522.80859375,21546.4140625
65536,1,8,reset,6,256,5497552,5502780,21474.8125,21495.234375
65536,1,8,reset,7,256,5109072,5113592,19957.3125,19974.96875
65536,2,16,arithmetic,1,256,2056834,2060419,8034.5078125,8048.51171875
65536,2,16,arithmetic,2,256,2046578,2050141,7994.4453125,8008.36328125
65536,2,16,arithmetic,3,256,2096576,2100340,8189.75,8204.453125
65536,2,16,arithmetic,4,256,2086377,2090005,8149.91015625,8164.08203125
65536,2,16,arithmetic,5,256,2093120,2096903,8176.25,8191.02734375
65536,2,16,arithmetic,6,256,2062655,2066519,8057.24609375,8072.33984375
65536,2,16,arithmetic,7,256,2074841,2079218,8104.84765625,8121.9453125
65536,2,16,reset,1,256,5439205,5443348,21246.89453125,21263.078125
65536,2,16,reset,2,256,5302802,5307154,20714.0703125,20731.0703125
65536,2,16,reset,3,256,5241425,5246230,20474.31640625,20493.0859375
65536,2,16,reset,4,256,5465800,5470748,21350.78125,21370.109375
65536,2,16,reset,5,256,5335949,5340241,20843.55078125,20860.31640625
65536,2,16,reset,6,256,5294027,5299008,20679.79296875,20699.25
65536,2,16,reset,7,256,5422877,5427105,21183.11328125,21199.62890625
65536,3,24,arithmetic,1,256,2116145,2120007,8266.19140625,8281.27734375
65536,3,24,arithmetic,2,256,2115954,2120702,8265.4453125,8283.9921875
65536,3,24,arithmetic,3,256,2088388,2091984,8157.765625,8171.8125
65536,3,24,arithmetic,4,256,2075186,2078677,8106.1953125,8119.83203125
65536,3,24,arithmetic,5,256,2112885,2116477,8253.45703125,8267.48828125
65536,3,24,arithmetic,6,256,2116161,2119887,8266.25390625,8280.80859375
65536,3,24,arithmetic,7,256,2079475,2082991,8122.94921875,8136.68359375
65536,3,24,reset,1,256,5116433,5120643,19986.06640625,20002.51171875
65536,3,24,reset,2,256,5360895,5365870,20940.99609375,20960.4296875
65536,3,24,reset,3,256,5462861,5467087,21339.30078125,21355.80859375
65536,3,24,reset,4,256,5196730,5201525,20299.7265625,20318.45703125
65536,3,24,reset,5,256,5321924,5326751,20788.765625,20807.62109375
65536,3,24,reset,6,256,5390208,5394370,21055.5,21071.7578125
65536,3,24,reset,7,256,5307650,5311972,20733.0078125,20749.890625
