n,offset,alignment_bytes,mode,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
256,2,16,arithmetic,2,65536,1875138,1879366,28.612335205078125,28.676849365234375
256,2,16,arithmetic,3,65536,1903893,1908295,29.051101684570313,29.118270874023438
256,2,16,arithmetic,4,65536,1891292,1895014,28.85882568359375,28.915618896484375
256,2,16,arithmetic,5,65536,1853797,1857503,28.286697387695313,28.343246459960938
256,2,16,arithmetic,6,65536,1845412,1849020,28.15875244140625,28.21380615234375
256,2,16,arithmetic,7,65536,1846234,1849914,28.171295166015625,28.227447509765625
256,2,16,reset,1,65536,2629828,2633474,40.12799072265625,40.183624267578125
256,2,16,reset,2,65536,2620010,2623699,39.978179931640625,40.03446960449219
256,2,16,reset,3,65536,2761834,2765459,42.142242431640625,42.19755554199219
256,2,16,reset,4,65536,2620502,2624248,39.985687255859375,40.0428466796875
256,2,16,reset,5,65536,2621182,2625547,39.996063232421875,40.06266784667969
256,2,16,reset,6,65536,2626494,2630221,40.077117919921875,40.13398742675781
256,2,16,reset,7,65536,2633137,2638473,40.17848205566406,40.25990295410156
256,3,24,arithmetic,1,65536,1859214,1862975,28.369354248046875,28.426742553710938
256,3,24,arithmetic,2,65536,1864490,1868168,28.449859619140625,28.5059814453125
256,3,24,arithmetic,3,65536,1862052,1865848,28.41265869140625,28.4705810546875
256,3,24,arithmetic,4,65536,1914005,1918429,29.205398559570313,29.272903442382813
256,3,24,arithmetic,5,65536,1911757,1916449,29.171096801757813,29.242691040039063
256,3,24,arithmetic,6,65536,1898929,1902651,28.975357055664063,29.032150268554688
256,3,24,arithmetic,7,65536,1859591,1863291,28.375106811523438,28.431564331054688
256,3,24,reset,1,65536,2637768,2641808,40.2491455078125,40.310791015625
256,3,24,reset,2,65536,2646759,2651088,40.38633728027344,40.452392578125
256,3,24,reset,3,65536,2639689,2643557,40.27845764160156,40.33747863769531
256,3,24,reset,4,65536,2603561,2607260,39.72718811035156,39.78363037109375
256,3,24,reset,5,65536,2712596,2716270,41.39093017578125,41.446990966796875
256,3,24,reset,6,65536,2575419,2579115,39.29777526855469,39.35417175292969
256,3,24,reset,7,65536,2670545,2674416,40.74928283691406,40.808349609375
4096,0,0,arithmetic,1,4096,906525,910351,221.319580078125,222.253662109375
4096,0,0,arithmetic,2,4096,896720,901406,218.92578125,220.06982421875
4096,0,0,arithmetic,3,4096,895307,898940,218.580810546875,219.4677734375
4096,0,0,arithmetic,4,4096,895123,898824,218.535888671875,219.439453125
4096,0,0,arithmetic,5,4096,891275,894948,217.596435546875,218.4931640625
4096,0,0,arithmetic,6,4096,871289,874884,212.717041015625,213.5947265625
4096,0,0,arithmetic,7,4096,869245,872819,212.218017578125,213.090576171875
4096,0,0,reset,1,4096,2987236,2990750,729.3056640625,730.16357421875
4096,0,0,reset,2,4096,2917214,2920656,712.21044921875,713.05078125
4096,0,0,reset,3,4096,3026197,3029606,738.817626953125,739.64990234375
4096,0,0,reset,4,4096,2877862,2881513,702.60302734375,703.494384765625
4096,0,0,reset,5,4096,2881512,2884854,703.494140625,704.31005859375
4096,0,0,reset,6,4096,2860046,2864094,698.25341796875,699.24169921875
4096,0,0,reset,7,4096,2873776,2877162,701.60546875,702.43212890625
4096,1,8,arithmetic,1,4096,788723,791885,192.559326171875,193.331298828125
4096,1,8,arithmetic,2,4096,873529,877147,213.263916015625,214.147216796875
4096,1,8,arithmetic,3,4096,1025555,1029250,250.379638671875,251.28173828125
4096,1,8,arithmetic,4,4096,818577,821980,199.847900390625,200.6787109375
4096,1,8,arithmetic,5,4096,814966,818398,198.96630859375,199.80419921875
4096,1,8,arithmetic,6,4096,840591,844117,205.222412109375,206.083251953125
4096,1,8,arithmetic,7,4096,853757,857554,208.436767578125,209.36376953125
4096,1,8,reset,1,4096,3260803,3264384,796.094482421875,796.96875
4096,1,8,reset,2,4096,3224095,3227761,787.132568359375,788.027587890625
4096,1,8,reset,3,4096,3197249,3200887,780.578369140625,781.466552734375
4096,1,8,reset,4,4096,3214768,3219941,784.85546875,786.118408203125
4096,1,8,reset,5,4096,3206869,3210563,782.927001953125,783.828857421875
4096,1,8,reset,6,4096,3209639,3213240,783.603271484375,784.482421875
4096,1,8,reset,7,4096,3280619,3289120,800.932373046875,803.0078125
4096,2,16,arithmetic,1,4096,815099,818396,198.998779296875,199.8037109375
4096,2,16,arithmetic,2,4096,816138,819633,199.25244140625,200.105712890625
4096,2,16,arithmetic,3,4096,835478,839152,203.97412109375,204.87109375
4096,2,16,arithmetic,4,4096,836489,840443,204.220947265625,205.186279296875
4096,2,16,arithmetic,5,4096,854313,877485,208.572509765625,214.229736328125
4096,2,16,arithmetic,6,4096,856106,859591,209.01025390625,209.861083984375
4096,2,16,arithmetic,7,4096,869937,873533,212.386962890625,213.264892578125
4096,2,16,reset,1,4096,3286110,3290393,802.27294921875,803.318603515625
4096,2,16,reset,2,4096,3264843,3268683,797.080810546875,798.018310546875
4096,2,16,reset,3,4096,3243959,3247544,791.982177734375,792.857421875
4096,2,16,reset,4,4096,3199072,3202529,781.0234375,781.867431640625
4096,2,16,reset,5,4096,3265844,3269351,797.3251953125,798.181396484375
4096,2,16,reset,6,4096,3198389,3202030,780.856689453125,781.74560546875
4096,2,16,reset,7,4096,3217803,3221504,785.596435546875,786.5
4096,3,24,arithmetic,1,4096,804739,808277,196.469482421875,197.333251953125
4096,3,24,arithmetic,2,4096,815346,818669,199.05908203125,199.870361328125
4096,3,24,arithmetic,3,4096,838243,841686,204.649169921875,205.48974609375
4096,3,24,arithmetic,4,4096,837549,841058,204.479736328125,205.33642578125
4096,3,24,arithmetic,5,4096,857230,860770,209.28466796875,210.14892578125
4096,3,24,arithmetic,6,4096,856279,860021,209.052490234375,209.966064453125
4096,3,24,arithmetic,7,4096,857085,860900,209.249267578125,210.1806640625
4096,3,24,reset,1,4096,3272930,3276709,799.05517578125,799.977783203125
4096,3,24,reset,2,4096,3396844,3400590,829.3076171875,830.22216796875
4096,3,24,reset,3,4096,3226689,3230726,787.765869140625,788.75146484375
4096,3,24,reset,4,4096,3215449,3219842,785.021728515625,786.09423828125
4096,3,24,reset,5,4096,3238106,3241905,790.55322265625,791.480712890625
4096,3,24,reset,6,4096,3285736,3289383,802.181640625,803.072021484375
4096,3,24,reset,7,4096,3407618,3411305,831.93798828125,832.838134765625
65536,0,0,arithmetic,1,256,1883755,1887893,7358.41796875,7374.58203125
65536,0,0,arithmetic,2,256,1921600,1925799,7506.25,7522.65234375
65536,0,0,arithmetic,3,256,1933383,1937269,7552.27734375,7567.45703125
65536,0,0,arithmetic,4,256,1921756,1925841,7506.859375,7522.81640625
65536,0,0,arithmetic,5,256,1919341,1923320,7497.42578125,7512.96875
65536,0,0,arithmetic,6,256,1920040,1924143,7500.15625,7516.18359375
65536,0,0,arithmetic,7,256,1925232,1929211,7520.4375,7535.98046875
65536,0,0,reset,1,256,4575567,4579622,17873.30859375,17889.1484375
65536,0,0,reset,2,256,4716390,4720972,18423.3984375,18441.296875
65536,0,0,reset,3,256,4671248,4675073,18247.0625,18262.00390625
65536,0,0,reset,4,256,4530826,4534673,17698.5390625,17713.56640625
65536,0,0,reset,5,256,4685471,4689866,18302.62109375,18319.7890625
65536,0,0,reset,6,256,4711364,4715173,18403.765625,18418.64453125
65536,0,0,reset,7,256,4760182,4764048,18594.4609375,18609.5625
65536,1,8,arithmetic,1,256,1923702,1927479,7514.4609375,7529.21484375
65536,1,8,arithmetic,2,256,1967323,1971161,7684.85546875,7699.84765625
65536,1,8,arithmetic,3,256,1961835,1965841,7663.41796875,7679.06640625
65536,1,8,arithmetic,4,256,1925633,1929465,7522.00390625,7536.97265625
65536,1,8,arithmetic,5,256,2065343,2069335,8067.74609375,8083.33984375
65536,1,8,arithmetic,6,256,1916266,1920316,7485.4140625,7501.234375
65536,1,8,arithmetic,7,256,1923116,1927005,7512.171875,7527.36328125
65536,1,8,reset,1,256,4832443,4837309,18876.73046875,18895.73828125
65536,1,8,reset,2,256,4986039,4992889,19476.71484375,19503.47265625
65536,1,8,reset,3,256,5066544,5070745,19791.1875,19807.59765625
65536,1,8,reset,4,256,4697457,4701905,18349.44140625,18366.81640625
65536,1,8,reset,5,256,4911079,4916020,19183.90234375,19203.203125
65536,1,8,reset,6,256,5005755,5009903,19553.73046875,19569.93359375
65536,1,8,reset,7,256,4841430,4845924,18911.8359375,18929.390625
65536,2,16,arithmetic,1,256,1870979,1875231,7308.51171875,7325.12109375
65536,2,16,arithmetic,2,256,1936773,1940640,7565.51953125,7580.625
65536,2,16,arithmetic,3,256,1933080,1936840,7551.09375,7565.78125
65536,2,16,arithmetic,4,256,1913966,1917689,7476.4296875,7490.97265625
65536,2,16,arithmetic,5,256,1921045,1924990,7504.08203125,7519.4921875
65536,2,16,arithmetic,6,256,1915728,1919886,7483.3125,7499.5546875
65536,2,16,arithmetic,7,256,1916779,1921300,7487.41796875,7505.078125
65536,2,16,reset,1,256,4877540,4882257,19052.890625,19071.31640625
65536,2,16,reset,2,256,5014751,5018984,19588.87109375,19605.40625
65536,2,16,reset,3,256,4815063,4819330,18808.83984375,18825.5078125
65536,2,16,reset,4,256,4913371,4917862,19192.85546875,19210.3984375
65536,2,16,reset,5,256,4988567,4993032,19486.58984375,19504.03125
65536,2,16,reset,6,256,4951509,4955645,19341.83203125,19357.98828125
65536,2,16,reset,7,256,4763953,4768408,18609.19140625,18626.59375
65536,3,24,arithmetic,1,256,1916119,1919968,7484.83984375,7499.875
65536,3,24,arithmetic,2,256,1957439,1961463,7646.24609375,7661.96484375
65536,3,24,arithmetic,3,256,1916389,1920648,7485.89453125,7502.53125
65536,3,24,arithmetic,4,256,1929340,1933517,7536.484375,7552.80078125
65536,3,24,arithmetic,5,256,1922545,1926510,7509.94140625,7525.4296875
65536,3,24,arithmetic,6,256,1928484,1932393,7533.140625,7548.41015625
65536,3,24,arithmetic,7,256,1943005,1947808,7589.86328125,7608.625
65536,3,24,reset,1,256,4960383,4964910,19376.49609375,19394.1796875
65536,3,24,reset,2,256,4878719,4882816,19057.49609375,19073.5
65536,3,24,reset,3,256,4734657,4738978,18494.75390625,18511.6328125
65536,3,24,reset,4,256,4943280,4947765,19309.6875,19327.20703125
65536,3,24,reset,5,256,4988759,4993053,19487.33984375,19504.11328125
65536,3,24,reset,6,256,4917991,4922272,19210.90234375,19227.625
65536,3,24,reset,7,256,4917807,4923157,19210.18359375,19231.08203125
