n,offset,alignment_bytes,mode,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
64,2,8,arithmetic,5,262144,5663286,5667499,21.603721618652344,21.619792938232422
64,2,8,arithmetic,6,262144,5824075,5839561,22.217082977294922,22.27615737915039
64,2,8,arithmetic,7,262144,5904658,5908177,22.52448272705078,22.537906646728516
64,2,8,reset,1,262144,6991605,6995691,26.670856475830078,26.686443328857422
64,2,8,reset,2,262144,7150015,7153535,27.275142669677734,27.288570404052734
64,2,8,reset,3,262144,6995666,6999653,26.68634796142578,26.701557159423828
64,2,8,reset,4,262144,7094292,7097991,27.062576293945313,27.07668685913086
64,2,8,reset,5,262144,7047502,7051620,26.88408660888672,26.899795532226563
64,2,8,reset,6,262144,6993920,6997394,26.6796875,26.69293975830078
64,2,8,reset,7,262144,7048340,7058517,26.887283325195313,26.926105499267578
64,3,16,arithmetic,1,262144,5803161,5806890,22.13730239868164,22.151527404785156
64,3,16,arithmetic,2,262144,6011956,6015551,22.933792114257813,22.947505950927734
64,3,16,arithmetic,3,262144,5847653,5852153,22.307025909423828,22.32419204711914
64,3,16,arithmetic,4,262144,5869577,5872871,22.39065933227539,22.40322494506836
64,3,16,arithmetic,5,262144,5809555,5812936,22.161693572998047,22.174591064453125
64,3,16,arithmetic,6,262144,5779454,5783968,22.04686737060547,22.0640869140625
64,3,16,arithmetic,7,262144,5842702,5846075,22.28813934326172,22.301006317138672
64,3,16,reset,1,262144,7178814,7183377,27.38500213623047,27.402408599853516
64,3,16,reset,2,262144,7084300,7087872,27.024459838867188,27.0380859375
64,3,16,reset,3,262144,6997430,7001869,26.693077087402344,26.710010528564453
64,3,16,reset,4,262144,7017931,7021918,26.771282196044922,26.78649139404297
64,3,16,reset,5,262144,7022134,7025811,26.787315368652344,26.801342010498047
64,3,16,reset,6,262144,7020172,7024563,26.779830932617188,26.796581268310547
64,3,16,reset,7,262144,7135304,7139275,27.219024658203125,27.234172821044922
256,0,0,arithmetic,1,65536,1730155,1733528,26.400070190429688,26.4515380859375
256,0,0,arithmetic,2,65536,1738922,1742328,26.533843994140625,26.5858154296875
256,0,0,arithmetic,3,65536,1713035,1716430,26.138839721679688,26.190643310546875
256,0,0,arithmetic,4,65536,1727143,1730587,26.354110717773438,26.406661987304688
256,0,0,arithmetic,5,65536,1701811,1705315,25.967575073242188,26.021041870117188
256,0,0,arithmetic,6,65536,1752008,1755465,26.7335205078125,26.786270141601563
256,0,0,arithmetic,7,65536,1741080,1744611,26.5667724609375,26.620651245117188
256,0,0,reset,1,65536,2361526,2364955,36.034027099609375,36.08634948730469
256,0,0,reset,2,65536,2401661,2405224,36.64643859863281,36.7008056640625
256,0,0,reset,3,65536,2499895,2503502,38.14537048339844,38.200408935546875
256,0,0,reset,4,65536,2361687,2365352,36.03648376464844,36.0924072265625
256,0,0,reset,5,65536,2364288,2367872,36.076171875,36.130859375
256,0,0,reset,6,65536,2396212,2400858,36.56329345703125,36.634185791015625
256,0,0,reset,7,65536,2378957,2382425,36.30000305175781,36.35292053222656
256,1,8,arithmetic,1,65536,1876932,1880450,28.63970947265625,28.693389892578125
256,1,8,arithmetic,2,65536,1788836,1792462,27.29547119140625,27.350799560546875
256,1,8,arithmetic,3,65536,1766888,1770433,26.9605712890625,27.014663696289063
256,1,8,arithmetic,4,65536,1795263,1799262,27.393539428710938,27.454559326171875
256,1,8,arithmetic,5,65536,1767364,1771449,26.96783447265625,27.030166625976563
256,1,8,arithmetic,6,65536,1790437,1793973,27.319900512695313,27.373855590820313
256,1,8,arithmetic,7,65536,1767384,1770906,26.9681396484375,27.021881103515625
256,1,8,reset,1,65536,2490653,2494531,38.00434875488281,38.06352233886719
256,1,8,reset,2,65536,2464219,2468845,37.60099792480469,37.67158508300781
256,1,8,reset,3,65536,2526917,2530784,38.55769348144531,38.61669921875
256,1,8,reset,4,65536,2511799,2515483,38.32701110839844,38.38322448730469
256,1,8,reset,5,65536,2455098,2458716,37.461822509765625,37.51702880859375
256,1,8,reset,6,65536,2601267,2604794,39.69218444824219,39.746002197265625
256,1,8,reset,7,65536,2470720,2474282,37.7001953125,37.754547119140625
256,2,16,arithmetic,1,65536,1772284,1775706,27.04290771484375,27.095123291015625
256,2,16,arithmetic,2,65536,1817635,1821178,27.734909057617188,27.788970947265625
256,2,16,arithmetic,3,65536,1814447,1817916,27.686264038085938,27.73919677734375
256,2,16,arithmetic,4,65536,1782682,1786138,27.201568603515625,27.254302978515625
256,2,16,arithmetic,5,65536,1769009,1772541,26.992935180664063,27.046829223632813
256,2,16,arithmetic,6,65536,1780779,1784334,27.172531127929688,27.226776123046875
256,2,16,arithmetic,7,65536,1776447,1779951,27.106430053710938,27.159896850585938
256,2,16,reset,1,65536,2494221,2497890,38.05879211425781,38.114776611328125
256,2,16,reset,2,65536,2662830,2666498,40.631561279296875,40.687530517578125
256,2,16,reset,3,65536,2457323,2460825,37.49577331542969,37.54920959472656
256,2,16,reset,4,65536,2501918,2508060,38.176239013671875,38.26995849609375
256,2,16,reset,5,65536,2567063,2579217,39.17027282714844,39.35572814941406
256,2,16,reset,6,65536,2519323,2522842,38.44181823730469,38.495513916015625
256,2,16,reset,7,65536,2492469,2495921,38.03205871582031,38.08473205566406
256,3,24,arithmetic,1,65536,1775969,1779520,27.099136352539063,27.1533203125
256,3,24,arithmetic,2,65536,1754775,1758309,26.775741577148438,26.829666137695313
256,3,24,arithmetic,3,65536,1750107,1754477,26.704513549804688,26.771194458007813
256,3,24,arithmetic,4,65536,1793282,1797108,27.363311767578125,27.42169189453125
256,3,24,arithmetic,5,65536,1769002,1772352,26.992828369140625,27.0439453125
256,3,24,arithmetic,6,65536,1783350,1786770,27.211761474609375,27.263946533203125
256,3,24,arithmetic,7,65536,1725581,1729225,26.330276489257813,26.385879516601563
256,3,24,reset,1,65536,2472353,2477839,37.72511291503906,37.80882263183594
256,3,24,reset,2,65536,2555350,2558955,38.991546630859375,39.04655456542969
256,3,24,reset,3,65536,2532663,2536252,38.64537048339844,38.70013427734375
256,3,24,reset,4,65536,2522129,2525796,38.48463439941406,38.54058837890625
256,3,24,reset,5,65536,2477609,2481113,37.80531311035156,37.85877990722656
256,3,24,reset,6,65536,2462875,2466566,37.58049011230469,37.636810302734375
256,3,24,reset,7,65536,2516494,2520111,38.398651123046875,38.45384216308594
4096,0,0,arithmetic,1,4096,741588,745105,181.0517578125,181.910400390625
4096,0,0,arithmetic,2,4096,734495,738069,179.320068359375,180.192626953125
4096,0,0,arithmetic,3,4096,751574,754987,183.48974609375,184.322998046875
4096,0,0,arithmetic,4,4096,742890,746427,181.36962890625,182.233154296875
4096,0,0,arithmetic,5,4096,745065,748515,181.900634765625,182.742919921875
4096,0,0,arithmetic,6,4096,723423,726780,176.616943359375,177.4365234375
4096,0,0,arithmetic,7,4096,736920,740362,179.912109375,180.75244140625
4096,0,0,reset,1,4096,2888018,2891747,705.08251953125,705.992919921875
4096,0,0,reset,2,4096,2995986,2999535,731.44189453125,732.308349609375
4096,0,0,reset,3,4096,2993367,2997334,730.802490234375,731.77099609375
4096,0,0,reset,4,4096,3103693,3107509,757.737548828125,758.669189453125
4096,0,0,reset,5,4096,2931626,2935425,715.72900390625,716.656494140625
4096,0,0,reset,6,4096,2774868,2779334,677.4580078125,678.54833984375
4096,0,0,reset,7,4096,2636350,2639880,643.64013671875,644.501953125
4096,1,8,arithmetic,1,4096,628476,631443,153.4365234375,154.160888671875
4096,1,8,arithmetic,2,4096,697476,700674,170.2822265625,171.06298828125
4096,1,8,arithmetic,3,4096,836672,840575,204.265625,205.218505859375
4096,1,8,arithmetic,4,4096,757749,761040,184.997314453125,185.80078125
4096,1,8,arithmetic,5,4096,704070,707401,171.89208984375,172.705322265625
4096,1,8,arithmetic,6,4096,834384,837659,203.70703125,204.506591796875
4096,1,8,arithmetic,7,4096,744840,748168,181.845703125,182.658203125
4096,1,8,reset,1,4096,3092862,3096300,755.09326171875,755.9326171875
4096,1,8,reset,2,4096,3162939,3166326,772.201904296875,773.02880859375
4096,1,8,reset,3,4096,3022802,3026231,737.98876953125,738.825927734375
4096,1,8,reset,4,4096,3039797,3043684,742.137939453125,743.0869140625
4096,1,8,reset,5,4096,2987656,3009904,729.408203125,734.83984375
4096,1,8,reset,6,4096,2965421,2968917,723.979736328125,724.833251953125
4096,1,8,reset,7,4096,2965414,2969054,723.97802734375,724.86669921875
4096,2,16,arithmetic,1,4096,658041,660959,160.654541015625,161.366943359375
4096,2,16,arithmetic,2,4096,637816,640845,155.716796875,156.456298828125
4096,2,16,arithmetic,3,4096,697460,700574,170.2783203125,171.03857421875
4096,2,16,arithmetic,4,4096,751401,754826,183.447509765625,184.28369140625
4096,2,16,arithmetic,5,4096,750114,753602,183.13330078125,183.98486328125
4096,2,16,arithmetic,6,4096,787247,790918,192.198974609375,193.09521484375
4096,2,16,arithmetic,7,4096,720670,724150,175.94482421875,176.79443359375
4096,2,16,reset,1,4096,3181243,3184692,776.670654296875,777.5126953125
4096,2,16,reset,2,4096,3026878,3030223,738.98388671875,739.800537109375
4096,2,16,reset,3,4096,3033624,3038064,740.630859375,741.71484375
4096,2,16,reset,4,4096,2997261,3000883,731.753173828125,732.637451171875
4096,2,16,reset,5,4096,2961987,2965265,723.141357421875,723.941650390625
4096,2,16,reset,6,4096,3079751,3083035,751.892333984375,752.694091796875
4096,2,16,reset,7,4096,2954812,2958055,721.3896484375,722.181396484375
4096,3,24,arithmetic,1,4096,638688,641582,155.9296875,156.63623046875
4096,3,24,arithmetic,2,4096,647012,650088,157.9619140625,158.712890625
4096,3,24,arithmetic,3,4096,721788,725517,176.2177734375,177.128173828125
4096,3,24,arithmetic,4,4096,728340,732984,177.8173828125,178.951171875
4096,3,24,arithmetic,5,4096,706848,710368,172.5703125,173.4296875
4096,3,24,arithmetic,6,4096,703556,706789,171.7666015625,172.555908203125
4096,3,24,arithmetic,7,4096,726584,729890,177.388671875,178.19580078125
4096,3,24,reset,1,4096,3104115,3107600,757.840576171875,758.69140625
4096,3,24,reset,2,4096,3115069,3119127,760.514892578125,761.505615234375
4096,3,24,reset,3,4096,3054415,3057955,745.706787109375,746.571044921875
4096,3,24,reset,4,4096,3040734,3050130,742.36669921875,744.66064453125
4096,3,24,reset,5,4096,2990982,2994383,730.22021484375,731.050537109375
4096,3,24,reset,6,4096,3011423,3014874,735.210693359375,736.05322265625
4096,3,24,reset,7,4096,2983809,2988245,728.468994140625,729.552001953125
65536,0,0,arithmetic,1,256,1776854,1780187,6940.8359375,6953.85546875
65536,0,0,arithmetic,2,256,1798572,1802157,7025.671875,7039.67578125
65536,0,0,arithmetic,3,256,1807817,1811531,7061.78515625,7076.29296875
65536,0,0,arithmetic,4,256,1846041,1849719,7211.09765625,7225.46484375
65536,0,0,arithmetic,5,256,1900310,1905275,7423.0859375,7442.48046875
65536,0,0,arithmetic,6,256,1818166,1822721,7102.2109375,7120.00390625
65536,0,0,arithmetic,7,256,1800324,1804018,7032.515625,7046.9453125
65536,0,0,reset,1,256,4312219,4316488,16844.60546875,16861.28125
65536,0,0,reset,2,256,4190894,4194578,16370.6796875,16385.0703125
65536,0,0,reset,3,256,4239410,4243133,16560.1953125,16574.73828125
65536,0,0,reset,4,256,4135671,4139381,16154.96484375,16169.45703125
65536,0,0,reset,5,256,4237991,4242418,16554.65234375,16571.9453125
65536,0,0,reset,6,256,4184437,4197950,16345.45703125,16398.2421875
65536,0,0,reset,7,256,4156436,4160237,16236.078125,16250.92578125
65536,1,8,arithmetic,1,256,1767579,1771560,6904.60546875,6920.15625
65536,1,8,arithmetic,2,256,1821011,1824573,7113.32421875,7127.23828125
65536,1,8,arithmetic,3,256,1844932,1848429,7206.765625,7220.42578125
65536,1,8,arithmetic,4,256,1824187,1827909,7125.73046875,7140.26953125
65536,1,8,arithmetic,5,256,1954803,1958364,7635.94921875,7649.859375
65536,1,8,arithmetic,6,256,1851932,1855399,7234.109375,7247.65234375
65536,1,8,arithmetic,7,256,1826541,1830071,7134.92578125,7148.71484375
65536,1,8,reset,1,256,4462946,4466885,17433.3828125,17448.76953125
65536,1,8,reset,2,256,4548209,4552962,17766.44140625,17785.0078125
65536,1,8,reset,3,256,4465313,4469136,17442.62890625,17457.5625
65536,1,8,reset,4,256,4547362,4551171,17763.1328125,17778.01171875
65536,1,8,reset,5,256,4441238,4445371,17348.5859375,17364.73046875
65536,1,8,reset,6,256,4577667,4590814,17881.51171875,17932.8671875
65536,1,8,reset,7,256,4576407,4580517,17876.58984375,17892.64453125
65536,2,16,arithmetic,1,256,1781921,1785391,6960.62890625,6974.18359375
65536,2,16,arithmetic,2,256,1804235,1809478,7047.79296875,7068.2734375
65536,2,16,arithmetic,3,256,1775637,1779125,6936.08203125,6949.70703125
65536,2,16,arithmetic,4,256,1832325,1836021,7157.51953125,7171.95703125
65536,2,16,arithmetic,5,256,1896756,1900395,7409.203125,7423.41796875
65536,2,16,arithmetic,6,256,1828035,1831562,7140.76171875,7154.5390625
65536,2,16,arithmetic,7,256,1939274,1942960,7575.2890625,7589.6875
65536,2,16,reset,1,256,4593699,4597585,17944.13671875,17959.31640625
65536,2,16,reset,2,256,4452683,4457075,17393.29296875,17410.44921875
65536,2,16,reset,3,256,4506382,4510426,17603.0546875,17618.8515625
65536,2,16,reset,4,256,4414503,4418532,17244.15234375,17259.890625
65536,2,16,reset,5,256,4394802,4398600,17167.1953125,17182.03125
65536,2,16,reset,6,256,4601966,4606395,17976.4296875,17993.73046875
65536,2,16,reset,7,256,4463931,4467793,17437.23046875,17452.31640625
65536,3,24,arithmetic,1,256,1801027,1804588,7035.26171875,7049.171875
65536,3,24,arithmetic,2,256,1797392,1801681,7021.0625,7037.81640625
65536,3,24,arithmetic,3,256,1795316,1799205,7012.953125,7028.14453125
65536,3,24,arithmetic,4,256,1777735,1781728,6944.27734375,6959.875
65536,3,24,arithmetic,5,256,1810035,1813630,7070.44921875,7084.4921875
65536,3,24,arithmetic,6,256,1783720,1787151,6967.65625,6981.05859375
65536,3,24,arithmetic,7,256,1840276,1843740,7188.578125,7202.109375
65536,3,24,reset,1,256,4506013,4510255,17601.61328125,17618.18359375
65536,3,24,reset,2,256,4492093,4496181,17547.23828125,17563.20703125
65536,3,24,reset,3,256,4489697,4494276,17537.87890625,17555.765625
65536,3,24,reset,4,256,4477196,4481128,17489.046875,17504.40625
65536,3,24,reset,5,256,4597115,4600906,17957.48046875,17972.2890625
65536,3,24,reset,6,256,4456380,4460238,17407.734375,17422.8046875
65536,3,24,reset,7,256,4583122,4587540,17902.8203125,17920.078125
