n,offset,alignment_bytes,mode,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
256,2,16,arithmetic,7,65536,1737205,1740644,26.507644653320313,26.56011962890625
256,2,16,reset,1,65536,2473010,2476447,37.735137939453125,37.78758239746094
256,2,16,reset,2,65536,2473621,2477093,37.74446105957031,37.79743957519531
256,2,16,reset,3,65536,2489956,2493692,37.99371337890625,38.05072021484375
256,2,16,reset,4,65536,2534289,2538623,38.67018127441406,38.73631286621094
256,2,16,reset,5,65536,2478109,2482354,37.81294250488281,37.877716064453125
256,2,16,reset,6,65536,2476503,2480424,37.78843688964844,37.8482666015625
256,2,16,reset,7,65536,2472090,2475612,37.721099853515625,37.77484130859375
256,3,24,arithmetic,1,65536,1797015,1800544,27.420272827148438,27.47412109375
256,3,24,arithmetic,2,65536,1770643,1774471,27.017868041992188,27.076278686523438
256,3,24,arithmetic,3,65536,1771638,1775789,27.033050537109375,27.096389770507813
256,3,24,arithmetic,4,65536,1754073,1757459,26.765029907226563,26.816696166992188
256,3,24,arithmetic,5,65536,1756510,1759920,26.802215576171875,26.854248046875
256,3,24,arithmetic,6,65536,1756433,1759846,26.801040649414063,26.853118896484375
256,3,24,arithmetic,7,65536,1755381,1758826,26.784988403320313,26.837554931640625
256,3,24,reset,1,65536,2439130,2443097,37.218170166015625,37.27870178222656
256,3,24,reset,2,65536,2430358,2433804,37.084320068359375,37.13690185546875
256,3,24,reset,3,65536,2431892,2435269,37.10772705078125,37.15925598144531
256,3,24,reset,4,65536,2440195,2443640,37.23442077636719,37.2869873046875
256,3,24,reset,5,65536,2692112,2695702,41.078369140625,41.133148193359375
256,3,24,reset,6,65536,2493997,2497832,38.05537414550781,38.1138916015625
256,3,24,reset,7,65536,2491659,2495825,38.01969909667969,38.08326721191406
4096,0,0,arithmetic,1,4096,862079,865489,210.468505859375,211.301025390625
4096,0,0,arithmetic,2,4096,850758,854190,207.70458984375,208.54248046875
4096,0,0,arithmetic,3,4096,850955,854368,207.752685546875,208.5859375
4096,0,0,arithmetic,4,4096,851740,861274,207.9443359375,210.27197265625
4096,0,0,arithmetic,5,4096,849543,853040,207.407958984375,208.26171875
4096,0,0,arithmetic,6,4096,830293,833658,202.708251953125,203.52978515625
4096,0,0,arithmetic,7,4096,831612,834973,203.0302734375,203.850830078125
4096,0,0,reset,1,4096,2776754,2780199,677.91845703125,678.759521484375
4096,0,0,reset,2,4096,2725417,2728666,665.385009765625,666.17822265625
4096,0,0,reset,3,4096,2817048,2820257,687.755859375,688.539306640625
4096,0,0,reset,4,4096,2671795,2675168,652.293701171875,653.1171875
4096,0,0,reset,5,4096,2712181,2715432,662.153564453125,662.947265625
4096,0,0,reset,6,4096,2715246,2719441,662.90185546875,663.926025390625
4096,0,0,reset,7,4096,2746257,2749595,670.472900390625,671.287841796875
4096,1,8,arithmetic,1,4096,755065,758056,184.342041015625,185.072265625
4096,1,8,arithmetic,2,4096,803013,806275,196.048095703125,196.844482421875
4096,1,8,arithmetic,3,4096,914910,918629,223.36669921875,224.274658203125
4096,1,8,arithmetic,4,4096,897918,901570,219.21826171875,220.10986328125
4096,1,8,arithmetic,5,4096,838705,842059,204.761962890625,205.580810546875
4096,1,8,arithmetic,6,4096,815258,818528,199.03759765625,199.8359375
4096,1,8,arithmetic,7,4096,814562,817813,198.86767578125,199.661376953125
4096,1,8,reset,1,4096,3019021,3022373,737.065673828125,737.884033203125
4096,1,8,reset,2,4096,3105914,3109232,758.27978515625,759.08984375
4096,1,8,reset,3,4096,2959846,2963267,722.61865234375,723.453857421875
4096,1,8,reset,4,4096,2955779,2959342,721.625732421875,722.49560546875
4096,1,8,reset,5,4096,2957943,2962045,722.154052734375,723.155517578125
4096,1,8,reset,6,4096,2931662,2942237,715.73779296875,718.319580078125
4096,1,8,reset,7,4096,2984146,2987439,728.55126953125,729.355224609375
4096,2,16,arithmetic,1,4096,750614,753686,183.25537109375,184.00537109375
4096,2,16,arithmetic,2,4096,730991,734002,178.464599609375,179.19970703125
4096,2,16,arithmetic,3,4096,750249,753319,183.166259765625,183.915771484375
4096,2,16,arithmetic,4,4096,811874,815123,198.21142578125,199.004638671875
4096,2,16,arithmetic,5,4096,826862,830383,201.87060546875,202.730224609375
4096,2,16,arithmetic,6,4096,795287,798409,194.161865234375,194.924072265625
4096,2,16,arithmetic,7,4096,799143,802895,195.103271484375,196.019287109375
4096,2,16,reset,1,4096,3054391,3057704,745.700927734375,746.509765625
4096,2,16,reset,2,4096,3015373,3018942,736.175048828125,737.04638671875
4096,2,16,reset,3,4096,3028878,3033249,739.47216796875,740.539306640625
4096,2,16,reset,4,4096,3014861,3018308,736.050048828125,736.8916015625
4096,2,16,reset,5,4096,2967981,2971410,724.604736328125,725.44189453125
4096,2,16,reset,6,4096,3115140,3118407,760.5322265625,761.329833984375
4096,2,16,reset,7,4096,2957101,2960410,721.948486328125,722.75634765625
4096,3,24,arithmetic,1,4096,779702,783520,190.35693359375,191.2890625
4096,3,24,arithmetic,2,4096,749573,753096,183.001220703125,183.861328125
4096,3,24,arithmetic,3,4096,755563,758590,184.463623046875,185.20263671875
4096,3,24,arithmetic,4,4096,780837,784074,190.634033203125,191.42431640625
4096,3,24,arithmetic,5,4096,852824,856226,208.208984375,209.03955078125
4096,3,24,arithmetic,6,4096,895193,898727,218.552978515625,219.415771484375
4096,3,24,arithmetic,7,4096,863736,867048,210.873046875,211.681640625
4096,3,24,reset,1,4096,3100167,3113221,756.876708984375,760.063720703125
4096,3,24,reset,2,4096,3028802,3032326,739.45361328125,740.31396484375
4096,3,24,reset,3,4096,3031446,3034705,740.09912109375,740.894775390625
4096,3,24,reset,4,4096,3018228,3023888,736.8720703125,738.25390625
4096,3,24,reset,5,4096,3044439,3048214,743.271240234375,744.19287109375
4096,3,24,reset,6,4096,3019074,3023201,737.07861328125,738.086181640625
4096,3,24,reset,7,4096,2953814,2957768,721.14599609375,722.111328125
65536,0,0,arithmetic,1,256,1853762,1857199,7241.2578125,7254.68359375
65536,0,0,arithmetic,2,256,1805382,1808967,7052.2734375,7066.27734375
65536,0,0,arithmetic,3,256,1823373,1827005,7122.55078125,7136.73828125
65536,0,0,arithmetic,4,256,1867079,1870807,7293.27734375,7307.83984375
65536,0,0,arithmetic,5,256,1936048,1941180,7562.6875,7582.734375
65536,0,0,arithmetic,6,256,1847399,1850963,7216.40234375,7230.32421875
65536,0,0,arithmetic,7,256,1806882,1810360,7058.1328125,7071.71875
65536,0,0,reset,1,256,4181181,4185329,16332.73828125,16348.94140625
65536,0,0,reset,2,256,4115257,4119123,16075.22265625,16090.32421875
65536,0,0,reset,3,256,4269288,4273300,16676.90625,16692.578125
65536,0,0,reset,4,256,4271212,4286080,16684.421875,16742.5
65536,0,0,reset,5,256,4121369,4125353,16099.09765625,16114.66015625
65536,0,0,reset,6,256,4227095,4230965,16512.08984375,16527.20703125
65536,0,0,reset,7,256,4206462,4210336,16431.4921875,16446.625
65536,1,8,arithmetic,1,256,1827011,1830632,7136.76171875,7150.90625
65536,1,8,arithmetic,2,256,1846001,1849733,7210.94140625,7225.51953125
65536,1,8,arithmetic,3,256,1894841,1898653,7401.72265625,7416.61328125
65536,1,8,arithmetic,4,256,1973042,1976742,7707.1953125,7721.6484375
65536,1,8,arithmetic,5,256,1825956,1829621,7132.640625,7146.95703125
65536,1,8,arithmetic,6,256,1841011,1844562,7191.44921875,7205.3203125
65536,1,8,arithmetic,7,256,1835837,1839462,7171.23828125,7185.3984375
65536,1,8,reset,1,256,4544524,4549492,17752.046875,17771.453125
65536,1,8,reset,2,256,4481352,4485670,17505.28125,17522.1484375
65536,1,8,reset,3,256,4575161,4579151,17871.72265625,17887.30859375
65536,1,8,reset,4,256,4458793,4474720,17417.16015625,17479.375
65536,1,8,reset,5,256,4502371,4507039,17587.38671875,17605.62109375
65536,1,8,reset,6,256,4404781,4408741,17206.17578125,17221.64453125
65536,1,8,reset,7,256,4616936,4621052,18034.90625,18050.984375
65536,2,16,arithmetic,1,256,1864566,1869192,7283.4609375,7301.53125
65536,2,16,arithmetic,2,256,1842868,1846448,7198.703125,7212.6875
65536,2,16,arithmetic,3,256,1824202,1827759,7125.7890625,7139.68359375
65536,2,16,arithmetic,4,256,1826895,1830576,7136.30859375,7150.6875
65536,2,16,arithmetic,5,256,1893108,1896972,7394.953125,7410.046875
65536,2,16,arithmetic,6,256,1984225,1987854,7750.87890625,7765.0546875
65536,2,16,arithmetic,7,256,1841192,1844933,7192.15625,7206.76953125
65536,2,16,reset,1,256,4530793,4534972,17698.41015625,17714.734375
65536,2,16,reset,2,256,4536027,4540710,17718.85546875,17737.1484375
65536,2,16,reset,3,256,4442976,4447026,17355.375,17371.1953125
65536,2,16,reset,4,256,4468531,4530635,17455.19921875,17697.79296875
65536,2,16,reset,5,256,4583160,4587227,17902.96875,17918.85546875
65536,2,16,reset,6,256,4535307,4540130,17716.04296875,17734.8828125
65536,2,16,reset,7,256,4430245,4434301,17305.64453125,17321.48828125
65536,3,24,arithmetic,1,256,1832012,1835647,7156.296875,7170.49609375
65536,3,24,arithmetic,2,256,1799160,1803550,7027.96875,7045.1171875
65536,3,24,arithmetic,3,256,1817556,1821967,7099.828125,7117.05859375
65536,3,24,arithmetic,4,256,1867783,1871371,7296.02734375,7310.04296875
65536,3,24,arithmetic,5,256,1833559,1837221,7162.33984375,7176.64453125
65536,3,24,arithmetic,6,256,1833036,1836639,7160.296875,7174.37109375
65536,3,24,arithmetic,7,256,1947714,1951348,7608.2578125,7622.453125
65536,3,24,reset,1,256,4608183,4612215,18000.71484375,18016.46484375
65536,3,24,reset,2,256,4494555,4498679,17556.85546875,17572.96484375
65536,3,24,reset,3,256,4448482,4453635,17376.8828125,17397.01171875
65536,3,24,reset,4,256,4437114,4450236,17332.4765625,17383.734375
65536,3,24,reset,5,256,4408440,4412491,17220.46875,17236.29296875
65536,3,24,reset,6,256,4505480,4510218,17599.53125,17618.0390625
65536,3,24,reset,7,256,4466021,4470119,17445.39453125,17461.40234375
