n,offset,alignment_bytes,mode,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
256,0,0,arithmetic,3,65536,1784934,1788447,27.235931396484375,27.289535522460938
256,0,0,arithmetic,4,65536,1787994,1791552,27.282623291015625,27.3369140625
256,0,0,arithmetic,5,65536,1902720,1906179,29.033203125,29.085983276367188
256,0,0,arithmetic,6,65536,1784597,1788067,27.230789184570313,27.283737182617188
256,0,0,arithmetic,7,65536,1783519,1786969,27.214340209960938,27.266983032226563
256,0,0,reset,1,65536,2393894,2397241,36.527923583984375,36.57899475097656
256,0,0,reset,2,65536,2406057,2409453,36.71351623535156,36.76533508300781
256,0,0,reset,3,65536,2573148,2576610,39.26312255859375,39.315948486328125
256,0,0,reset,4,65536,2464467,2468145,37.60478210449219,37.66090393066406
256,0,0,reset,5,65536,2471524,2475659,37.71246337890625,37.77555847167969
256,0,0,reset,6,65536,2460720,2465354,37.547607421875,37.618316650390625
256,0,0,reset,7,65536,2456749,2460155,37.48701477050781,37.53898620605469
256,1,8,arithmetic,1,65536,1816761,1820158,27.721572875976563,27.773406982421875
256,1,8,arithmetic,2,65536,1817546,1821045,27.733551025390625,27.786941528320313
256,1,8,arithmetic,3,65536,1818763,1822126,27.752120971679688,27.803436279296875
256,1,8,arithmetic,4,65536,1824163,1828779,27.834518432617188,27.904953002929688
256,1,8,arithmetic,5,65536,1815586,1818901,27.703643798828125,27.754226684570313
256,1,8,arithmetic,6,65536,1816804,1820186,27.72222900390625,27.773834228515625
256,1,8,arithmetic,7,65536,1785589,1788895,27.245925903320313,27.296371459960938
256,1,8,reset,1,65536,2447078,2450789,37.339447021484375,37.39607238769531
256,1,8,reset,2,65536,2466808,2471233,37.6405029296875,37.70802307128906
256,1,8,reset,3,65536,2526667,2530128,38.55387878417969,38.606689453125
256,1,8,reset,4,65536,2498587,2501939,38.12541198730469,38.17655944824219
256,1,8,reset,5,65536,2550259,2553707,38.91386413574219,38.96647644042969
256,1,8,reset,6,65536,2538413,2541916,38.73310852050781,38.78656005859375
256,1,8,reset,7,65536,2553024,2556625,38.9560546875,39.01100158691406
256,2,16,arithmetic,1,65536,1905316,1908764,29.07281494140625,29.12542724609375
256,2,16,arithmetic,2,65536,1862983,1866390,28.426864624023438,28.478851318359375
256,2,16,arithmetic,3,65536,1860330,1863771,28.386383056640625,28.438888549804688
256,2,16,arithmetic,4,65536,1863504,1866956,28.434814453125,28.48748779296875
256,2,16,arithmetic,5,65536,1862504,1865942,28.4195556640625,28.472015380859375
256,2,16,arithmetic,6,65536,1863379,1866833,28.432907104492188,28.485610961914063
256,2,16,arithmetic,7,65536,1869234,1873626,28.522247314453125,28.589263916015625
256,2,16,reset,1,65536,2601799,2605517,39.70030212402344,39.75703430175781
256,2,16,reset,2,65536,2508206,2512120,38.272186279296875,38.3319091796875
256,2,16,reset,3,65536,2547775,2552093,38.87596130371094,38.94184875488281
256,2,16,reset,4,65536,2594919,2600530,39.59532165527344,39.680938720703125
256,2,16,reset,5,65536,2558084,2562002,39.03326416015625,39.093048095703125
256,2,16,reset,6,65536,2553484,2557433,38.96307373046875,39.02333068847656
256,2,16,reset,7,65536,2572470,2576587,39.252777099609375,39.31559753417969
256,3,24,arithmetic,1,65536,1847042,1850747,28.183624267578125,28.240158081054688
256,3,24,arithmetic,2,65536,1821011,1825339,27.786422729492188,27.852462768554688
256,3,24,arithmetic,3,65536,1818020,1821387,27.74078369140625,27.792160034179688
256,3,24,arithmetic,4,65536,1816831,1820193,27.722640991210938,27.773941040039063
256,3,24,arithmetic,5,65536,1815655,1819015,27.704696655273438,27.755966186523438
256,3,24,arithmetic,6,65536,1943080,1946592,29.6490478515625,29.70263671875
256,3,24,arithmetic,7,65536,1811355,1814665,27.639083862304688,27.689590454101563
256,3,24,reset,1,65536,2547649,2551402,38.87403869628906,38.931304931640625
256,3,24,reset,2,65536,2501505,2505133,38.16993713378906,38.22529602050781
256,3,24,reset,3,65536,2650279,2653963,40.44004821777344,40.49626159667969
256,3,24,reset,4,65536,2503392,2507013,38.19873046875,38.25398254394531
256,3,24,reset,5,65536,2571300,2574986,39.23492431640625,39.291168212890625
256,3,24,reset,6,65536,2609620,2614208,39.81964111328125,39.8896484375
256,3,24,reset,7,65536,2581400,2591834,39.3890380859375,39.548248291015625
4096,0,0,arithmetic,1,4096,849443,852872,207.383544921875,208.220703125
4096,0,0,arithmetic,2,4096,851838,855333,207.96826171875,208.821533203125
4096,0,0,arithmetic,3,4096,850098,853547,207.54345703125,208.385498046875
4096,0,0,arithmetic,4,4096,837327,840717,204.425537109375,205.253173828125
4096,0,0,arithmetic,5,4096,834775,838154,203.802490234375,204.62744140625
4096,0,0,arithmetic,6,4096,826820,830125,201.8603515625,202.667236328125
4096,0,0,arithmetic,7,4096,810823,814185,197.954833984375,198.775634765625
4096,0,0,reset,1,4096,2756134,2759356,672.88427734375,673.6708984375
4096,0,0,reset,2,4096,2816551,2820037,687.634521484375,688.485595703125
4096,0,0,reset,3,4096,2677297,2680658,653.636962890625,654.45751953125
4096,0,0,reset,4,4096,2876058,2879433,702.16259765625,702.986572265625
4096,0,0,reset,5,4096,2690502,2694552,656.86083984375,657.849609375
4096,0,0,reset,6,4096,2736879,2740289,668.183349609375,669.015869140625
4096,0,0,reset,7,4096,2728582,2731903,666.15771484375,666.968505859375
4096,1,8,arithmetic,1,4096,799493,802702,195.188720703125,195.97216796875
4096,1,8,arithmetic,2,4096,804057,807198,196.302978515625,197.06982421875
4096,1,8,arithmetic,3,4096,812403,815584,198.340576171875,199.1171875
4096,1,8,arithmetic,4,4096,795946,799115,194.32275390625,195.096435546875
4096,1,8,arithmetic,5,4096,805840,809224,196.73828125,197.564453125
4096,1,8,arithmetic,6,4096,814654,817934,198.89013671875,199.69091796875
4096,1,8,arithmetic,7,4096,813969,817355,198.722900390625,199.549560546875
4096,1,8,reset,1,4096,3035772,3039342,741.1552734375,742.02685546875
4096,1,8,reset,2,4096,3047962,3051613,744.13134765625,745.022705078125
4096,1,8,reset,3,4096,3052424,3074837,745.220703125,750.692626953125
4096,1,8,reset,4,4096,3042784,3047361,742.8671875,743.984619140625
4096,1,8,reset,5,4096,2974384,2977964,726.16796875,727.0419921875
4096,1,8,reset,6,4096,2969788,2973388,725.0458984375,725.9248046875
4096,1,8,reset,7,4096,2957858,2961723,722.13330078125,723.076904296875
4096,2,16,arithmetic,1,4096,766661,769740,187.173095703125,187.9248046875
4096,2,16,arithmetic,2,4096,752739,755745,183.774169921875,184.508056640625
4096,2,16,arithmetic,3,4096,758753,762925,185.242431640625,186.260986328125
4096,2,16,arithmetic,4,4096,766132,769993,187.0439453125,187.986572265625
4096,2,16,arithmetic,5,4096,801088,804471,195.578125,196.404052734375
4096,2,16,arithmetic,6,4096,817184,820413,199.5078125,200.296142578125
4096,2,16,arithmetic,7,4096,799685,802976,195.235595703125,196.0390625
4096,2,16,reset,1,4096,3038767,3042377,741.886474609375,742.767822265625
4096,2,16,reset,2,4096,2982198,2986633,728.07568359375,729.158447265625
4096,2,16,reset,3,4096,2963382,2966736,723.48193359375,724.30078125
4096,2,16,reset,4,4096,2941268,2944657,718.0830078125,718.910400390625
4096,2,16,reset,5,4096,3017215,3020496,736.624755859375,737.42578125
4096,2,16,reset,6,4096,2988476,2992003,729.6083984375,730.469482421875
4096,2,16,reset,7,4096,2997519,3001031,731.816162109375,732.673583984375
4096,3,24,arithmetic,1,4096,751768,754870,183.537109375,184.29443359375
4096,3,24,arithmetic,2,4096,747366,750450,182.46240234375,183.21533203125
4096,3,24,arithmetic,3,4096,801456,804697,195.66796875,196.459228515625
4096,3,24,arithmetic,4,4096,798075,801324,194.842529296875,195.6357421875
4096,3,24,arithmetic,5,4096,797860,801004,194.7900390625,195.5576171875
4096,3,24,arithmetic,6,4096,804976,808169,196.52734375,197.306884765625
4096,3,24,arithmetic,7,4096,836601,840045,204.248291015625,205.089111328125
4096,3,24,reset,1,4096,3081929,3085384,752.424072265625,753.267578125
4096,3,24,reset,2,4096,3040107,3043519,742.213623046875,743.046630859375
4096,3,24,reset,3,4096,3130711,3134165,764.333740234375,765.177001953125
4096,3,24,reset,4,4096,3033827,3037233,740.680419921875,741.511962890625
4096,3,24,reset,5,4096,3021027,3024466,737.555419921875,738.39501953125
4096,3,24,reset,6,4096,2998620,3003343,732.0849609375,733.238037109375
4096,3,24,reset,7,4096,2956259,2959527,721.742919921875,722.540771484375
65536,0,0,arithmetic,1,256,1760737,1764217,6877.87890625,6891.47265625
65536,0,0,arithmetic,2,256,1800597,1804161,7033.58203125,7047.50390625
65536,0,0,arithmetic,3,256,1827407,1831105,7138.30859375,7152.75390625
65536,0,0,arithmetic,4,256,1818306,1822993,7102.7578125,7121.06640625
65536,0,0,arithmetic,5,256,1817302,1820814,7098.8359375,7112.5546875
65536,0,0,arithmetic,6,256,1784087,1787519,6969.08984375,6982.49609375
65536,0,0,arithmetic,7,256,1777639,1781092,6943.90234375,6957.390625
65536,0,0,reset,1,256,4102147,4105750,16024.01171875,16038.0859375
65536,0,0,reset,2,256,4185010,4197101,16347.6953125,16394.92578125
65536,0,0,reset,3,256,4137731,4141490,16163.01171875,16177.6953125
65536,0,0,reset,4,256,4240392,4244980,16564.03125,16581.953125
65536,0,0,reset,5,256,4088143,4091806,15969.30859375,15983.6171875
65536,0,0,reset,6,256,4287826,4291496,16749.3203125,16763.65625
65536,0,0,reset,7,256,4146083,4149932,16195.63671875,16210.671875
65536,1,8,arithmetic,1,256,1858236,1861955,7258.734375,7273.26171875
65536,1,8,arithmetic,2,256,1839657,1843251,7186.16015625,7200.19921875
65536,1,8,arithmetic,3,256,1984686,1988846,7752.6796875,7768.9296875
65536,1,8,arithmetic,4,256,1851089,1854720,7230.81640625,7245.0
65536,1,8,arithmetic,5,256,1829187,1832963,7145.26171875,7160.01171875
65536,1,8,arithmetic,6,256,1827874,1831555,7140.1328125,7154.51171875
65536,1,8,arithmetic,7,256,1842476,1847432,7197.171875,7216.53125
65536,1,8,reset,1,256,4480894,4485808,17503.4921875,17522.6875
65536,1,8,reset,2,256,4455026,4471973,17402.4453125,17468.64453125
65536,1,8,reset,3,256,4453260,4457057,17395.546875,17410.37890625
65536,1,8,reset,4,256,4501032,4504961,17582.15625,17597.50390625
65536,1,8,reset,5,256,4516369,4520570,17642.06640625,17658.4765625
65536,1,8,reset,6,256,4515474,4519352,17638.5703125,17653.71875
65536,1,8,reset,7,256,4380995,4385193,17113.26171875,17129.66015625
65536,2,16,arithmetic,1,256,1846136,1849776,7211.46875,7225.6875
65536,2,16,arithmetic,2,256,1854138,1857718,7242.7265625,7256.7109375
65536,2,16,arithmetic,3,256,1892109,1895761,7391.05078125,7405.31640625
65536,2,16,arithmetic,4,256,1941206,1944750,7582.8359375,7596.6796875
65536,2,16,arithmetic,5,256,1856605,1860215,7252.36328125,7266.46484375
65536,2,16,arithmetic,6,256,1877897,1881532,7335.53515625,7349.734375
65536,2,16,arithmetic,7,256,1827353,1831110,7138.09765625,7152.7734375
65536,2,16,reset,1,256,4543472,4548051,17747.9375,17765.82421875
65536,2,16,reset,2,256,4490918,4495113,17542.6484375,17559.03515625
65536,2,16,reset,3,256,4586392,4594497,17915.59375,17947.25390625
65536,2,16,reset,4,256,4467026,4471841,17449.3203125,17468.12890625
65536,2,16,reset,5,256,4546233,4550574,17758.72265625,17775.6796875
65536,2,16,reset,6,256,4438983,4442871,17339.77734375,17354.96484375
65536,2,16,reset,7,256,4571490,4575579,17857.3828125,17873.35546875
65536,3,24,arithmetic,1,256,1837017,1842428,7175.84765625,7196.984375
65536,3,24,arithmetic,2,256,1807677,1811496,7061.23828125,7076.15625
65536,3,24,arithmetic,3,256,1788164,1791702,6985.015625,6998.8359375
65536,3,24,arithmetic,4,256,1785342,1788960,6973.9921875,6988.125
65536,3,24,arithmetic,5,256,1786982,1790620,6980.3984375,6994.609375
65536,3,24,arithmetic,6,256,1889798,1893292,7382.0234375,7395.671875
65536,3,24,arithmetic,7,256,1803413,1806927,7044.58203125,7058.30859375
65536,3,24,reset,1,256,4467777,4471618,17452.25390625,17467.2578125
65536,3,24,reset,2,256,4597324,4601686,17958.296875,17975.3359375
65536,3,24,reset,3,256,4437326,4512846,17333.3046875,17628.3046875
65536,3,24,reset,4,256,4567757,4572769,17842.80078125,17862.37890625
65536,3,24,reset,5,256,4469688,4473734,17459.71875,17475.5234375
65536,3,24,reset,6,256,4572920,4577921,17862.96875,17882.50390625
65536,3,24,reset,7,256,4463004,4466875,17433.609375,17448.73046875
