n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
128,0,reset,openblas-leaf,7,65536,868358,873497,13.250091552734375,13.328506469726562
128,0,reset,openblas-aligned,7,65536,882837,888256,13.471023559570312,13.5537109375
128,0,reset,openblas,7,65536,996099,1001393,15.199264526367188,15.280044555664062
128,0,reset,onemkl,7,65536,1253697,1258935,19.129898071289062,19.209823608398438
128,8,negate,current,1,65536,580920,586021,8.8641357421875,8.9419708251953125
128,8,negate,pointers,1,65536,560266,565258,8.548980712890625,8.625152587890625
128,8,negate,pipeline,1,65536,576732,581630,8.80023193359375,8.874969482421875
128,8,negate,blocks,1,65536,565734,570737,8.632415771484375,8.7087554931640625
128,8,negate,openblas-leaf,1,65536,820590,825670,12.521209716796875,12.598724365234375
128,8,negate,openblas-aligned,1,65536,546617,551640,8.3407135009765625,8.4173583984375
128,8,negate,openblas,1,65536,868730,873786,13.255767822265625,13.332916259765625
128,8,negate,onemkl,1,65536,1048930,1054215,16.005401611328125,16.086044311523438
128,8,negate,current,2,65536,570166,575893,8.700042724609375,8.7874298095703125
128,8,negate,pointers,2,65536,576680,581713,8.7994384765625,8.8762359619140625
128,8,negate,pipeline,2,65536,546018,551151,8.331573486328125,8.4098968505859375
128,8,negate,blocks,2,65536,553365,558381,8.4436798095703125,8.5202178955078125
128,8,negate,openblas-leaf,2,65536,808902,814160,12.342864990234375,12.423095703125
128,8,negate,openblas-aligned,2,65536,538228,543595,8.21270751953125,8.2946014404296875
128,8,negate,openblas,2,65536,849187,854482,12.957565307617188,13.038360595703125
128,8,negate,onemkl,2,65536,924940,930254,14.11346435546875,14.194549560546875
128,8,negate,current,3,65536,572370,577317,8.733673095703125,8.8091583251953125
128,8,negate,pointers,3,65536,570883,576045,8.7109832763671875,8.7897491455078125
128,8,negate,pipeline,3,65536,555016,559948,8.4688720703125,8.54412841796875
128,8,negate,blocks,3,65536,555019,559883,8.4689178466796875,8.5431365966796875
128,8,negate,openblas-leaf,3,65536,809651,814793,12.354293823242188,12.432754516601562
128,8,negate,openblas-aligned,3,65536,548212,553199,8.36505126953125,8.4411468505859375
128,8,negate,openblas,3,65536,856686,861788,13.071990966796875,13.14984130859375
128,8,negate,onemkl,3,65536,930966,935970,14.205413818359375,14.281768798828125
128,8,negate,current,4,65536,571302,576286,8.717376708984375,8.793426513671875
128,8,negate,pointers,4,65536,574767,579944,8.7702484130859375,8.8492431640625
128,8,negate,pipeline,4,65536,555371,560303,8.4742889404296875,8.5495452880859375
128,8,negate,blocks,4,65536,559888,564895,8.543212890625,8.6196136474609375
128,8,negate,openblas-leaf,4,65536,806948,811831,12.31304931640625,12.387557983398438
128,8,negate,openblas-aligned,4,65536,544198,549114,8.303802490234375,8.378814697265625
128,8,negate,openblas,4,65536,857644,862767,13.08660888671875,13.164779663085938
128,8,negate,onemkl,4,65536,924231,929306,14.102645874023438,14.180084228515625
128,8,negate,current,5,65536,581556,586951,8.87384033203125,8.9561614990234375
128,8,negate,pointers,5,65536,587022,592079,8.957244873046875,9.0344085693359375
128,8,negate,pipeline,5,65536,575157,580232,8.7761993408203125,8.8536376953125
128,8,negate,blocks,5,65536,559343,564640,8.5348968505859375,8.61572265625
128,8,negate,openblas-leaf,5,65536,812325,817495,12.395095825195312,12.473983764648438
128,8,negate,openblas-aligned,5,65536,544752,549880,8.312255859375,8.3905029296875
128,8,negate,openblas,5,65536,859608,864981,13.1165771484375,13.198562622070312
128,8,negate,onemkl,5,65536,937740,942980,14.30877685546875,14.38873291015625
128,8,negate,current,6,65536,574779,579701,8.7704315185546875,8.8455352783203125
128,8,negate,pointers,6,65536,573091,578092,8.7446746826171875,8.82098388671875
128,8,negate,pipeline,6,65536,554954,559854,8.467926025390625,8.542694091796875
128,8,negate,blocks,6,65536,554522,559526,8.461334228515625,8.537689208984375
128,8,negate,openblas-leaf,6,65536,812148,817090,12.39239501953125,12.467803955078125
128,8,negate,openblas-aligned,6,65536,540499,545473,8.2473602294921875,8.3232574462890625
128,8,negate,openblas,6,65536,860564,865574,13.13116455078125,13.207611083984375
128,8,negate,onemkl,6,65536,936406,941490,14.288421630859375,14.365997314453125
128,8,negate,current,7,65536,584465,589495,8.9182281494140625,8.9949798583984375
128,8,negate,pointers,7,65536,588457,593503,8.9791412353515625,9.0561370849609375
128,8,negate,pipeline,7,65536,572408,577499,8.7342529296875,8.8119354248046875
128,8,negate,blocks,7,65536,565294,570263,8.625701904296875,8.7015228271484375
128,8,negate,openblas-leaf,7,65536,962632,967821,14.6885986328125,14.767776489257812
128,8,negate,openblas-aligned,7,65536,551068,556037,8.40863037109375,8.4844512939453125
128,8,negate,openblas,7,65536,868533,873541,13.252761840820312,13.329177856445312
128,8,negate,onemkl,7,65536,939391,944459,14.333969116210938,14.411300659179688
128,8,powers-two,current,1,65536,589771,594680,8.9991912841796875,9.0740966796875
128,8,powers-two,pointers,1,65536,533978,538852,8.147857666015625,8.22222900390625
128,8,powers-two,pipeline,1,65536,565362,570207,8.626739501953125,8.7006683349609375
128,8,powers-two,blocks,1,65536,558409,563367,8.5206451416015625,8.5962982177734375
128,8,powers-two,openblas-leaf,1,65536,808998,813916,12.344329833984375,12.41937255859375
128,8,powers-two,openblas-aligned,1,65536,540977,545880,8.2546539306640625,8.3294677734375
128,8,powers-two,openblas,1,65536,851946,856809,12.999664306640625,13.073867797851562
128,8,powers-two,onemkl,1,65536,1054300,1114352,16.08734130859375,17.003662109375
128,8,powers-two,current,2,65536,595583,600788,9.0878753662109375,9.16729736328125
128,8,powers-two,pointers,2,65536,537284,542312,8.19830322265625,8.2750244140625
128,8,powers-two,pipeline,2,65536,555387,560273,8.4745330810546875,8.5490875244140625
128,8,powers-two,blocks,2,65536,555371,560437,8.4742889404296875,8.5515899658203125
128,8,powers-two,openblas-leaf,2,65536,809309,814354,12.349075317382812,12.426055908203125
128,8,powers-two,openblas-aligned,2,65536,538653,543688,8.2191925048828125,8.2960205078125
128,8,powers-two,openblas,2,65536,861433,866531,13.144424438476562,13.222213745117188
128,8,powers-two,onemkl,2,65536,944624,950378,14.413818359375,14.501617431640625
128,8,powers-two,current,3,65536,597121,602190,9.1113433837890625,9.188690185546875
128,8,powers-two,pointers,3,65536,536471,541433,8.1858978271484375,8.2616119384765625
128,8,powers-two,pipeline,3,65536,575061,580038,8.7747344970703125,8.850677490234375
128,8,powers-two,blocks,3,65536,564154,569113,8.608306884765625,8.6839752197265625
128,8,powers-two,openblas-leaf,3,65536,824988,830075,12.58831787109375,12.665939331054688
128,8,powers-two,openblas-aligned,3,65536,543056,547989,8.286376953125,8.3616485595703125
128,8,powers-two,openblas,3,65536,874357,879553,13.341629028320312,13.420913696289062
128,8,powers-two,onemkl,3,65536,954803,960241,14.569137573242188,14.652114868164062
128,8,powers-two,current,4,65536,590778,595771,9.014556884765625,9.0907440185546875
128,8,powers-two,pointers,4,65536,532679,537577,8.1280364990234375,8.2027740478515625
128,8,powers-two,pipeline,4,65536,555029,559885,8.4690704345703125,8.5431671142578125
128,8,powers-two,blocks,4,65536,554368,559210,8.458984375,8.532867431640625
128,8,powers-two,openblas-leaf,4,65536,805391,810466,12.289291381835938,12.366729736328125
128,8,powers-two,openblas-aligned,4,65536,529217,534180,8.0752105712890625,8.15093994140625
128,8,powers-two,openblas,4,65536,854709,859667,13.041824340820312,13.117477416992188
128,8,powers-two,onemkl,4,65536,932419,937449,14.227584838867188,14.304336547851562
128,8,powers-two,current,5,65536,581930,586921,8.879547119140625,8.9557037353515625
128,8,powers-two,pointers,5,65536,524853,529730,8.0086212158203125,8.083038330078125
128,8,powers-two,pipeline,5,65536,552004,557225,8.42291259765625,8.5025787353515625
128,8,powers-two,blocks,5,65536,546413,551377,8.3376007080078125,8.4133453369140625
128,8,powers-two,openblas-leaf,5,65536,801881,807010,12.235733032226562,12.313995361328125
128,8,powers-two,openblas-aligned,5,65536,531829,536672,8.1150665283203125,8.18896484375
128,8,powers-two,openblas,5,65536,852116,857099,13.00225830078125,13.078292846679688
128,8,powers-two,onemkl,5,65536,927027,932196,14.145309448242188,14.22418212890625
128,8,powers-two,current,6,65536,590897,606010,9.0163726806640625,9.246978759765625
128,8,powers-two,pointers,6,65536,536776,542005,8.1905517578125,8.2703399658203125
128,8,powers-two,pipeline,6,65536,564092,569009,8.60736083984375,8.6823883056640625
128,8,powers-two,blocks,6,65536,543485,548395,8.2929229736328125,8.3678436279296875
128,8,powers-two,openblas-leaf,6,65536,806182,811164,12.301361083984375,12.37738037109375
128,8,powers-two,openblas-aligned,6,65536,536821,541821,8.1912384033203125,8.2675323486328125
128,8,powers-two,openblas,6,65536,853440,858485,13.0224609375,13.099441528320312
128,8,powers-two,onemkl,6,65536,930786,935758,14.202667236328125,14.278533935546875
128,8,powers-two,current,7,65536,592994,597908,9.048370361328125,9.12335205078125
128,8,powers-two,pointers,7,65536,525393,530253,8.0168609619140625,8.0910186767578125
128,8,powers-two,pipeline,7,65536,573781,578613,8.7552032470703125,8.8289337158203125
128,8,powers-two,blocks,7,65536,553618,558494,8.447540283203125,8.521942138671875
128,8,powers-two,openblas-leaf,7,65536,808034,813048,12.329620361328125,12.4061279296875
128,8,powers-two,openblas-aligned,7,65536,539359,544274,8.2299652099609375,8.304962158203125
128,8,powers-two,openblas,7,65536,855796,860815,13.05841064453125,13.134994506835938
128,8,powers-two,onemkl,7,65536,934064,939043,14.252685546875,14.328659057617188
128,8,reset,current,1,65536,1077391,1090730,16.439682006835938,16.643218994140625
128,8,reset,pointers,1,65536,1045646,1050846,15.955291748046875,16.034637451171875
128,8,reset,pipeline,1,65536,1075769,1081041,16.414932250976562,16.495376586914062
128,8,reset,blocks,1,65536,1077483,1082880,16.441085815429688,16.5234375
128,8,reset,openblas-leaf,1,65536,1195852,1201032,18.24725341796875,18.3262939453125
128,8,reset,openblas-aligned,1,65536,1078518,1083607,16.456878662109375,16.534530639648438
128,8,reset,openblas,1,65536,1232854,1238147,18.811859130859375,18.892623901367188
128,8,reset,onemkl,1,65536,1322675,1328213,20.182418823242188,20.266921997070312
128,8,reset,current,2,65536,1077844,1082806,16.44659423828125,16.522308349609375
128,8,reset,pointers,2,65536,1042803,1047681,15.911911010742188,15.986343383789062
128,8,reset,pipeline,2,65536,1075577,1080439,16.412002563476562,16.486190795898438
128,8,reset,blocks,2,65536,1076307,1081332,16.423141479492188,16.49981689453125
128,8,reset,openblas-leaf,2,65536,1196787,1201808,18.261520385742188,18.338134765625
128,8,reset,openblas-aligned,2,65536,1082583,1087563,16.518905639648438,16.594894409179688
128,8,reset,openblas,2,65536,1234215,1239170,18.832626342773438,18.908233642578125
128,8,reset,onemkl,2,65536,1330085,1335070,20.295486450195312,20.371551513671875
128,8,reset,current,3,65536,1071193,1076707,16.345108032226562,16.429244995117188
128,8,reset,pointers,3,65536,1036661,1041761,15.818191528320312,15.896011352539062
128,8,reset,pipeline,3,65536,1070919,1075874,16.340927124023438,16.416534423828125
128,8,reset,blocks,3,65536,1069158,1074079,16.314056396484375,16.389144897460938
128,8,reset,openblas-leaf,3,65536,1193749,1211184,18.215164184570312,18.481201171875
128,8,reset,openblas-aligned,3,65536,1063942,1069129,16.234466552734375,16.313613891601562
128,8,reset,openblas,3,65536,1225976,1231047,18.7069091796875,18.784286499023438
128,8,reset,onemkl,3,65536,1316304,1321419,20.085205078125,20.163253784179688
128,8,reset,current,4,65536,1079655,1084722,16.474227905273438,16.551544189453125
128,8,reset,pointers,4,65536,1075171,1080041,16.405807495117188,16.480117797851562
128,8,reset,pipeline,4,65536,1075240,1080179,16.4068603515625,16.482223510742188
128,8,reset,blocks,4,65536,1077801,1082758,16.445938110351562,16.521575927734375
128,8,reset,openblas-leaf,4,65536,1199523,1204602,18.303268432617188,18.380767822265625
128,8,reset,openblas-aligned,4,65536,1073999,1078891,16.387924194335938,16.462570190429688
128,8,reset,openblas,4,65536,1240403,1245342,18.927047729492188,19.002410888671875
128,8,reset,onemkl,4,65536,1454984,1460140,22.2012939453125,22.27996826171875
128,8,reset,current,5,65536,1085514,1090886,16.563629150390625,16.645599365234375
128,8,reset,pointers,5,65536,1057580,1062666,16.13739013671875,16.214996337890625
128,8,reset,pipeline,5,65536,1093010,1098213,16.678009033203125,16.757400512695312
128,8,reset,blocks,5,65536,1086212,1091697,16.57427978515625,16.657974243164062
128,8,reset,openblas-leaf,5,65536,1220921,1226072,18.629776000976562,18.7083740234375
128,8,reset,openblas-aligned,5,65536,1086237,1091261,16.574661254882812,16.651321411132812
128,8,reset,openblas,5,65536,1257989,1263258,19.195388793945312,19.275787353515625
128,8,reset,onemkl,5,65536,1359092,1364418,20.73809814453125,20.819366455078125
128,8,reset,current,6,65536,1081724,1087235,16.50579833984375,16.589889526367188
128,8,reset,pointers,6,65536,1051968,1056922,16.0517578125,16.127349853515625
128,8,reset,pipeline,6,65536,1078628,1083700,16.45855712890625,16.53594970703125
128,8,reset,blocks,6,65536,1080100,1085085,16.48101806640625,16.557083129882812
128,8,reset,openblas-leaf,6,65536,1201741,1206996,18.337112426757812,18.41729736328125
128,8,reset,openblas-aligned,6,65536,1101989,1107608,16.815017700195312,16.9007568359375
128,8,reset,openblas,6,65536,1239906,1245109,18.919464111328125,18.998855590820312
128,8,reset,onemkl,6,65536,1480404,1486005,22.58917236328125,22.674636840820312
128,8,reset,current,7,65536,1089884,1094879,16.63031005859375,16.706527709960938
128,8,reset,pointers,7,65536,1067220,1072148,16.28448486328125,16.35968017578125
128,8,reset,pipeline,7,65536,1094109,1099024,16.694778442382812,16.769775390625
128,8,reset,blocks,7,65536,1098481,1103639,16.761489868164062,16.840194702148438
128,8,reset,openblas-leaf,7,65536,1221358,1226416,18.636444091796875,18.713623046875
128,8,reset,openblas-aligned,7,65536,1092839,1097807,16.675399780273438,16.751205444335938
128,8,reset,openblas,7,65536,1253879,1258892,19.132675170898438,19.20916748046875
128,8,reset,onemkl,7,65536,1348880,1354012,20.582275390625,20.66058349609375
128,16,negate,current,1,65536,580243,585288,8.8538055419921875,8.9307861328125
128,16,negate,pointers,1,65536,516498,521329,7.881134033203125,7.9548492431640625
128,16,negate,pipeline,1,65536,586927,591882,8.9557952880859375,9.031402587890625
128,16,negate,blocks,1,65536,603768,608619,9.2127685546875,9.2867889404296875
128,16,negate,openblas-leaf,1,65536,937439,942351,14.304183959960938,14.379135131835938
128,16,negate,openblas-aligned,1,65536,542754,547840,8.281768798828125,8.359375
128,16,negate,openblas,1,65536,855963,860937,13.060958862304688,13.136856079101562
128,16,negate,onemkl,1,65536,931431,936429,14.212509155273438,14.288772583007812
128,16,negate,current,2,65536,579409,584529,8.8410797119140625,8.9192047119140625
128,16,negate,pointers,2,65536,520952,526000,7.9490966796875,8.026123046875
128,16,negate,pipeline,2,65536,616153,621084,9.4017486572265625,9.47698974609375
128,16,negate,blocks,2,65536,611877,616888,9.3365020751953125,9.4129638671875
128,16,negate,openblas-leaf,2,65536,820439,825442,12.518905639648438,12.595245361328125
128,16,negate,openblas-aligned,2,65536,546046,551204,8.332000732421875,8.41070556640625
128,16,negate,openblas,2,65536,863087,868019,13.169662475585938,13.244918823242188
128,16,negate,onemkl,2,65536,937467,942540,14.304611206054688,14.38201904296875
128,16,negate,current,3,65536,601793,607310,9.1826324462890625,9.266815185546875
128,16,negate,pointers,3,65536,549917,554969,8.3910675048828125,8.4681549072265625
128,16,negate,pipeline,3,65536,615107,620109,9.3857879638671875,9.4621124267578125
128,16,negate,blocks,3,65536,615844,620975,9.39703369140625,9.4753265380859375
128,16,negate,openblas-leaf,3,65536,830031,835418,12.665267944335938,12.747467041015625
128,16,negate,openblas-aligned,3,65536,565924,571278,8.63531494140625,8.717010498046875
128,16,negate,openblas,3,65536,875583,881559,13.360336303710938,13.451522827148438
128,16,negate,onemkl,3,65536,943349,948611,14.394363403320312,14.474655151367188
128,16,negate,current,4,65536,584968,589908,8.9259033203125,9.00128173828125
128,16,negate,pointers,4,65536,533817,538746,8.1454010009765625,8.220611572265625
128,16,negate,pipeline,4,65536,621281,626184,9.4799957275390625,9.5548095703125
128,16,negate,blocks,4,65536,609169,614079,9.2951812744140625,9.3701019287109375
128,16,negate,openblas-leaf,4,65536,821524,826453,12.53546142578125,12.610671997070312
128,16,negate,openblas-aligned,4,65536,548569,553687,8.3704986572265625,8.4485931396484375
128,16,negate,openblas,4,65536,985839,990840,15.042709350585938,15.1190185546875
128,16,negate,onemkl,4,65536,938776,943725,14.3245849609375,14.400100708007812
128,16,negate,current,5,65536,582317,587482,8.8854522705078125,8.964263916015625
128,16,negate,pointers,5,65536,539534,544567,8.232635498046875,8.3094329833984375
128,16,negate,pipeline,5,65536,628118,633308,9.584320068359375,9.66351318359375
128,16,negate,blocks,5,65536,608686,613764,9.287811279296875,9.36529541015625
128,16,negate,openblas-leaf,5,65536,817590,822825,12.475433349609375,12.555313110351562
128,16,negate,openblas-aligned,5,65536,553972,559254,8.45294189453125,8.533538818359375
128,16,negate,openblas,5,65536,872477,877759,13.312942504882812,13.393539428710938
128,16,negate,onemkl,5,65536,932460,937558,14.22821044921875,14.305999755859375
128,16,negate,current,6,65536,583408,588840,8.902099609375,8.9849853515625
128,16,negate,pointers,6,65536,533955,539063,8.1475067138671875,8.2254486083984375
128,16,negate,pipeline,6,65536,614696,620061,9.3795166015625,9.4613800048828125
128,16,negate,blocks,6,65536,611137,616269,9.3252105712890625,9.4035186767578125
128,16,negate,openblas-leaf,6,65536,819371,824597,12.502609252929688,12.582351684570312
128,16,negate,openblas-aligned,6,65536,538396,543631,8.21527099609375,8.2951507568359375
128,16,negate,openblas,6,65536,868072,873271,13.2457275390625,13.325057983398438
128,16,negate,onemkl,6,65536,940842,946397,14.356109619140625,14.440872192382812
128,16,negate,current,7,65536,583391,588360,8.9018402099609375,8.9776611328125
128,16,negate,pointers,7,65536,511460,516376,7.80426025390625,7.8792724609375
128,16,negate,pipeline,7,65536,587764,592709,8.96856689453125,9.0440216064453125
128,16,negate,blocks,7,65536,605274,610195,9.235748291015625,9.3108367919921875
128,16,negate,openblas-leaf,7,65536,811845,816780,12.387771606445312,12.46307373046875
128,16,negate,openblas-aligned,7,65536,549954,555092,8.391632080078125,8.47003173828125
128,16,negate,openblas,7,65536,964070,969192,14.710540771484375,14.7886962890625
128,16,negate,onemkl,7,65536,931884,936935,14.21942138671875,14.296493530273438
128,16,powers-two,current,1,65536,592404,597430,9.03936767578125,9.116058349609375
128,16,powers-two,pointers,1,65536,533557,538583,8.1414337158203125,8.2181243896484375
128,16,powers-two,pipeline,1,65536,601847,606786,9.1834564208984375,9.258819580078125
128,16,powers-two,blocks,1,65536,607894,612862,9.275726318359375,9.351531982421875
128,16,powers-two,openblas-leaf,1,65536,819783,824799,12.508895874023438,12.585433959960938
128,16,powers-two,openblas-aligned,1,65536,550007,554947,8.3924407958984375,8.4678192138671875
128,16,powers-two,openblas,1,65536,863939,869015,13.182662963867188,13.260116577148438
128,16,powers-two,onemkl,1,65536,1092431,1099386,16.669174194335938,16.775299072265625
128,16,powers-two,current,2,65536,601195,606625,9.1735076904296875,9.2563629150390625
128,16,powers-two,pointers,2,65536,549446,554828,8.383880615234375,8.46600341796875
128,16,powers-two,pipeline,2,65536,615113,620290,9.3858795166015625,9.464874267578125
128,16,powers-two,blocks,2,65536,617090,622301,9.416046142578125,9.4955596923828125
128,16,powers-two,openblas-leaf,2,65536,825426,830552,12.595001220703125,12.6732177734375
128,16,powers-two,openblas-aligned,2,65536,556579,561922,8.4927215576171875,8.574249267578125
128,16,powers-two,openblas,2,65536,872409,878042,13.311904907226562,13.397857666015625
128,16,powers-two,onemkl,2,65536,954859,960682,14.569992065429688,14.658843994140625
128,16,powers-two,current,3,65536,596783,601870,9.1061859130859375,9.183807373046875
128,16,powers-two,pointers,3,65536,523390,528635,7.986297607421875,8.0663299560546875
128,16,powers-two,pipeline,3,65536,604732,609715,9.22747802734375,9.3035125732421875
128,16,powers-two,blocks,3,65536,610405,615703,9.3140411376953125,9.3948822021484375
128,16,powers-two,openblas-leaf,3,65536,817748,822775,12.47784423828125,12.554550170898438
128,16,powers-two,openblas-aligned,3,65536,546708,551668,8.34210205078125,8.41778564453125
128,16,powers-two,openblas,3,65536,869956,875135,13.27447509765625,13.353500366210938
128,16,powers-two,onemkl,3,65536,952655,957774,14.536361694335938,14.614471435546875
128,16,powers-two,current,4,65536,594737,599860,9.0749664306640625,9.15313720703125
128,16,powers-two,pointers,4,65536,533588,538650,8.14190673828125,8.219146728515625
128,16,powers-two,pipeline,4,65536,649125,654061,9.9048614501953125,9.9801788330078125
128,16,powers-two,blocks,4,65536,609360,614381,9.298095703125,9.3747100830078125
128,16,powers-two,openblas-leaf,4,65536,818515,823595,12.489547729492188,12.567062377929688
128,16,powers-two,openblas-aligned,4,65536,662193,667166,10.104263305664062,10.180145263671875
128,16,powers-two,openblas,4,65536,862706,867808,13.163848876953125,13.24169921875
128,16,powers-two,onemkl,4,65536,951117,956171,14.512893676757812,14.590011596679688
128,16,powers-two,current,5,65536,607529,612890,9.2701568603515625,9.351959228515625
128,16,powers-two,pointers,5,65536,524641,530060,8.0053863525390625,8.08807373046875
128,16,powers-two,pipeline,5,65536,618679,623630,9.4402923583984375,9.515838623046875
128,16,powers-two,blocks,5,65536,608418,643129,9.283721923828125,9.8133697509765625
128,16,powers-two,openblas-leaf,5,65536,822720,827786,12.5537109375,12.631011962890625
128,16,powers-two,openblas-aligned,5,65536,545616,550693,8.325439453125,8.4029083251953125
128,16,powers-two,openblas,5,65536,864493,869739,13.191116333007812,13.271163940429688
128,16,powers-two,onemkl,5,65536,949156,954364,14.48297119140625,14.56243896484375
128,16,powers-two,current,6,65536,599621,604782,9.1494903564453125,9.228240966796875
128,16,powers-two,pointers,6,65536,563770,569020,8.602447509765625,8.68255615234375
128,16,powers-two,pipeline,6,65536,619555,624703,9.4536590576171875,9.5322113037109375
128,16,powers-two,blocks,6,65536,608524,613658,9.28533935546875,9.363677978515625
128,16,powers-two,openblas-leaf,6,65536,819009,824078,12.497085571289062,12.574432373046875
128,16,powers-two,openblas-aligned,6,65536,548641,553967,8.3715972900390625,8.4528656005859375
128,16,powers-two,openblas,6,65536,868315,873598,13.249435424804688,13.330047607421875
128,16,powers-two,onemkl,6,65536,950377,955595,14.501602172851562,14.581222534179688
128,16,powers-two,current,7,65536,591958,596920,9.032562255859375,9.1082763671875
128,16,powers-two,pointers,7,65536,554769,559883,8.4651031494140625,8.5431365966796875
128,16,powers-two,pipeline,7,65536,610686,615572,9.318328857421875,9.39288330078125
128,16,powers-two,blocks,7,65536,599024,603981,9.140380859375,9.2160186767578125
128,16,powers-two,openblas-leaf,7,65536,805738,810773,12.294586181640625,12.371414184570312
128,16,powers-two,openblas-aligned,7,65536,544188,549055,8.30364990234375,8.3779144287109375
128,16,powers-two,openblas,7,65536,857550,862643,13.085174560546875,13.162887573242188
128,16,powers-two,onemkl,7,65536,940324,945286,14.34820556640625,14.423919677734375
128,16,reset,current,1,65536,1101594,1106921,16.808990478515625,16.890274047851562
128,16,reset,pointers,1,65536,1049155,1054271,16.008834838867188,16.086898803710938
128,16,reset,pipeline,1,65536,1092768,1097889,16.67431640625,16.752456665039062
128,16,reset,blocks,1,65536,1097164,1102514,16.74139404296875,16.823028564453125
128,16,reset,openblas-leaf,1,65536,1204174,1209270,18.374237060546875,18.451995849609375
128,16,reset,openblas-aligned,1,65536,1096871,1101829,16.736923217773438,16.812576293945312
128,16,reset,openblas,1,65536,1221458,1226678,18.637969970703125,18.717620849609375
128,16,reset,onemkl,1,65536,1328323,1334079,20.268600463867188,20.356430053710938
128,16,reset,current,2,65536,1096362,1111603,16.729156494140625,16.961715698242188
128,16,reset,pointers,2,65536,1047977,1052861,15.990859985351562,16.065383911132812
128,16,reset,pipeline,2,65536,1099640,1104553,16.7791748046875,16.854141235351562
128,16,reset,blocks,2,65536,1093368,1098561,16.6834716796875,16.762710571289062
128,16,reset,openblas-leaf,2,65536,1298626,1303696,19.815460205078125,19.892822265625
128,16,reset,openblas-aligned,2,65536,1100499,1105511,16.792282104492188,16.868759155273438
128,16,reset,openblas,2,65536,1222256,1227221,18.650146484375,18.725906372070312
128,16,reset,onemkl,2,65536,1334017,1339202,20.355484008789062,20.434600830078125
128,16,reset,current,3,65536,1101166,1106282,16.802459716796875,16.880523681640625
128,16,reset,pointers,3,65536,1051966,1057051,16.051727294921875,16.129318237304688
128,16,reset,pipeline,3,65536,1100455,1105591,16.791610717773438,16.869979858398438
128,16,reset,blocks,3,65536,1104899,1110140,16.859420776367188,16.93939208984375
128,16,reset,openblas-leaf,3,65536,1187145,1192135,18.114395141601562,18.190536499023438
128,16,reset,openblas-aligned,3,65536,1102340,1107368,16.82037353515625,16.8970947265625
128,16,reset,openblas,3,65536,1238536,1243731,18.8985595703125,18.977828979492188
128,16,reset,onemkl,3,65536,1343933,1349238,20.506790161132812,20.587738037109375
128,16,reset,current,4,65536,1102658,1107860,16.825225830078125,16.90460205078125
128,16,reset,pointers,4,65536,1054067,1058978,16.083786010742188,16.158721923828125
128,16,reset,pipeline,4,65536,1101863,1106790,16.813095092773438,16.888275146484375
128,16,reset,blocks,4,65536,1223861,1228852,18.674636840820312,18.75079345703125
128,16,reset,openblas-leaf,4,65536,1186084,1191612,18.09820556640625,18.18255615234375
128,16,reset,openblas-aligned,4,65536,1104885,1109962,16.859207153320312,16.936676025390625
128,16,reset,openblas,4,65536,1229828,1234810,18.76568603515625,18.841705322265625
128,16,reset,onemkl,4,65536,1340629,1345723,20.456375122070312,20.534103393554688
128,16,reset,current,5,65536,1091056,1096167,16.648193359375,16.726181030273438
128,16,reset,pointers,5,65536,1044603,1049525,15.939376831054688,16.014480590820312
128,16,reset,pipeline,5,65536,1085424,1090397,16.562255859375,16.638137817382812
128,16,reset,blocks,5,65536,1084661,1089630,16.550613403320312,16.626434326171875
128,16,reset,openblas-leaf,5,65536,1179448,1184538,17.9969482421875,18.074615478515625
128,16,reset,openblas-aligned,5,65536,1090857,1095827,16.645156860351562,16.720993041992188
128,16,reset,openblas,5,65536,1221662,1226709,18.641082763671875,18.718093872070312
128,16,reset,onemkl,5,65536,1331208,1336162,20.3126220703125,20.388214111328125
128,16,reset,current,6,65536,1096394,1101463,16.729644775390625,16.806991577148438
128,16,reset,pointers,6,65536,1045288,1050729,15.9498291015625,16.032852172851562
128,16,reset,pipeline,6,65536,1097937,1103144,16.753189086914062,16.8326416015625
128,16,reset,blocks,6,65536,1098617,1103838,16.763565063476562,16.843231201171875
128,16,reset,openblas-leaf,6,65536,1175054,1180362,17.929901123046875,18.010894775390625
128,16,reset,openblas-aligned,6,65536,1088298,1093532,16.606109619140625,16.68597412109375
128,16,reset,openblas,6,65536,1215844,1220904,18.55230712890625,18.6295166015625
128,16,reset,onemkl,6,65536,1326715,1332189,20.244064331054688,20.327590942382812
128,16,reset,current,7,65536,1107650,1112699,16.901397705078125,16.978439331054688
128,16,reset,pointers,7,65536,1059865,1064838,16.172256469726562,16.248138427734375
128,16,reset,pipeline,7,65536,1106844,1111776,16.88909912109375,16.96435546875
128,16,reset,blocks,7,65536,1109467,1114432,16.929122924804688,17.0048828125
128,16,reset,openblas-leaf,7,65536,1185883,1190841,18.095138549804688,18.170791625976562
128,16,reset,openblas-aligned,7,65536,1106331,1111236,16.881271362304688,16.95611572265625
128,16,reset,openblas,7,65536,1244472,1249694,18.9891357421875,19.068817138671875
128,16,reset,onemkl,7,65536,1352329,1357475,20.634902954101562,20.713424682617188
128,24,negate,current,1,65536,613491,618572,9.3611297607421875,9.43865966796875
128,24,negate,pointers,1,65536,574066,579310,8.759552001953125,8.839569091796875
128,24,negate,pipeline,1,65536,654026,659045,9.979644775390625,10.056228637695312
