n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
64,24,reset,openblas-leaf,1,131072,1653124,1658370,12.612335205078125,12.652359008789062
64,24,reset,openblas-aligned,1,131072,1549164,1554328,11.819183349609375,11.85858154296875
64,24,reset,openblas,1,131072,1830227,1835573,13.963523864746094,14.004310607910156
64,24,reset,onemkl,1,131072,2194252,2199527,16.740814208984375,16.781059265136719
64,24,reset,current,2,131072,1816739,1822103,13.860618591308594,13.901542663574219
64,24,reset,pointers,2,131072,1532390,1537487,11.691207885742188,11.730094909667969
64,24,reset,pipeline,2,131072,1655932,1671517,12.633758544921875,12.752662658691406
64,24,reset,openblas-leaf,2,131072,1653747,1658994,12.617088317871094,12.657119750976562
64,24,reset,openblas-aligned,2,131072,1549410,1554681,11.821060180664062,11.861274719238281
64,24,reset,openblas,2,131072,1866164,1871847,14.237701416015625,14.281059265136719
64,24,reset,onemkl,2,131072,2222160,2227679,16.9537353515625,16.995841979980469
64,24,reset,current,3,131072,1713137,1718293,13.070198059082031,13.109535217285156
64,24,reset,pointers,3,131072,1543498,1548710,11.775955200195312,11.815719604492188
64,24,reset,pipeline,3,131072,1664176,1669465,12.6966552734375,12.737007141113281
64,24,reset,openblas-leaf,3,131072,1651036,1656351,12.596405029296875,12.636955261230469
64,24,reset,openblas-aligned,3,131072,1548184,1554603,11.81170654296875,11.860679626464844
64,24,reset,openblas,3,131072,1860567,1866247,14.194999694824219,14.238334655761719
64,24,reset,onemkl,3,131072,2316500,2321903,17.673492431640625,17.714714050292969
64,24,reset,current,4,131072,1729962,1735287,13.198562622070312,13.239189147949219
64,24,reset,pointers,4,131072,1633040,1638244,12.4591064453125,12.498809814453125
64,24,reset,pipeline,4,131072,1661501,1666739,12.676246643066406,12.716209411621094
64,24,reset,openblas-leaf,4,131072,1654078,1659395,12.619613647460938,12.660179138183594
64,24,reset,openblas-aligned,4,131072,1548781,1553928,11.816261291503906,11.85552978515625
64,24,reset,openblas,4,131072,1845652,1850771,14.081207275390625,14.120262145996094
64,24,reset,onemkl,4,131072,2220356,2230981,16.939971923828125,17.021034240722656
64,24,reset,current,5,131072,1728725,1734037,13.189125061035156,13.229652404785156
64,24,reset,pointers,5,131072,1548535,1554045,11.814384460449219,11.856422424316406
64,24,reset,pipeline,5,131072,1683133,1688359,12.841285705566406,12.881156921386719
64,24,reset,openblas-leaf,5,131072,1671892,1677464,12.755523681640625,12.79803466796875
64,24,reset,openblas-aligned,5,131072,1565275,1570548,11.942100524902344,11.982330322265625
64,24,reset,openblas,5,131072,1854310,1859738,14.147262573242188,14.188674926757812
64,24,reset,onemkl,5,131072,2223841,2229027,16.966560363769531,17.006126403808594
64,24,reset,current,6,131072,1731416,1736788,13.20965576171875,13.250640869140625
64,24,reset,pointers,6,131072,1562419,1568136,11.920310974121094,11.96392822265625
64,24,reset,pipeline,6,131072,1675029,1680444,12.779457092285156,12.820770263671875
64,24,reset,openblas-leaf,6,131072,1679280,1684447,12.8118896484375,12.851310729980469
64,24,reset,openblas-aligned,6,131072,1567034,1572318,11.955520629882812,11.995834350585938
64,24,reset,openblas,6,131072,1878189,1883404,14.329444885253906,14.369232177734375
64,24,reset,onemkl,6,131072,2235977,2241526,17.059150695800781,17.101486206054688
64,24,reset,current,7,131072,1718965,1724154,13.114662170410156,13.154251098632812
64,24,reset,pointers,7,131072,1538786,1543840,11.740005493164062,11.778564453125
64,24,reset,pipeline,7,131072,1756930,1762082,13.404312133789062,13.443618774414062
64,24,reset,openblas-leaf,7,131072,1662823,1667883,12.686332702636719,12.724937438964844
64,24,reset,openblas-aligned,7,131072,1555822,1560883,11.869979858398438,11.908592224121094
64,24,reset,openblas,7,131072,1842248,1847539,14.05523681640625,14.095603942871094
64,24,reset,onemkl,7,131072,2219238,2224368,16.931442260742188,16.9705810546875
256,0,negate,current,1,32768,450014,455348,13.73333740234375,13.8961181640625
256,0,negate,pointers,1,32768,363265,368480,11.085968017578125,11.2451171875
256,0,negate,pipeline,1,32768,435797,441270,13.299468994140625,13.46649169921875
256,0,negate,openblas-leaf,1,32768,400205,405416,12.213287353515625,12.372314453125
256,0,negate,openblas-aligned,1,32768,400550,405837,12.22381591796875,12.385162353515625
256,0,negate,openblas,1,32768,434098,439442,13.24761962890625,13.41070556640625
256,0,negate,onemkl,1,32768,533037,538354,16.266998291015625,16.42926025390625
256,0,negate,current,2,32768,455445,460819,13.899078369140625,14.063079833984375
256,0,negate,pointers,2,32768,365726,371031,11.16107177734375,11.322967529296875
256,0,negate,pipeline,2,32768,417775,423315,12.749481201171875,12.918548583984375
256,0,negate,openblas-leaf,2,32768,409996,415344,12.5120849609375,12.67529296875
256,0,negate,openblas-aligned,2,32768,405510,410878,12.37518310546875,12.53900146484375
256,0,negate,openblas,2,32768,441240,446628,13.465576171875,13.6300048828125
256,0,negate,onemkl,2,32768,616699,622091,18.820159912109375,18.984710693359375
256,0,negate,current,3,32768,450277,455849,13.741363525390625,13.911407470703125
256,0,negate,pointers,3,32768,364514,369999,11.12408447265625,11.291473388671875
256,0,negate,pipeline,3,32768,426708,432111,13.0220947265625,13.186981201171875
256,0,negate,openblas-leaf,3,32768,401675,406885,12.258148193359375,12.417144775390625
256,0,negate,openblas-aligned,3,32768,406403,411763,12.402435302734375,12.566009521484375
256,0,negate,openblas,3,32768,437335,442773,13.346405029296875,13.512359619140625
256,0,negate,onemkl,3,32768,527346,532771,16.09332275390625,16.258880615234375
256,0,negate,current,4,32768,449882,455635,13.72930908203125,13.904876708984375
256,0,negate,pointers,4,32768,364145,369698,11.112823486328125,11.28228759765625
256,0,negate,pipeline,4,32768,423017,428731,12.909454345703125,13.083831787109375
256,0,negate,openblas-leaf,4,32768,399903,405502,12.204071044921875,12.37493896484375
256,0,negate,openblas-aligned,4,32768,399991,405394,12.206756591796875,12.37164306640625
256,0,negate,openblas,4,32768,441608,447277,13.476806640625,13.649810791015625
256,0,negate,onemkl,4,32768,531293,537101,16.213775634765625,16.391021728515625
256,0,negate,current,5,32768,449230,454556,13.70941162109375,13.8719482421875
256,0,negate,pointers,5,32768,362917,368171,11.075347900390625,11.235687255859375
256,0,negate,pipeline,5,32768,403308,408777,12.3079833984375,12.474884033203125
256,0,negate,openblas-leaf,5,32768,402410,407688,12.28057861328125,12.441650390625
256,0,negate,openblas-aligned,5,32768,401981,407260,12.267486572265625,12.4285888671875
256,0,negate,openblas,5,32768,432544,437926,13.2001953125,13.36444091796875
256,0,negate,onemkl,5,32768,525344,530732,16.0322265625,16.1966552734375
256,0,negate,current,6,32768,449522,454954,13.71832275390625,13.88409423828125
256,0,negate,pointers,6,32768,364634,369912,11.12774658203125,11.288818359375
256,0,negate,pipeline,6,32768,402316,407818,12.2777099609375,12.44561767578125
256,0,negate,openblas-leaf,6,32768,399955,405239,12.205657958984375,12.366912841796875
256,0,negate,openblas-aligned,6,32768,408423,413790,12.464080810546875,12.62786865234375
256,0,negate,openblas,6,32768,432563,437930,13.200775146484375,13.36456298828125
256,0,negate,onemkl,6,32768,529764,535258,16.1671142578125,16.33477783203125
256,0,negate,current,7,32768,458092,463625,13.9798583984375,14.148712158203125
256,0,negate,pointers,7,32768,370268,375778,11.2996826171875,11.46783447265625
256,0,negate,pipeline,7,32768,420784,426432,12.84130859375,13.013671875
256,0,negate,openblas-leaf,7,32768,412435,417955,12.586517333984375,12.754974365234375
256,0,negate,openblas-aligned,7,32768,526051,531579,16.053802490234375,16.222503662109375
256,0,negate,openblas,7,32768,440334,445786,13.43792724609375,13.60430908203125
256,0,negate,onemkl,7,32768,540646,553381,16.49920654296875,16.887847900390625
256,0,powers-two,current,1,32768,458527,464122,13.993133544921875,14.16387939453125
256,0,powers-two,pointers,1,32768,361380,366937,11.0284423828125,11.198028564453125
256,0,powers-two,pipeline,1,32768,430834,436796,13.14801025390625,13.3299560546875
256,0,powers-two,openblas-leaf,1,32768,411833,417337,12.568145751953125,12.736114501953125
256,0,powers-two,openblas-aligned,1,32768,408112,414111,12.45458984375,12.637664794921875
256,0,powers-two,openblas,1,32768,438886,444567,13.39373779296875,13.567108154296875
256,0,powers-two,onemkl,1,32768,534702,540487,16.31781005859375,16.494354248046875
256,0,powers-two,current,2,32768,459502,464884,14.02288818359375,14.1871337890625
256,0,powers-two,pointers,2,32768,359257,364550,10.963653564453125,11.12518310546875
256,0,powers-two,pipeline,2,32768,408540,413895,12.4676513671875,12.631072998046875
256,0,powers-two,openblas-leaf,2,32768,407319,412640,12.430389404296875,12.5927734375
256,0,powers-two,openblas-aligned,2,32768,416955,422366,12.724456787109375,12.88958740234375
256,0,powers-two,openblas,2,32768,438013,443331,13.367095947265625,13.529388427734375
256,0,powers-two,onemkl,2,32768,535553,541118,16.343780517578125,16.51361083984375
256,0,powers-two,current,3,32768,465773,471163,14.214263916015625,14.378753662109375
256,0,powers-two,pointers,3,32768,364858,370193,11.13458251953125,11.297393798828125
256,0,powers-two,pipeline,3,32768,416943,422267,12.724090576171875,12.886566162109375
256,0,powers-two,openblas-leaf,3,32768,411511,416814,12.558319091796875,12.72015380859375
256,0,powers-two,openblas-aligned,3,32768,411876,417267,12.5694580078125,12.733978271484375
256,0,powers-two,openblas,3,32768,441695,447081,13.479461669921875,13.643829345703125
256,0,powers-two,onemkl,3,32768,542784,548482,16.564453125,16.73834228515625
256,0,powers-two,current,4,32768,460429,465782,14.051177978515625,14.21453857421875
256,0,powers-two,pointers,4,32768,358118,363358,10.92889404296875,11.08880615234375
256,0,powers-two,pipeline,4,32768,435909,441224,13.302886962890625,13.465087890625
256,0,powers-two,openblas-leaf,4,32768,503392,508715,15.3623046875,15.524749755859375
256,0,powers-two,openblas-aligned,4,32768,415183,420539,12.670379638671875,12.833831787109375
256,0,powers-two,openblas,4,32768,443261,448636,13.527252197265625,13.6912841796875
256,0,powers-two,onemkl,4,32768,538271,543769,16.426727294921875,16.594512939453125
256,0,powers-two,current,5,32768,460475,465793,14.052581787109375,14.214874267578125
256,0,powers-two,pointers,5,32768,358227,363559,10.932220458984375,11.094940185546875
256,0,powers-two,pipeline,5,32768,438101,443412,13.369781494140625,13.5318603515625
256,0,powers-two,openblas-leaf,5,32768,408956,414239,12.4803466796875,12.641571044921875
256,0,powers-two,openblas-aligned,5,32768,408423,413731,12.464080810546875,12.626068115234375
256,0,powers-two,openblas,5,32768,437903,443278,13.363739013671875,13.52777099609375
256,0,powers-two,onemkl,5,32768,533311,538851,16.275360107421875,16.444427490234375
256,0,powers-two,current,6,32768,466646,472401,14.24090576171875,14.416534423828125
256,0,powers-two,pointers,6,32768,361628,367143,11.0360107421875,11.204315185546875
256,0,powers-two,pipeline,6,32768,416567,422276,12.712615966796875,12.8868408203125
256,0,powers-two,openblas-leaf,6,32768,408975,414636,12.480926513671875,12.6536865234375
256,0,powers-two,openblas-aligned,6,32768,411975,417492,12.572479248046875,12.7408447265625
256,0,powers-two,openblas,6,32768,442291,447978,13.497650146484375,13.67120361328125
256,0,powers-two,onemkl,6,32768,534761,540477,16.319610595703125,16.494049072265625
256,0,powers-two,current,7,32768,457475,462848,13.961029052734375,14.125
256,0,powers-two,pointers,7,32768,359110,364372,10.95916748046875,11.1197509765625
256,0,powers-two,pipeline,7,32768,404695,409994,12.350311279296875,12.51202392578125
256,0,powers-two,openblas-leaf,7,32768,410891,416148,12.539398193359375,12.6998291015625
256,0,powers-two,openblas-aligned,7,32768,407421,412810,12.433502197265625,12.59796142578125
256,0,powers-two,openblas,7,32768,437525,442995,13.352203369140625,13.519134521484375
256,0,powers-two,onemkl,7,32768,534547,540298,16.313079833984375,16.48858642578125
256,0,reset,current,1,32768,819202,834334,25.00006103515625,25.46185302734375
256,0,reset,pointers,1,32768,731525,736820,22.324371337890625,22.4859619140625
256,0,reset,pipeline,1,32768,735039,740658,22.431610107421875,22.60308837890625
256,0,reset,openblas-leaf,1,32768,776107,781516,23.684906005859375,23.8499755859375
256,0,reset,openblas-aligned,1,32768,780507,786172,23.819183349609375,23.9920654296875
256,0,reset,openblas,1,32768,853603,859580,26.049896240234375,26.2322998046875
256,0,reset,onemkl,1,32768,892781,898326,27.245513916015625,27.41473388671875
256,0,reset,current,2,32768,832545,837779,25.407257080078125,25.566986083984375
256,0,reset,pointers,2,32768,737039,742294,22.492645263671875,22.65301513671875
256,0,reset,pipeline,2,32768,750656,755993,22.908203125,23.071075439453125
256,0,reset,openblas-leaf,2,32768,782349,787597,23.875396728515625,24.035552978515625
256,0,reset,openblas-aligned,2,32768,878373,883736,26.805816650390625,26.969482421875
256,0,reset,openblas,2,32768,866904,872419,26.455810546875,26.624114990234375
256,0,reset,onemkl,2,32768,910769,916079,27.794464111328125,27.956512451171875
256,0,reset,current,3,32768,815705,820871,24.893341064453125,25.050994873046875
256,0,reset,pointers,3,32768,723567,728825,22.081512451171875,22.241973876953125
256,0,reset,pipeline,3,32768,729743,735210,22.269989013671875,22.43682861328125
256,0,reset,openblas-leaf,3,32768,772424,777686,23.572509765625,23.73309326171875
256,0,reset,openblas-aligned,3,32768,774512,779691,23.63623046875,23.794281005859375
256,0,reset,openblas,3,32768,840602,846023,25.65313720703125,25.818572998046875
256,0,reset,onemkl,3,32768,886235,891530,27.045745849609375,27.20733642578125
256,0,reset,current,4,32768,824481,829920,25.161163330078125,25.3271484375
256,0,reset,pointers,4,32768,728889,734324,22.243927001953125,22.4097900390625
256,0,reset,pipeline,4,32768,746832,752379,22.79150390625,22.960784912109375
256,0,reset,openblas-leaf,4,32768,778022,783687,23.74334716796875,23.916229248046875
256,0,reset,openblas-aligned,4,32768,788341,793895,24.058258056640625,24.227752685546875
256,0,reset,openblas,4,32768,853512,859076,26.047119140625,26.2169189453125
256,0,reset,onemkl,4,32768,904847,910553,27.613739013671875,27.787872314453125
256,0,reset,current,5,32768,831191,836565,25.365936279296875,25.529937744140625
256,0,reset,pointers,5,32768,737727,742939,22.513641357421875,22.672698974609375
256,0,reset,pipeline,5,32768,746938,752199,22.79473876953125,22.955291748046875
256,0,reset,openblas-leaf,5,32768,792875,798166,24.196624755859375,24.35809326171875
256,0,reset,openblas-aligned,5,32768,792257,797636,24.177764892578125,24.3419189453125
256,0,reset,openblas,5,32768,862193,867602,26.312042236328125,26.47711181640625
256,0,reset,onemkl,5,32768,1000478,1005893,30.53216552734375,30.697418212890625
256,0,reset,current,6,32768,817485,823063,24.947662353515625,25.117889404296875
256,0,reset,pointers,6,32768,723109,728451,22.067535400390625,22.230560302734375
256,0,reset,pipeline,6,32768,729952,735067,22.2763671875,22.432464599609375
256,0,reset,openblas-leaf,6,32768,766681,771787,23.397247314453125,23.553070068359375
256,0,reset,openblas-aligned,6,32768,778061,783678,23.744537353515625,23.91595458984375
256,0,reset,openblas,6,32768,841927,847315,25.693572998046875,25.858001708984375
256,0,reset,onemkl,6,32768,886628,892479,27.0577392578125,27.236297607421875
256,0,reset,current,7,32768,814591,820139,24.859344482421875,25.028656005859375
256,0,reset,pointers,7,32768,720667,725840,21.993011474609375,22.15087890625
256,0,reset,pipeline,7,32768,738316,743603,22.5316162109375,22.692962646484375
256,0,reset,openblas-leaf,7,32768,766493,771692,23.391510009765625,23.5501708984375
256,0,reset,openblas-aligned,7,32768,779531,784813,23.789398193359375,23.950592041015625
256,0,reset,openblas,7,32768,843493,849092,25.741363525390625,25.9122314453125
256,0,reset,onemkl,7,32768,894683,900317,27.303558349609375,27.475494384765625
256,8,negate,current,1,32768,471219,476455,14.380462646484375,14.540252685546875
256,8,negate,pointers,1,32768,351120,356635,10.71533203125,10.883636474609375
256,8,negate,pipeline,1,32768,408865,414173,12.477569580078125,12.639556884765625
256,8,negate,openblas-leaf,1,32768,940936,946355,28.715087890625,28.880462646484375
256,8,negate,openblas-aligned,1,32768,404946,410191,12.35797119140625,12.518035888671875
256,8,negate,openblas,1,32768,965166,970894,29.45452880859375,29.62933349609375
256,8,negate,onemkl,1,32768,574384,579517,17.52880859375,17.685455322265625
256,8,negate,current,2,32768,471671,477005,14.394256591796875,14.557037353515625
256,8,negate,pointers,2,32768,357704,363086,10.916259765625,11.08050537109375
256,8,negate,pipeline,2,32768,419085,424230,12.789459228515625,12.94647216796875
256,8,negate,openblas-leaf,2,32768,929313,934364,28.360382080078125,28.5145263671875
256,8,negate,openblas-aligned,2,32768,419344,424314,12.79736328125,12.94903564453125
256,8,negate,openblas,2,32768,951459,956446,29.036224365234375,29.18841552734375
256,8,negate,onemkl,2,32768,578033,582972,17.640167236328125,17.7908935546875
256,8,negate,current,3,32768,465934,471036,14.21917724609375,14.3748779296875
256,8,negate,pointers,3,32768,348424,353763,10.633056640625,10.795989990234375
256,8,negate,pipeline,3,32768,412666,417616,12.59356689453125,12.74462890625
256,8,negate,openblas-leaf,3,32768,937089,942194,28.597686767578125,28.75347900390625
256,8,negate,openblas-aligned,3,32768,410149,415115,12.516754150390625,12.668304443359375
256,8,negate,openblas,3,32768,949306,954268,28.97052001953125,29.1219482421875
256,8,negate,onemkl,3,32768,566902,571881,17.30047607421875,17.452423095703125
256,8,negate,current,4,32768,464887,470073,14.187225341796875,14.345489501953125
256,8,negate,pointers,4,32768,347942,353319,10.61834716796875,10.782440185546875
256,8,negate,pipeline,4,32768,409250,414216,12.48931884765625,12.640869140625
256,8,negate,openblas-leaf,4,32768,930620,937456,28.4002685546875,28.60888671875
256,8,negate,openblas-aligned,4,32768,410488,415450,12.527099609375,12.67852783203125
256,8,negate,openblas,4,32768,949062,954085,28.96307373046875,29.116363525390625
256,8,negate,onemkl,4,32768,568010,572919,17.33428955078125,17.484100341796875
256,8,negate,current,5,32768,467075,472197,14.253997802734375,14.410308837890625
256,8,negate,pointers,5,32768,352163,361983,10.747161865234375,11.046844482421875
256,8,negate,pipeline,5,32768,412381,417649,12.584869384765625,12.745635986328125
256,8,negate,openblas-leaf,5,32768,935253,944283,28.541656494140625,28.817230224609375
256,8,negate,openblas-aligned,5,32768,407089,412349,12.423370361328125,12.583892822265625
256,8,negate,openblas,5,32768,949767,954897,28.984588623046875,29.141143798828125
256,8,negate,onemkl,5,32768,565629,570504,17.261627197265625,17.410400390625
256,8,negate,current,6,32768,466144,471226,14.2255859375,14.38067626953125
256,8,negate,pointers,6,32768,348974,353982,10.64984130859375,10.80267333984375
256,8,negate,pipeline,6,32768,403889,408771,12.325714111328125,12.474700927734375
256,8,negate,openblas-leaf,6,32768,931061,936098,28.413726806640625,28.56744384765625
256,8,negate,openblas-aligned,6,32768,413041,418010,12.605010986328125,12.75665283203125
256,8,negate,openblas,6,32768,947596,952557,28.9183349609375,29.069732666015625
256,8,negate,onemkl,6,32768,566135,571016,17.277069091796875,17.426025390625
256,8,negate,current,7,32768,478090,483277,14.59014892578125,14.748443603515625
256,8,negate,pointers,7,32768,364207,369405,11.114715576171875,11.273345947265625
256,8,negate,pipeline,7,32768,427891,432970,13.058197021484375,13.21319580078125
256,8,negate,openblas-leaf,7,32768,952835,957947,29.078216552734375,29.234222412109375
256,8,negate,openblas-aligned,7,32768,424646,432900,12.95916748046875,13.2110595703125
256,8,negate,openblas,7,32768,978810,983927,29.87091064453125,30.027069091796875
256,8,negate,onemkl,7,32768,584849,589947,17.848175048828125,18.003753662109375
256,8,powers-two,current,1,32768,483560,488688,14.757080078125,14.91357421875
256,8,powers-two,pointers,1,32768,357639,363015,10.914276123046875,11.078338623046875
256,8,powers-two,pipeline,1,32768,442179,447565,13.494232177734375,13.658599853515625
256,8,powers-two,openblas-leaf,1,32768,954557,959679,29.130767822265625,29.287078857421875
256,8,powers-two,openblas-aligned,1,32768,435127,440445,13.279022216796875,13.441314697265625
256,8,powers-two,openblas,1,32768,969962,975342,29.60089111328125,29.76507568359375
256,8,powers-two,onemkl,1,32768,584857,590147,17.848419189453125,18.009857177734375
256,8,powers-two,current,2,32768,474676,479713,14.4859619140625,14.639678955078125
256,8,powers-two,pointers,2,32768,357186,362101,10.90045166015625,11.050445556640625
256,8,powers-two,pipeline,2,32768,439327,444308,13.407196044921875,13.5592041015625
256,8,powers-two,openblas-leaf,2,32768,938214,943189,28.63201904296875,28.783843994140625
256,8,powers-two,openblas-aligned,2,32768,425849,430767,12.995880126953125,13.145965576171875
256,8,powers-two,openblas,2,32768,951766,956789,29.04559326171875,29.198883056640625
256,8,powers-two,onemkl,2,32768,578522,583546,17.65509033203125,17.80841064453125
256,8,powers-two,current,3,32768,478008,484510,14.587646484375,14.78607177734375
256,8,powers-two,pointers,3,32768,358221,363142,10.932037353515625,11.08221435546875
256,8,powers-two,pipeline,3,32768,429590,434565,13.11004638671875,13.261871337890625
256,8,powers-two,openblas-leaf,3,32768,938713,943681,28.647247314453125,28.798858642578125
256,8,powers-two,openblas-aligned,3,32768,518319,523296,15.817840576171875,15.9697265625
256,8,powers-two,openblas,3,32768,962106,967514,29.36114501953125,29.52618408203125
256,8,powers-two,onemkl,3,32768,576074,581118,17.58038330078125,17.73431396484375
256,8,powers-two,current,4,32768,475160,480283,14.500732421875,14.657073974609375
256,8,powers-two,pointers,4,32768,351715,356648,10.733489990234375,10.884033203125
256,8,powers-two,pipeline,4,32768,426529,431524,13.016632080078125,13.1690673828125
256,8,powers-two,openblas-leaf,4,32768,942459,947733,28.761566162109375,28.922515869140625
256,8,powers-two,openblas-aligned,4,32768,430779,435972,13.146331787109375,13.3048095703125
256,8,powers-two,openblas,4,32768,957757,962935,29.228424072265625,29.386444091796875
256,8,powers-two,onemkl,4,32768,581613,586766,17.749420166015625,17.90667724609375
256,8,powers-two,current,5,32768,509836,514983,15.5589599609375,15.716033935546875
256,8,powers-two,pointers,5,32768,360550,365539,11.00311279296875,11.155364990234375
256,8,powers-two,pipeline,5,32768,439245,444417,13.404693603515625,13.562530517578125
256,8,powers-two,openblas-leaf,5,32768,958456,963529,29.249755859375,29.404571533203125
256,8,powers-two,openblas-aligned,5,32768,441530,446796,13.47442626953125,13.6351318359375
256,8,powers-two,openblas,5,32768,977722,982796,29.83770751953125,29.9925537109375
256,8,powers-two,onemkl,5,32768,589218,594254,17.98150634765625,18.13519287109375
256,8,powers-two,current,6,32768,488401,493476,14.904815673828125,15.0596923828125
256,8,powers-two,pointers,6,32768,366887,371849,11.196502685546875,11.347930908203125
256,8,powers-two,pipeline,6,32768,432348,437453,13.1942138671875,13.350006103515625
256,8,powers-two,openblas-leaf,6,32768,956142,961192,29.17913818359375,29.333251953125
256,8,powers-two,openblas-aligned,6,32768,433716,438686,13.2359619140625,13.38763427734375
256,8,powers-two,openblas,6,32768,970848,975915,29.6279296875,29.782562255859375
256,8,powers-two,onemkl,6,32768,593588,598609,18.1148681640625,18.268096923828125
256,8,powers-two,current,7,32768,481594,486757,14.69708251953125,14.854644775390625
256,8,powers-two,pointers,7,32768,364551,369538,11.125213623046875,11.27740478515625
256,8,powers-two,pipeline,7,32768,432844,437971,13.2093505859375,13.365814208984375
256,8,powers-two,openblas-leaf,7,32768,944335,949526,28.818817138671875,28.97723388671875
256,8,powers-two,openblas-aligned,7,32768,436271,441307,13.313934326171875,13.467620849609375
256,8,powers-two,openblas,7,32768,971428,976426,29.6456298828125,29.79815673828125
256,8,powers-two,onemkl,7,32768,585560,590601,17.869873046875,18.023712158203125
256,8,reset,current,1,32768,835101,840492,25.485260009765625,25.6497802734375
256,8,reset,pointers,1,32768,771746,777170,23.55181884765625,23.71734619140625
256,8,reset,pipeline,1,32768,792545,797729,24.186553955078125,24.344757080078125
256,8,reset,openblas-leaf,1,32768,1311505,1316797,40.023956298828125,40.185455322265625
256,8,reset,openblas-aligned,1,32768,811947,817165,24.778656005859375,24.937896728515625
256,8,reset,openblas,1,32768,1283819,1289165,39.179046630859375,39.342193603515625
256,8,reset,onemkl,1,32768,973043,978347,29.694915771484375,29.856781005859375
256,8,reset,current,2,32768,838318,843633,25.58343505859375,25.745635986328125
256,8,reset,pointers,2,32768,769963,775031,23.497406005859375,23.652069091796875
256,8,reset,pipeline,2,32768,782411,787439,23.877288818359375,24.030731201171875
256,8,reset,openblas-leaf,2,32768,1310116,1315294,39.9815673828125,40.13958740234375
256,8,reset,openblas-aligned,2,32768,818306,823394,24.97271728515625,25.12799072265625
256,8,reset,openblas,2,32768,1296277,1301532,39.559234619140625,39.7196044921875
256,8,reset,onemkl,2,32768,970885,976095,29.629058837890625,29.788055419921875
256,8,reset,current,3,32768,839030,844131,25.60516357421875,25.760833740234375
256,8,reset,pointers,3,32768,767717,772793,23.428863525390625,23.583770751953125
256,8,reset,pipeline,3,32768,793820,798826,24.2254638671875,24.37823486328125
256,8,reset,openblas-leaf,3,32768,1311189,1316507,40.014312744140625,40.176605224609375
256,8,reset,openblas-aligned,3,32768,817466,822540,24.94708251953125,25.1019287109375
256,8,reset,openblas,3,32768,1279466,1284536,39.04620361328125,39.200927734375
256,8,reset,onemkl,3,32768,1005922,1011194,30.69830322265625,30.85919189453125
256,8,reset,current,4,32768,834634,839954,25.47100830078125,25.63336181640625
256,8,reset,pointers,4,32768,774309,779495,23.630035400390625,23.788299560546875
256,8,reset,pipeline,4,32768,788819,793945,24.072845458984375,24.229278564453125
256,8,reset,openblas-leaf,4,32768,1319340,1324717,40.2630615234375,40.427154541015625
256,8,reset,openblas-aligned,4,32768,814198,819307,24.84735107421875,25.003265380859375
256,8,reset,openblas,4,32768,1279498,1285045,39.04718017578125,39.216461181640625
256,8,reset,onemkl,4,32768,978748,992208,29.8690185546875,30.27978515625
256,8,reset,current,5,32768,930744,935876,28.404052734375,28.5606689453125
256,8,reset,pointers,5,32768,773851,778918,23.616058349609375,23.77069091796875
256,8,reset,pipeline,5,32768,785421,790398,23.969146728515625,24.12103271484375
256,8,reset,openblas-leaf,5,32768,1302867,1307930,39.760345458984375,39.91485595703125
256,8,reset,openblas-aligned,5,32768,806284,811400,24.6058349609375,24.761962890625
256,8,reset,openblas,5,32768,1277232,1282388,38.97802734375,39.1353759765625
256,8,reset,onemkl,5,32768,968244,973424,29.5484619140625,29.70654296875
256,8,reset,current,6,32768,835454,840567,25.49603271484375,25.652069091796875
256,8,reset,pointers,6,32768,777979,783276,23.742034912109375,23.9036865234375
256,8,reset,pipeline,6,32768,795298,800354,24.27056884765625,24.42486572265625
256,8,reset,openblas-leaf,6,32768,1304679,1310527,39.815643310546875,39.994110107421875
256,8,reset,openblas-aligned,6,32768,811474,816997,24.76422119140625,24.932769775390625
256,8,reset,openblas,6,32768,1280999,1286454,39.092987060546875,39.25946044921875
256,8,reset,onemkl,6,32768,976243,981726,29.792572021484375,29.95989990234375
256,8,reset,current,7,32768,836472,841624,25.527099609375,25.684326171875
256,8,reset,pointers,7,32768,776413,781467,23.694244384765625,23.848480224609375
256,8,reset,pipeline,7,32768,788688,793778,24.06884765625,24.22418212890625
256,8,reset,openblas-leaf,7,32768,1311198,1316321,40.01458740234375,40.170928955078125
256,8,reset,openblas-aligned,7,32768,811724,816743,24.7718505859375,24.925018310546875
256,8,reset,openblas,7,32768,1283370,1288477,39.16534423828125,39.321197509765625
256,8,reset,onemkl,7,32768,969651,974909,29.591400146484375,29.751861572265625
256,16,negate,current,1,32768,479827,484966,14.643157958984375,14.79998779296875
256,16,negate,pointers,1,32768,353412,358386,10.7852783203125,10.93707275390625
256,16,negate,pipeline,1,32768,440761,445720,13.450958251953125,13.602294921875
256,16,negate,openblas-leaf,1,32768,947997,952933,28.930572509765625,29.081207275390625
256,16,negate,openblas-aligned,1,32768,402793,407760,12.292266845703125,12.44384765625
256,16,negate,openblas,1,32768,964637,969627,29.438385009765625,29.590667724609375
256,16,negate,onemkl,1,32768,585653,590860,17.872711181640625,18.0316162109375
256,16,negate,current,2,32768,469003,473969,14.312835693359375,14.464385986328125
256,16,negate,pointers,2,32768,355637,360526,10.853179931640625,11.00238037109375
