case,status,comparison_kind,timing_mode,actual_kernel,samples,forks,median_ns,min_ns,max_ns
iamax+64+uniform,ok,direct,arithmetic,policy,10,2,19.717577068491686,18.39629011814895,21.839665842184765
iamax+128+uniform,ok,direct,arithmetic,policy,10,2,44.03182767319842,38.03705828111037,44.592223318016224
iamax+256+uniform,ok,direct,arithmetic,policy,10,2,79.25872946229407,70.31336790074916,79.95133682342524
iamax+512+uniform,ok,direct,arithmetic,policy,10,2,138.46306130556778,134.52093535996002,157.5026220069191
iamax+1024+uniform,ok,direct,arithmetic,policy,10,2,343.5055116962059,340.49530109085464,346.42832079203123
iamax+4096+uniform,ok,direct,arithmetic,policy,10,2,1236.271797447517,1082.0448807702496,1259.136144563152
iamax+65536+uniform,ok,direct,arithmetic,policy,10,2,18228.104523473372,17691.156945917286,19270.22730335997
