schema,5
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,logical_id,configuration,physical_work,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,13,1,1,970080,200176598,206.3506081972621
sample,13,1,2,1045827,200159373,191.38860729355812
sample,13,1,3,793138,200179796,252.38961693929681
sample,13,1,4,1043456,200130200,191.7955333047105
sample,13,1,5,974970,200204916,205.34469368288256
case,14,1,pack-left+3x31+uniform+packed=4x4-v1,ok,unsupported,packing-only,pack-left-v1+3x31+uniform,packed=4x4-v1,panelDoubles=124,jvm-c/portable-layout-v1/4x4
sample,14,1,1,748978,200172174,267.2604188641055
sample,14,1,2,770054,200196233,259.9768756476818
sample,14,1,3,948613,200191559,211.03606950358048
sample,14,1,4,919245,200213921,217.80256732427154
sample,14,1,5,873793,200178864,229.0918604291863
case,15,1,pack-right+32x4+uniform+packed=4x4-v1,ok,unsupported,packing-only,pack-right-v1+32x4+uniform,packed=4x4-v1,panelDoubles=128,jvm-c/portable-layout-v1/4x4
sample,15,1,1,621921,200194955,321.89772495220456
sample,15,1,2,804511,200180878,248.82304654628712
sample,15,1,3,787207,200273010,254.40958985374877
sample,15,1,4,994676,200166192,201.23758088060836
sample,15,1,5,739066,200196223,270.8773275999708
case,16,1,pack-right+31x2+uniform+packed=4x4-v1,ok,unsupported,packing-only,pack-right-v1+31x2+uniform,packed=4x4-v1,panelDoubles=124,jvm-c/portable-layout-v1/4x4
sample,16,1,1,516832,200153078,387.26912807256514
sample,16,1,2,494313,200202231,405.01105777108836
sample,16,1,3,630379,200149597,317.50676497789425
sample,16,1,4,845919,200113579,236.56352322149047
sample,16,1,5,802122,200150613,249.52639748068248
case,17,1,pack-symmetric-left+4x4+uniform+packed=4x4-v1+uplo=L,ok,unsupported,packing-only,pack-symmetric-left-v1+4x4+uniform+uplo=L,packed=4x4-v1,panelDoubles=16,jvm-c/portable-layout-v1/4x4
sample,17,1,1,2291981,200162575,87.33169035868971
sample,17,1,2,3274817,200160300,61.121064169387175
sample,17,1,3,4072698,200126887,49.13865133137787
sample,17,1,4,3595887,200393977,55.728663609284716
sample,17,1,5,3154267,200197795,63.46888040866547
case,18,1,pack-symmetric-right+4x4+uniform+packed=4x4-v1+uplo=U,ok,unsupported,packing-only,pack-symmetric-right-v1+4x4+uniform+uplo=U,packed=4x4-v1,panelDoubles=16,jvm-c/portable-layout-v1/4x4
sample,18,1,1,4410738,200254587,45.40160558165096
sample,18,1,2,1929290,200160828,103.74844009972581
sample,18,1,3,2298361,200245008,87.12513308396723
sample,18,1,4,2892536,203022275,70.18833127746724
sample,18,1,5,2895944,200586654,69.26468674808629
case,19,1,pack-triangular-left+4x4+triangular+packed=4x4-v1+uplo=L+diag=N,ok,unsupported,packing-only,pack-triangular-left-v1+4x4+triangular+uplo=L+diag=N,packed=4x4-v1,panelDoubles=16,jvm-c/portable-layout-v1/4x4
sample,19,1,1,3440567,200178301,58.1817767245922
sample,19,1,2,4017034,200224111,49.84376806370073
sample,19,1,3,4350229,200131594,46.004841124455744
sample,19,1,4,4769421,200134143,41.961936889194725
sample,19,1,5,4406824,200186568,45.42649490880507
case,20,1,pack-triangular-right+4x4+triangular+packed=4x4-v1+uplo=U+diag=U,ok,unsupported,packing-only,pack-triangular-right-v1+4x4+triangular+uplo=U+diag=U,packed=4x4-v1,panelDoubles=16,jvm-c/portable-layout-v1/4x4
sample,20,1,1,4234862,200121396,47.25570656139445
sample,20,1,2,4126960,200253462,48.52323792816019
sample,20,1,3,4096042,200236502,48.885363480159626
sample,20,1,4,4417117,200180910,45.31935875821265
sample,20,1,5,4014667,200190581,49.864803481832986
case,21,1,write-left+3x31+uniform+packed=4x4-v1,ok,unsupported,layout-only,write-left-v1+3x31+uniform,packed=4x4-v1,panelDoubles=124,jvm-c/portable-layout-v1/4x4
sample,21,1,1,1949405,200195082,102.69547990284215
sample,21,1,2,2052942,200229728,97.53306620450066
sample,21,1,3,2008651,200167144,99.6525250030991
sample,21,1,4,1862526,200248571,107.51451040146554
sample,21,1,5,2024421,200134041,98.85989179128255
case,22,1,write-left+4x32+uniform+packed=4x4-v1,ok,unsupported,layout-only,write-left-v1+4x32+uniform,packed=4x4-v1,panelDoubles=128,jvm-c/portable-layout-v1/4x4
sample,22,1,1,1588443,200158077,126.00897671493406
sample,22,1,2,1764942,200127959,113.39067176145166
sample,22,1,3,1747870,200223975,114.55312752092547
sample,22,1,4,663562,200201226,301.7068879773103
sample,22,1,5,633834,200191022,315.8414064250261
case,23,1,write-right+31x2+uniform+packed=4x4-v1,ok,unsupported,layout-only,write-right-v1+31x2+uniform,packed=4x4-v1,panelDoubles=124,jvm-c/portable-layout-v1/4x4
sample,23,1,1,1479035,200178065,135.3436970727535
sample,23,1,2,1126335,200139940,177.69130853609272
sample,23,1,3,1315505,200143539,152.14198273666767
sample,23,1,4,1270185,200206561,157.62000102347295
sample,23,1,5,780742,200179083,256.3959451393674
case,24,1,write-right+32x4+uniform+packed=4x4-v1,ok,unsupported,layout-only,write-right-v1+32x4+uniform,packed=4x4-v1,panelDoubles=128,jvm-c/portable-layout-v1/4x4
sample,24,1,1,996116,200129947,200.91028253737517
sample,24,1,2,971468,200139001,206.01708033615105
sample,24,1,3,1046921,200149293,191.1789838965882
sample,24,1,4,1071102,200158944,186.8719729773635
sample,24,1,5,1130844,200212317,177.04680486433142
case,25,1,clear-left-padding+3x31+uniform+packed=4x4-v1,ok,unsupported,layout-only,clear-left-padding-v1+3x31+uniform,packed=4x4-v1,panelDoubles=124,jvm-c/portable-layout-v1/4x4
sample,25,1,1,952641,207218581,217.52011618227644
sample,25,1,2,975299,202180835,207.30138654915058
sample,25,1,3,797997,199872553,250.46780000426068
sample,25,1,4,1044452,202750015,194.12095050801761
sample,25,1,5,872093,201412848,230.95340519875748
case,26,1,clear-left-padding+4x32+uniform+packed=4x4-v1,ok,unsupported,layout-only,clear-left-padding-v1+4x32+uniform,packed=4x4-v1,panelDoubles=128,jvm-c/portable-layout-v1/4x4
sample,26,1,1,15999857,200219856,12.51385284255978
sample,26,1,2,22404081,200101998,8.931497703476433
sample,26,1,3,27508361,200105585,7.274355058812846
sample,26,1,4,26479797,200107599,7.556991430108018
sample,26,1,5,23851854,200117202,8.390006160527395
case,27,1,clear-right-padding+31x2+uniform+packed=4x4-v1,ok,unsupported,layout-only,clear-right-padding-v1+31x2+uniform,packed=4x4-v1,panelDoubles=124,jvm-c/portable-layout-v1/4x4
sample,27,1,1,2113990,200265202,94.73327783007488
sample,27,1,2,2400011,200113484,83.38023617391754
sample,27,1,3,2525035,200150727,79.26651590968046
sample,27,1,4,2414972,200269742,82.92839088817593
sample,27,1,5,2389013,200247150,83.82003362895054
case,28,1,clear-right-padding+32x4+uniform+packed=4x4-v1,ok,unsupported,layout-only,clear-right-padding-v1+32x4+uniform,packed=4x4-v1,panelDoubles=128,jvm-c/portable-layout-v1/4x4
sample,28,1,1,27506291,200259446,7.28049615995119
sample,28,1,2,27104588,200147313,7.384259557828365
sample,28,1,3,27405210,200194588,7.304982811662454
sample,28,1,4,25175822,200160436,7.950502509908118
sample,28,1,5,24800050,200185476,8.071978725849343
