candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,169.14350509643555,208.4173698425293,208.01914215087891,209.39383316040039,0.81156146066056156
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,9361.321044921875,8074.34814453125,8050.9246826171875,8121.3636474609375,1.159390315769613
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,9135.5194091796875,7782.8212890625,7730.0831298828125,7814.9659423828125,1.1738056252195057
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,9479.5252685546875,8258.5675048828125,8205.9957275390625,8350.0579833984375,1.1478413493562889
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,9174.451416015625,7999.8485107421875,7999.5003662109375,8160.73974609375,1.1468281435199907
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,777.0213623046875,893.71406555175781,889.72628784179688,898.96145629882812,0.86942948785859486
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,449.77909851074219,569.48429870605469,566.84892272949219,571.96292877197266,0.78980070132346247
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,452.94976806640625,564.43131256103516,564.34457397460938,566.20329284667969,0.80248873155389699
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,632.55279541015625,710.99958801269531,703.6187744140625,722.45465087890625,0.88966689443266123
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/scalar-slices.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,scalar-c-validated-slices,679.12337493896484,749.82801055908203,746.72922515869141,755.61965942382812,0.9057055289687046
