candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,8258.5675048828125,7352.8556053452094,7206.3866369069046,7428.42147840285,1.1231782518453362
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,7999.8485107421875,8041.3038110680973,7043.9022519352566,11396.86034501703,0.99484470413008763
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-cycle-checked+65536+sparse-uniform+compact=T+density=0.015625+locality=shuffled,sparse-slices-cycle-checked+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle-checked+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,8581.559326171875,8298.6006063461828,8225.6316434995915,8491.4942314217842,1.0340971608646048
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-reduce-dot-checked+65536+sparse-uniform+density=0.015625+locality=shuffled,sparse-slices-reduce-dot-checked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-checked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,2927.5306396484375,2856.6027233586224,2825.5925398867025,3721.3673194034204,1.0248294646328777
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,policy,893.71406555175781,590.0917731389269,570.59355313193043,639.97659281992264,1.5145340203571154
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,569.48429870605469,219.19227974133355,218.35498615653478,224.10938885356308,2.5981038172425461
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,564.43131256103516,218.18147053147146,214.10962007444488,222.72042448696334,2.5869809713268896
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,710.99958801269531,424.85148353951553,422.4406540024732,427.04135414812743,1.6735250212361918
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,749.82801055908203,424.19600009017012,417.65802092505959,426.74071811551431,1.7676451696849882
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-simd.csv,sparse-slices-clear+4096+sparse-uniform+density=0.0625+locality=shuffled,sparse-slices-clear+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,sparse-slices-clear+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,389.11416625976562,291.23846974133517,287.95337029303766,293.59151595159517,1.3360671981464509
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+64+sparse-uniform+compact=N+density=0.125+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,45.299624000000001,137.79992335046597,135.93484522536164,139.11903645927225,0.32873475469786478
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+64+sparse-uniform+compact=T+density=0.125+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,45.992170999999999,137.5366854264349,137.40195945897872,144.93350219496403,0.33439929759395082
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+64+sparse-uniform+compact=N+density=0.125+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,45.177211999999997,134.8064346506207,133.85427576299671,140.9228505990134,0.33512652505858692
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+64+sparse-uniform+compact=T+density=0.125+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,45.942188999999999,142.73567197009567,136.95496673548979,144.07085678042725,0.32186900699655008
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle-checked+64+sparse-uniform+compact=T+density=0.125+locality=shuffled,sparse-slices-cycle-checked+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle-checked+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,57.265298999999999,180.29121981459548,178.0650059222973,182.4387877423631,0.3176266656739547
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-reduce-dot-checked+64+sparse-uniform+density=0.125+locality=shuffled,sparse-slices-reduce-dot-checked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-checked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,25.078465000000001,69.877101999999994,69.522316000000004,70.153913000000003,0.35889389059094068
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+locality=shuffled,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,policy,10.462278,56.012622999999998,55.883733999999997,56.347926999999999,0.18678428967698943
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+4096+sparse-uniform+compact=N+density=0.0625+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,1356.3069000244141,1778.3979182770956,1774.4459525050784,1793.961169935463,0.76265659450298862
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,1269.6206970214844,1857.2440320273458,1839.80467777592,1913.1765962585223,0.68360467182957174
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+4096+sparse-uniform+compact=N+density=0.0625+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,1395.3943634033203,1795.9426162293212,1792.3140330861381,1860.6878921848261,0.7769704615245594
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,1299.7681884765625,1887.566845808632,1873.1113450421999,1935.4691303303969,0.6885945212285941
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle-checked+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-cycle-checked+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle-checked+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,1487.3875427246094,2362.7573061359712,2360.3824510755107,2370.4155564495136,0.62951346668654151
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-reduce-dot-checked+4096+sparse-uniform+density=0.0625+locality=shuffled,sparse-slices-reduce-dot-checked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-checked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,730.84864807128906,1043.5932530120481,1043.0430382399161,1073.5886013619697,0.70031944530294077
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,policy,208.4173698425293,336.66136707160052,320.09137952751496,363.60901724234452,0.61907123961212773
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,8074.34814453125,8947.1577349053241,8923.584226509467,8966.4351554126479,0.90244839576606506
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,7782.8212890625,8309.4116269343376,8264.7074864073602,8324.1090757005441,0.93662724131213648
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,8258.5675048828125,9116.5732021335298,9084.187419532831,9143.1232297222741,0.90588506468089125
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,7999.8485107421875,8504.0911742001881,8501.5169397032332,8563.1496697830007,0.94070587284061846
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-cycle-checked+65536+sparse-uniform+compact=T+density=0.015625+locality=shuffled,sparse-slices-cycle-checked+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle-checked+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,8581.559326171875,10253.175192209124,10189.928036904152,10341.130087134803,0.83696602908848894
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-reduce-dot-checked+65536+sparse-uniform+density=0.015625+locality=shuffled,sparse-slices-reduce-dot-checked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-checked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,2927.5306396484375,4374.6719141323792,4333.2894007155637,4390.1599284436497,0.6692000445087205
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,policy,893.71406555175781,1251.5734262266631,1240.7263531103563,1327.5040537525103,0.71407242022243445
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,569.48429870605469,577.08765743936726,560.1886872242668,597.42810935607008,0.98682460344577472
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,564.43131256103516,578.29536939214972,578.08443743974317,585.68316042882623,0.97602599369646137
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,scalar-c-validated-slices,portable-sparse-slices,710.99958801269531,1008.533361550322,1008.1002811621369,1034.6050528564663,0.70498370715247693
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,749.82801055908203,1033.5733249247883,1028.5536509971362,1066.1035078106422,0.72547151951086397
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/native.csv,sparse-slices-clear+4096+sparse-uniform+density=0.0625+locality=shuffled,sparse-slices-clear+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,sparse-slices-clear+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,policy,policy,scalar-c-validated-slices,portable-sparse-slices,389.11416625976562,807.52083401178879,790.5714657895594,832.41754323118505,0.48186269613210381
