schema,5
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,logical_id,configuration,physical_work,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,11,1,2,131072,102204892,779.76144409179688
sample,11,1,3,131072,103010919,785.91094207763672
sample,11,1,4,131072,108401133,827.03501129150391
sample,11,1,5,131072,107296427,818.60677337646484
case,12,1,gemm-trsm+7x2x31+triangular+packed=8x4-v1+uplo=U+diag=U,ok,composed,vendor-arithmetic,update-solve-v1+7x2x31+triangular+uplo=U+diag=U,vendor-column-major-v1,calls=2;leftDoubles=217;rightDoubles=62;outputDoubles=14;resetDoubles=14;triangleDoubles=4,vendor-cblas-v1
sample,12,1,1,131072,89513962,682.93733215332031
sample,12,1,2,131072,129937006,991.34068298339844
sample,12,1,3,131072,165979042,1266.3195953369141
sample,12,1,4,131072,160562150,1224.9919891357422
sample,12,1,5,131072,165134019,1259.8725814819336
case,13,1,pack-left+4x32+uniform+packed=4x4-v1,unsupported,unsupported,layout,pack-left-v1+4x32+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,14,1,pack-left+3x31+uniform+packed=4x4-v1,unsupported,unsupported,layout,pack-left-v1+3x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=93;resetDoubles=93;triangleDoubles=0,unavailable
case,15,1,pack-right+32x4+uniform+packed=4x4-v1,unsupported,unsupported,layout,pack-right-v1+32x4+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,16,1,pack-right+31x2+uniform+packed=4x4-v1,unsupported,unsupported,layout,pack-right-v1+31x2+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=62;resetDoubles=62;triangleDoubles=0,unavailable
case,17,1,pack-symmetric-left+4x4+uniform+packed=4x4-v1+uplo=L,unsupported,unsupported,layout,pack-symmetric-left-v1+4x4+uniform+uplo=L,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;triangleDoubles=0,unavailable
case,18,1,pack-symmetric-right+4x4+uniform+packed=4x4-v1+uplo=U,unsupported,unsupported,layout,pack-symmetric-right-v1+4x4+uniform+uplo=U,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;triangleDoubles=0,unavailable
case,19,1,pack-triangular-left+4x4+triangular+packed=4x4-v1+uplo=L+diag=N,unsupported,unsupported,layout,pack-triangular-left-v1+4x4+triangular+uplo=L+diag=N,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;triangleDoubles=0,unavailable
case,20,1,pack-triangular-right+4x4+triangular+packed=4x4-v1+uplo=U+diag=U,unsupported,unsupported,layout,pack-triangular-right-v1+4x4+triangular+uplo=U+diag=U,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;triangleDoubles=0,unavailable
case,21,1,write-left+3x31+uniform+packed=4x4-v1,unsupported,unsupported,layout,write-left-v1+3x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=93;resetDoubles=93;triangleDoubles=0,unavailable
case,22,1,write-left+4x32+uniform+packed=4x4-v1,unsupported,unsupported,layout,write-left-v1+4x32+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,23,1,write-right+31x2+uniform+packed=4x4-v1,unsupported,unsupported,layout,write-right-v1+31x2+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=62;resetDoubles=62;triangleDoubles=0,unavailable
case,24,1,write-right+32x4+uniform+packed=4x4-v1,unsupported,unsupported,layout,write-right-v1+32x4+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,25,1,clear-left-padding+3x31+uniform+packed=4x4-v1,unsupported,unsupported,layout,clear-left-padding-v1+3x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=93;resetDoubles=93;triangleDoubles=0,unavailable
case,26,1,clear-left-padding+4x32+uniform+packed=4x4-v1,unsupported,unsupported,layout,clear-left-padding-v1+4x32+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,27,1,clear-right-padding+31x2+uniform+packed=4x4-v1,unsupported,unsupported,layout,clear-right-padding-v1+31x2+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=62;resetDoubles=62;triangleDoubles=0,unavailable
case,28,1,clear-right-padding+32x4+uniform+packed=4x4-v1,unsupported,unsupported,layout,clear-right-padding-v1+32x4+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,29,1,pack-left+7x31+uniform+packed=8x4-v1,unsupported,unsupported,layout,pack-left-v1+7x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=217;resetDoubles=217;triangleDoubles=0,unavailable
case,30,1,pack-left+8x32+uniform+packed=8x4-v1,unsupported,unsupported,layout,pack-left-v1+8x32+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=256;resetDoubles=256;triangleDoubles=0,unavailable
case,31,1,pack-right+31x2+uniform+packed=8x4-v1,unsupported,unsupported,layout,pack-right-v1+31x2+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=62;resetDoubles=62;triangleDoubles=0,unavailable
case,32,1,pack-right+32x4+uniform+packed=8x4-v1,unsupported,unsupported,layout,pack-right-v1+32x4+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,33,1,pack-symmetric-left+8x8+uniform+packed=8x4-v1+uplo=L,unsupported,unsupported,layout,pack-symmetric-left-v1+8x8+uniform+uplo=L,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=64;resetDoubles=64;triangleDoubles=0,unavailable
case,34,1,pack-symmetric-right+4x4+uniform+packed=8x4-v1+uplo=U,unsupported,unsupported,layout,pack-symmetric-right-v1+4x4+uniform+uplo=U,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;triangleDoubles=0,unavailable
case,35,1,pack-triangular-left+8x8+triangular+packed=8x4-v1+uplo=L+diag=N,unsupported,unsupported,layout,pack-triangular-left-v1+8x8+triangular+uplo=L+diag=N,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=64;resetDoubles=64;triangleDoubles=0,unavailable
case,36,1,pack-triangular-right+4x4+triangular+packed=8x4-v1+uplo=U+diag=U,unsupported,unsupported,layout,pack-triangular-right-v1+4x4+triangular+uplo=U+diag=U,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;triangleDoubles=0,unavailable
case,37,1,write-left+7x31+uniform+packed=8x4-v1,unsupported,unsupported,layout,write-left-v1+7x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=217;resetDoubles=217;triangleDoubles=0,unavailable
case,38,1,write-left+8x32+uniform+packed=8x4-v1,unsupported,unsupported,layout,write-left-v1+8x32+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=256;resetDoubles=256;triangleDoubles=0,unavailable
case,39,1,write-right+31x2+uniform+packed=8x4-v1,unsupported,unsupported,layout,write-right-v1+31x2+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=62;resetDoubles=62;triangleDoubles=0,unavailable
case,40,1,write-right+32x4+uniform+packed=8x4-v1,unsupported,unsupported,layout,write-right-v1+32x4+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,41,1,clear-left-padding+7x31+uniform+packed=8x4-v1,unsupported,unsupported,layout,clear-left-padding-v1+7x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=217;resetDoubles=217;triangleDoubles=0,unavailable
case,42,1,clear-left-padding+8x32+uniform+packed=8x4-v1,unsupported,unsupported,layout,clear-left-padding-v1+8x32+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=256;resetDoubles=256;triangleDoubles=0,unavailable
case,43,1,clear-right-padding+31x2+uniform+packed=8x4-v1,unsupported,unsupported,layout,clear-right-padding-v1+31x2+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=62;resetDoubles=62;triangleDoubles=0,unavailable
case,44,1,clear-right-padding+32x4+uniform+packed=8x4-v1,unsupported,unsupported,layout,clear-right-padding-v1+32x4+uniform,vendor-column-major-v1,calls=1;leftDoubles=0;rightDoubles=0;outputDoubles=128;resetDoubles=128;triangleDoubles=0,unavailable
case,45,1,gemm-block+15x7x31+uniform+packed=4x4-v1+timing=prepacked-compute,ok,direct,prepacked-compute,gemm-add-v1+15x7x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=465;rightDoubles=217;outputDoubles=105;resetDoubles=105;triangleDoubles=0,vendor-cblas-v1
sample,45,1,1,131072,168871953,1288.390754699707
sample,45,1,2,131072,151046266,1152.3915557861328
sample,45,1,3,131072,150006272,1144.45703125
sample,45,1,4,131072,149437219,1140.1155014038086
sample,45,1,5,131072,149112440,1137.6376342773438
case,46,1,gemm-block+15x7x31+uniform+packed=4x4-v1+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,gemm-add-v1+15x7x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=465;rightDoubles=217;outputDoubles=105;resetDoubles=105;triangleDoubles=0,unavailable
case,47,1,gemm-block+32x16x65+uniform+packed=4x4-v1+timing=prepacked-compute,ok,direct,prepacked-compute,gemm-add-v1+32x16x65+uniform,vendor-column-major-v1,calls=1;leftDoubles=2080;rightDoubles=1040;outputDoubles=512;resetDoubles=512;triangleDoubles=0,vendor-cblas-v1
sample,47,1,1,32768,112354522,3428.7879028320312
sample,47,1,2,32768,110251862,3364.6198120117188
sample,47,1,3,32768,110413275,3369.5457458496094
sample,47,1,4,32768,110583920,3374.75341796875
sample,47,1,5,32768,108777524,3319.6265869140625
case,48,1,gemm-block+32x16x65+uniform+packed=4x4-v1+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,gemm-add-v1+32x16x65+uniform,vendor-column-major-v1,calls=1;leftDoubles=2080;rightDoubles=1040;outputDoubles=512;resetDoubles=512;triangleDoubles=0,unavailable
case,49,1,gemm-block+15x7x31+uniform+packed=8x4-v1+timing=prepacked-compute,ok,direct,prepacked-compute,gemm-add-v1+15x7x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=465;rightDoubles=217;outputDoubles=105;resetDoubles=105;triangleDoubles=0,vendor-cblas-v1
sample,49,1,1,262144,180276413,687.6999397277832
sample,49,1,2,262144,180149696,687.216552734375
sample,49,1,3,262144,180554528,688.7608642578125
sample,49,1,4,262144,180146898,687.20587921142578
sample,49,1,5,262144,186900545,712.96899795532227
case,50,1,gemm-block+15x7x31+uniform+packed=8x4-v1+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,gemm-add-v1+15x7x31+uniform,vendor-column-major-v1,calls=1;leftDoubles=465;rightDoubles=217;outputDoubles=105;resetDoubles=105;triangleDoubles=0,unavailable
case,51,1,gemm-block+32x16x65+uniform+packed=8x4-v1+timing=prepacked-compute,ok,direct,prepacked-compute,gemm-add-v1+32x16x65+uniform,vendor-column-major-v1,calls=1;leftDoubles=2080;rightDoubles=1040;outputDoubles=512;resetDoubles=512;triangleDoubles=0,vendor-cblas-v1
sample,51,1,1,65536,141852645,2164.4995880126953
sample,51,1,2,65536,141210943,2154.7079925537109
sample,51,1,3,65536,141177048,2154.1907958984375
sample,51,1,4,65536,146245230,2231.5251159667969
sample,51,1,5,65536,141192386,2154.4248352050781
case,52,1,gemm-block+32x16x65+uniform+packed=8x4-v1+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,gemm-add-v1+32x16x65+uniform,vendor-column-major-v1,calls=1;leftDoubles=2080;rightDoubles=1040;outputDoubles=512;resetDoubles=512;triangleDoubles=0,unavailable
