candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./jvm-scalar.csv,symm+31x129+uniform+side=R+uplo=U,symm+31x129+uniform+side=R+uplo=U,symm+31x129+uniform+side=R+uplo=U,policy,policy,vendor-accelerate,policy,45057.9833984375,84064.818295561243,83597.377902321852,84768.931743421053,0.5359909687786315
./jvm-scalar.csv,syrk+129x31+uniform+transA=N+uplo=L,syrk+129x31+uniform+uplo=L+transA=N,syrk+129x31+uniform+uplo=L+transA=N,policy,policy,vendor-accelerate,policy,10596.98486328125,46624.57426286125,46366.662761314037,46822.563832174106,0.22728325203651814
./jvm-scalar.csv,syr2k+129x31+uniform+transA=T+uplo=U,syr2k+129x31+uniform+uplo=U+transA=T,syr2k+129x31+uniform+uplo=U+transA=T,policy,policy,vendor-accelerate,policy,18342.6513671875,96064.708454413892,95758.553646075248,96843.552789303823,0.19094058226275404
./jvm-scalar.csv,trsm+64x16+triangular+diag=N+side=L+transA=N+uplo=L,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy,policy,vendor-accelerate,policy,3048.980712890625,9978.9567564897661,9873.2724580454105,10030.202141434263,0.3055410287160264
./jvm-scalar.csv,trsm+17x64+triangular+diag=U+side=R+transA=T+uplo=U,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy,policy,vendor-accelerate,policy,2948.974609375,9499.7614226589139,9483.1782924737017,9591.1381341613778,0.31042617579227622
./jvm-scalar.csv,trmm+64x16+triangular+diag=N+side=L+transA=T+uplo=U,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy,policy,vendor-accelerate,policy,2136.993408203125,7928.905003521746,7907.7952560240965,7958.2449134240142,0.26951936077603983
./jvm-scalar.csv,trmm+17x64+triangular+diag=U+side=R+transA=N+uplo=L,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy,policy,vendor-accelerate,policy,3063.65966796875,9938.1207781048688,9852.4948498059694,11155.672951298529,0.30827353947221486
./jvm-scalar.csv,spdot+4096+sparse-uniform+density=0.01,spdot+4096+sparse-uniform+density=0.01,spdot+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,21.338000000000001,12.43853363103652,12.395333487860626,12.485476664404278,1.7154755241210757
./jvm-scalar.csv,spaxpy+4096+sparse-uniform+density=0.01,spaxpy+4096+sparse-uniform+density=0.01,spaxpy+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,585.61134338378906,654.02457916322453,623.22024402981526,686.85407667607979,0.89539653713478917
./jvm-scalar.csv,spnrm2+4096+sparse-uniform+density=0.01,spnrm2+4096+sparse-uniform+density=0.01,spnrm2+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,14.858000000000001,7.2531223046452276,7.2077982043016702,7.2826825514420559,2.0484970990333728
./jvm-scalar.csv,spasum+4096+sparse-uniform+density=0.01,spasum+4096+sparse-uniform+density=0.01,spasum+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,12.7685,6.4590286091309119,6.4254461730636416,6.4894319945608068,1.9768452460404959
./jvm-scalar.csv,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,policy,policy,vendor-accelerate,policy,1131.8130493164062,319.74782770856388,318.97505027003058,349.43383225901653,3.5397052027762461
./jvm-scalar.csv,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,policy,policy,vendor-accelerate,policy,14495.42236328125,330.57735340659929,327.20619648799214,333.192987165452,43.848806380430894
