candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./jvm-c.csv,asum+4096+uniform,asum+4096+uniform,asum+4096+uniform,policy,policy,vendor-cblas,policy,260.25485992431641,257.59036650962014,256.57074970375891,258.93738350271468,1.010343917168955
./jvm-c.csv,sum+4096+uniform,sum+4096+uniform,sum+4096+uniform,policy,policy,vendor-cblas,policy,222.503662109375,186.01126167691922,184.31179524350242,187.48413658400725,1.1961838229764765
./jvm-c.csv,iamax+4096+uniform,iamax+4096+uniform,iamax+4096+uniform,policy,policy,vendor-cblas,policy,292.19436645507812,658.66809554836823,655.33614011015686,665.85621458578782,0.44361396647246792
./jvm-c.csv,swap+4096+uniform,swap+4096+uniform,swap+4096+uniform,policy,policy,vendor-cblas,policy,1433.3839416503906,1527.6703071474603,1502.3571076135381,1558.1737617592071,0.93828094644771509
./jvm-c.csv,rot+4096+uniform,rot+4096+uniform,rot+4096+uniform,policy,policy,vendor-cblas,policy,1293.7126159667969,1874.7412738415633,1863.0000458509478,1890.5216531002663,0.69007528346342373
./jvm-c.csv,rotm+4096+uniform,rotm+4096+uniform,rotm+4096+uniform,policy,policy,vendor-cblas,policy,1939.4378662109375,1805.855782760259,1795.4420725973293,1826.3562154876299,1.0739716231638927
./jvm-c.csv,rotmg+1+uniform,rotmg+1+uniform,rotmg+1+uniform,policy,policy,vendor-cblas,policy,24.330500000000001,4.2670004357256461,4.2299703350451141,4.2944020249072796,5.7020148852790911
./jvm-c.csv,dot4+4096+uniform,dot4+4096+uniform,dot4+4096+uniform,policy,policy,vendor-cblas,policy,2066.1239624023438,1318.8050461850712,1283.3998851255981,1445.8699046504423,1.566663676620782
./jvm-c.csv,axpy4+4096+uniform,axpy4+4096+uniform,axpy4+4096+uniform,policy,policy,vendor-cblas,policy,2461.7996215820312,2292.5358237016708,2201.8911889021351,2370.0934870499768,1.0738325639802029
./jvm-c.csv,dot-axpy+4096+uniform,dot-axpy+4096+uniform,dot-axpy+4096+uniform,policy,policy,vendor-cblas,policy,1301.7387390136719,1453.6234750634799,1280.8867976311728,1499.0641996115173,0.89551301375125691
./jvm-c.csv,gemv+32x21+uniform,gemv+32x21+uniform,gemv+32x21+uniform,policy,policy,vendor-cblas,policy,131.15300000000002,110.03082416826823,109.94774641870711,110.23613712888047,1.1919659876347923
./jvm-c.csv,gemv+129x31+uniform+transA=T,gemv+129x31+uniform+transA=T,gemv+129x31+uniform+transA=T,policy,policy,vendor-cblas,policy,606.44149780273438,586.69240703790729,586.25523711461358,589.50261923986795,1.0336617459641864
