elapsed_s,cpu_percent
1670.307,14.00
1671.309,12.40
1672.319,12.50
1673.330,14.85
1674.335,14.57
1675.342,14.34
1676.352,15.51
1677.363,12.70
1678.373,12.49
1679.381,12.41
1680.391,15.15
1681.401,12.57
1682.412,12.91
1683.422,15.76
1684.425,13.94
1685.435,12.15
1686.445,15.10
1687.456,13.21
1688.460,13.22
1689.471,12.08
1690.471,14.19
1691.482,12.10
1692.492,11.71
1693.502,15.10
1694.512,11.90
1695.522,11.78
1696.532,11.72
1697.536,14.27
1698.544,11.73
1699.546,11.61
1700.556,14.26
1701.566,13.07
1702.573,12.14
1703.584,14.09
1704.594,13.29
1705.604,12.72
1706.614,12.14
1707.624,14.29
1708.635,11.71
1709.645,12.08
1710.652,14.37
1711.660,11.58
1712.670,11.96
1713.670,11.90
1714.680,14.26
1715.690,12.08
1716.700,12.15
1717.711,14.24
1718.721,11.93
1719.722,12.04
1720.732,13.25
1721.743,13.29
1722.753,11.72
1723.763,11.78
1724.773,14.63
1725.783,11.61
1726.793,12.14
1727.799,14.29
1728.805,11.83
1729.815,11.62
1730.818,12.51
1731.828,13.29
1732.838,11.71
1733.848,12.77
1734.854,16.43
1735.855,13.54
1736.865,12.25
1737.874,13.43
1738.884,12.60
1739.894,12.19
1740.904,12.69
1741.907,19.94
1742.917,13.66
1743.927,11.74
1744.934,21.04
1745.936,12.08
1746.937,11.88
1747.946,12.70
1748.956,13.60
1749.957,12.51
1750.967,17.82
1751.977,20.22
1752.978,11.89
1753.988,11.92
1754.998,14.27
1756.009,11.83
1757.019,11.78
1758.024,11.75
1759.034,14.09
1760.044,11.99
1761.044,16.13
1762.054,14.99
1763.062,11.65
1764.072,12.61
1765.082,12.97
1766.092,13.38
1767.103,12.39
1768.107,11.74
1769.117,14.23
1770.123,11.96
1771.133,11.88
1772.137,13.97
1773.147,11.89
1774.152,12.12
1775.162,11.99
1776.173,14.33
1777.183,12.57
1778.188,11.96
1779.198,14.50
1780.207,11.89
1781.217,12.19
1782.227,13.00
1783.229,13.31
1784.239,12.46
1785.250,12.45
1786.260,14.38
1787.265,12.09
1788.275,12.33
1789.282,14.50
1790.292,12.25
1791.303,11.65
1792.309,12.81
1793.315,14.03
1794.325,13.99
1795.334,13.48
1796.344,24.75
1797.346,28.57
1798.356,12.36
1799.366,12.30
1800.377,14.70
1801.387,12.57
1802.397,12.48
1803.399,12.10
1804.409,14.41
1805.419,13.14
1806.429,11.72
1807.439,14.10
1808.449,12.08
1809.459,12.27
1810.460,14.34
1811.461,11.99
1812.466,11.89
1813.476,14.36
1814.487,13.02
1815.496,12.08
1816.500,12.45
1817.511,14.17
1818.521,12.78
1819.531,12.59
1820.535,15.28
1821.546,12.69
1822.556,12.23
1823.557,16.00
1824.564,12.29
1825.574,12.70
1826.585,14.58
1827.595,12.56
1828.605,12.20
1829.615,13.28
1830.626,14.20
1831.633,12.13
1832.643,12.39
1833.654,14.88
1834.664,12.39
1835.674,12.54
1836.684,14.03
1837.694,12.67
1838.705,12.21
1839.715,14.55
1840.725,12.09
1841.731,12.15
1842.737,14.00
1843.738,12.24
1844.745,12.51
1845.755,12.50
1846.757,13.80
1847.767,12.12
1848.777,12.28
1849.788,13.75
1850.798,12.21
1851.808,12.38
1852.818,14.27
1853.828,13.28
1854.838,15.94
1855.849,16.19
1856.859,12.30
1857.863,11.98
1858.873,12.08
1859.881,13.72
1860.888,12.30
1861.898,11.90
1862.904,14.10
1863.913,12.00
1864.923,11.98
1865.924,14.41
1866.934,12.08
1867.944,13.69
1868.954,14.07
1869.962,12.59
1870.973,11.95
1871.983,12.27
1872.993,14.40
1873.994,12.18
1875.001,12.06
1876.009,14.38
1877.019,12.13
1878.029,12.61
1879.039,14.17
1880.048,12.91
1881.054,12.52
1882.064,14.04
1883.073,12.41
1884.079,13.93
1885.088,12.41
1886.098,14.10
1887.103,12.52
1888.109,12.86
1889.119,14.37
1890.129,12.39
1891.139,12.09
1892.142,14.09
1893.150,12.20
1894.160,11.93
1895.164,13.84
1896.174,12.08
1897.185,12.19
1898.190,12.76
1899.201,13.51
1900.206,13.83
1901.216,12.38
1902.225,14.88
1903.235,11.98
1904.244,12.26
1905.246,15.12
1906.249,12.10
1907.259,12.15
1908.266,17.66
1909.276,12.80
1910.287,12.48
1911.297,14.60
1912.300,12.56
1913.311,12.29
1914.315,15.14
1915.325,16.17
1916.327,13.10
1917.337,12.75
1918.347,14.80
1919.357,12.12
1920.363,12.52
1921.365,15.32
1922.376,12.59
1923.386,12.28
1924.388,15.58
1925.398,12.61
1926.408,12.57
1927.418,12.40
1928.428,14.77
1929.439,12.50
1930.449,12.77
1931.459,18.79
1932.469,14.38
1933.479,12.60
1934.489,14.94
1935.500,12.18
1936.509,11.96
1937.517,14.57
1938.524,12.33
1939.534,12.09
1940.544,12.78
1941.544,14.41
1942.554,12.29
1943.564,12.98
1944.575,14.88
1945.580,12.13
1946.591,12.03
1947.601,14.30
1948.604,12.43
1949.614,12.78
1950.624,14.02
1951.634,12.69
1952.644,12.18
1953.654,13.17
1954.665,14.41
1955.675,12.56
1956.685,13.89
1957.695,14.43
1958.706,12.57
1959.716,12.80
1960.726,16.19
1961.736,12.41
1962.746,12.50
1963.748,15.77
1964.757,19.94
1965.767,12.73
1966.774,13.75
1967.784,14.21
1968.794,11.99
1969.794,12.30
1970.795,15.52
1971.800,13.03
1972.804,13.30
1973.809,16.40
1974.814,14.24
1975.824,13.19
1976.825,15.98
1977.827,11.82
1978.837,12.38
1979.846,14.85
1980.851,13.50
1981.861,12.19
1982.866,12.24
1983.870,15.17
1984.880,11.99
1985.890,12.33
1986.900,15.23
1987.906,12.64
1988.909,11.99
1989.918,14.31
1990.924,12.13
1991.931,11.93
1992.931,13.54
1993.941,11.78
1994.951,11.84
1995.959,11.62
1996.969,13.85
1997.979,11.61
1998.989,19.72
1999.996,15.32
2001.003,11.78
2002.008,12.10
2003.009,15.13
2004.012,12.87
2005.019,11.72
2006.026,14.07
2007.036,12.85
2008.046,12.51
2009.056,11.87
2010.067,15.11
2011.077,11.81
2012.085,11.72
2013.086,13.97
2014.096,12.20
2015.104,13.51
2016.114,14.21
2017.124,12.18
2018.134,12.10
2019.136,14.86
2020.146,11.84
2021.156,12.38
2022.167,12.39
2023.177,14.06
2024.187,12.08
2025.197,12.15
2026.208,14.65
2027.213,11.85
2028.223,12.00
2029.233,14.47
2030.243,12.19
2031.253,12.27
2032.263,15.90
2033.274,12.38
2034.284,14.67
2035.294,15.92
2036.299,14.71
2037.309,12.97
2038.319,11.82
2039.330,13.18
2040.340,12.70
2041.342,12.79
2042.348,14.51
2043.358,13.19
2044.368,11.93
2045.369,12.21
2046.379,14.91
2047.389,11.92
2048.399,12.74
2049.406,14.51
2050.409,12.56
2051.413,12.18
2052.414,13.00
2053.424,13.47
2054.434,12.21
2055.439,12.24
2056.449,14.20
2057.453,12.26
2058.463,12.08
2059.473,13.63
2060.474,12.49
2061.481,12.33
2062.485,12.09
2063.491,14.97
2064.501,12.78
2065.511,22.24
2066.519,14.90
2067.530,12.20
2068.534,12.24
2069.544,13.21
2070.554,14.88
2071.564,12.02
2072.574,12.36
2073.584,15.77
2074.587,12.39
2075.593,12.19
2076.603,15.86
2077.612,13.53
2078.623,12.41
2079.625,12.61
2080.636,14.10
2081.639,17.66
2082.649,12.48
2083.659,14.03
2084.669,12.56
2085.679,12.38
2086.685,13.75
2087.695,13.25
2088.706,12.10
2089.713,12.23
2090.723,14.17
2091.733,12.12
2092.741,12.31
2093.751,14.80
2094.761,14.84
2095.768,14.14
2096.778,12.97
2097.788,14.10
2098.799,12.46
2099.809,12.04
2100.819,14.51
2101.829,12.21
2102.839,12.23
2103.846,13.25
2104.857,13.35
2105.867,12.28
2106.877,12.55
2107.882,14.89
2108.885,12.28
2109.895,12.39
2110.896,20.34
2111.907,12.02
2112.917,12.17
2113.927,12.96
2114.933,14.14
2115.939,12.36
2116.949,12.02
2117.959,14.26
2118.969,13.19
2119.973,13.40
2120.979,13.55
2121.979,13.07
2122.989,12.48
2123.999,13.49
2125.001,15.28
2126.011,12.30
2127.021,12.29
2128.031,13.90
2129.041,12.29
2130.052,12.50
2131.053,12.77
2132.063,13.68
2133.073,12.20
2134.083,12.21
2135.093,14.27
2136.104,12.03
2137.114,12.59
2138.124,14.22
2139.130,12.08
2140.140,12.44
2141.150,12.39
2142.154,14.79
2143.164,12.29
2144.174,12.24
2145.184,14.64
2146.194,12.19
2147.204,12.33
2148.215,13.65
2149.219,12.71
2150.222,12.11
2151.229,12.54
2152.239,14.47
2153.242,12.31
2154.252,15.06
2155.262,16.39
2156.272,12.97
2157.273,12.42
2158.283,12.38
2159.293,14.46
2160.299,12.18
2161.309,12.77
2162.312,14.39
2163.323,12.30
2164.333,12.09
2165.343,13.93
2166.353,12.74
2167.364,12.36
2168.373,12.49
2169.383,13.97
2170.393,12.30
2171.399,12.26
2172.409,14.07
2173.419,12.14
2174.425,12.77
2175.435,12.33
2176.440,13.94
2177.448,12.21
2178.454,12.35
2179.462,14.81
2180.472,12.46
2181.477,12.26
2182.487,13.58
2183.497,13.49
2184.499,12.70
2185.509,13.16
2186.519,13.70
2187.530,12.90
2188.534,12.52
2189.534,13.83
2190.540,13.06
2191.550,12.57
2192.560,13.52
2193.566,13.15
2194.574,12.31
2195.580,12.55
2196.584,13.90
2197.594,12.38
2198.604,12.73
2199.614,14.61
2200.624,13.68
2201.632,13.23
2202.642,14.92
2203.652,12.12
2204.662,12.66
2205.673,14.63
2206.673,12.60
2207.684,12.30
2208.691,12.41
2209.701,15.15
2210.711,11.83
2211.721,12.09
2212.731,14.90
2213.741,12.96
2214.751,13.99
2215.762,17.34
2216.772,12.69
2217.782,11.99
2218.792,14.09
2219.793,14.69
2220.803,12.12
2221.811,12.05
2222.821,13.96
2223.831,12.55
2224.841,12.49
2225.851,13.94
2226.861,12.45
2227.872,15.36
2228.875,14.69
2229.885,12.50
2230.889,12.40
2231.899,13.31
2232.910,13.19
2233.920,12.46
2234.923,12.60
2235.933,14.85
2236.942,12.36
2237.948,12.78
2238.958,14.19
2239.968,12.50
2240.978,12.19
2241.988,14.26
2242.998,12.43
2244.006,13.60
2245.016,14.10
2246.018,12.90
2247.028,12.60
2248.036,12.49
2249.038,14.09
2250.039,12.31
2251.049,12.00
2252.059,14.19
2253.069,12.72
2254.079,11.83
2255.089,15.96
2256.099,11.93
2257.104,12.51
2258.107,12.31
2259.117,16.09
2260.127,12.36
2261.133,12.14
2262.136,14.49
2263.143,12.71
2264.149,12.46
2265.159,14.34
2266.169,12.65
2267.179,12.48
2268.189,14.20
2269.199,13.28
2270.204,12.72
2271.209,12.39
2272.219,14.67
2273.229,12.49
2274.239,14.75
2275.250,16.40
2276.260,19.43
2277.270,13.01
2278.276,14.90
2279.286,12.56
2280.288,12.34
2281.298,16.09
2282.308,12.76
2283.318,12.09
2284.328,12.09
2285.338,16.37
2286.349,12.49
2287.359,12.27
2288.369,15.45
2289.379,11.74
2290.389,12.30
2291.399,14.75
2292.410,12.20
2293.414,11.88
2294.418,13.07
2295.428,12.77
2296.438,12.00
2297.448,12.18
2298.458,13.70
2299.468,12.07
2300.478,12.10
2301.488,13.53
2302.498,12.07
2303.505,13.02
2304.509,14.46
2305.516,12.04
2306.518,13.40
2307.525,14.73
2308.528,12.19
2309.539,12.28
2310.544,12.04
2311.554,14.16
2312.556,12.11
2313.566,12.20
2314.576,14.16
2315.586,11.71
2316.597,11.71
2317.607,13.97
2318.616,11.74
2319.626,11.96
2320.636,14.29
2321.640,12.87
2322.650,11.79
2323.660,11.89
2324.670,15.69
2325.674,11.69
2326.675,11.88
2327.686,13.74
2328.689,12.01
2329.699,12.06
2330.709,13.52
2331.719,12.28
2332.729,11.83
2333.739,14.33
2334.750,15.01
2335.760,13.69
2336.769,13.37
2337.779,14.09
2338.788,12.02
2339.790,12.01
2340.796,15.09
2341.806,12.28
2342.814,12.65
2343.824,14.67
2344.826,12.69
2345.837,12.12
2346.847,13.64
2347.857,13.79
2348.867,12.80
2349.878,13.83
2350.888,14.46
2351.893,11.96
2352.894,12.11
2353.899,14.90
2354.910,12.12
2355.917,12.48
2356.927,14.10
2357.934,12.34
2358.944,12.19
2359.954,14.16
2360.965,13.07
2361.975,12.03
2362.985,12.19
2363.996,15.28
2365.006,12.45
2366.013,12.35
2367.020,14.13
2368.030,12.38
2369.041,11.99
2370.051,14.13
2371.055,19.76
2372.065,12.05
2373.075,13.79
2374.078,12.79
2375.088,12.02
2376.094,12.82
2377.105,14.31
2378.115,12.10
2379.116,11.91
2380.126,14.40
2381.129,11.98
2382.139,12.36
2383.149,14.57
2384.159,12.09
2385.169,13.93
2386.179,14.54
2387.183,18.18
2388.193,12.19
2389.203,13.06
2390.207,13.69
2391.211,12.34
2392.219,12.06
2393.229,14.85
2394.233,14.39
2395.243,14.27
2396.248,15.05
2397.250,12.20
2398.260,12.30
2399.266,13.75
2400.267,12.42
2401.277,12.27
2402.287,12.67
2403.298,13.49
2404.308,12.09
2405.318,12.57
2406.328,14.12
2407.338,12.36
2408.344,12.18
2409.346,14.49
2410.354,12.40
2411.359,12.16
2412.362,14.79
2413.372,12.70
2414.382,12.64
2415.385,12.93
2416.391,13.77
2417.402,12.45
2418.412,12.39
2419.422,15.26
2420.425,18.27
2421.435,13.81
2422.440,14.46
2423.445,12.66
2424.455,12.62
2425.460,14.76
2426.469,12.69
2427.478,12.33
2428.488,13.01
2429.498,14.26
2430.508,12.82
2431.509,12.42
2432.519,14.37
2433.529,12.20
2434.536,12.52
2435.544,14.53
2436.553,12.24
2437.563,12.10
2438.574,14.53
2439.584,12.21
2440.594,12.20
2441.604,14.36
2442.614,12.40
2443.624,12.21
2444.634,12.83
2445.645,13.93
2446.655,12.03
2447.665,12.97
2448.669,14.26
2449.679,12.38
2450.689,12.31
2451.691,13.97
2452.701,12.29
2453.712,13.38
2454.717,16.05
2455.727,14.00
2456.737,13.75
2457.748,12.48
2458.758,13.88
2459.768,12.23
2460.774,12.16
2461.784,14.23
2462.794,12.40
2463.804,12.38
2464.814,13.62
2465.825,12.38
2466.829,12.46
2467.838,13.69
2468.848,12.23
2469.858,12.39
2470.865,12.70
2471.875,13.69
2472.877,12.11
2473.878,12.69
2474.878,13.80
2475.888,12.12
2476.895,12.04
2477.906,14.23
2478.916,12.28
2479.926,12.30
2480.936,13.63
2481.946,12.49
2482.956,12.48
2483.967,14.09
2484.968,13.57
2485.978,12.29
2486.988,12.84
2487.991,13.94
2489.001,12.20
2490.006,12.65
2491.016,14.40
2492.026,12.45
2493.036,12.80
2494.046,18.15
2495.052,12.18
2496.055,12.97
2497.065,14.74
2498.075,13.22
2499.085,12.64
2500.096,12.41
2501.106,13.76
2502.113,12.41
2503.123,12.43
2504.133,13.88
2505.144,12.69
2506.149,12.36
2507.151,13.89
2508.161,12.41
2509.170,12.30
2510.180,13.85
2511.183,14.40
2512.194,12.28
2513.204,12.57
2514.214,17.28
2515.218,14.26
2516.220,13.60
2517.230,15.19
2518.241,12.21
2519.251,12.25
2520.261,15.28
2521.269,12.33
2522.279,11.99
2523.280,13.79
2524.290,13.59
2525.301,12.41
2526.301,12.09
2527.311,15.26
2528.321,12.50
2529.331,12.30
2530.341,14.80
2531.349,12.24
2532.352,12.46
2533.362,14.75
2534.372,12.30
2535.382,12.31
2536.392,15.53
2537.399,13.45
2538.402,12.64
2539.409,12.09
2540.419,16.39
2541.423,12.45
2542.433,12.46
2543.436,13.76
2544.445,13.03
2545.448,12.46
2546.454,13.42
2547.464,13.83
2548.474,15.76
2549.484,13.51
2550.494,15.70
2551.502,12.14
2552.512,12.29
2553.516,14.11
2554.518,13.75
2555.523,12.45
2556.533,13.60
2557.543,15.39
2558.553,12.87
2559.563,12.36
2560.565,15.33
2561.569,12.50
2562.571,13.00
2563.574,13.25
2564.584,14.90
2565.595,13.56
2566.605,12.88
2567.609,21.28
2568.619,13.66
2569.624,12.84
2570.634,13.70
2571.644,14.06
2572.650,12.61
2573.660,13.75
2574.670,16.95
2575.678,14.10
2576.688,12.70
2577.690,15.53
2578.697,12.05
2579.707,12.24
2580.709,13.39
2581.719,14.27
2582.729,12.28
2583.739,12.23
2584.741,15.07
2585.742,12.21
2586.752,12.65
2587.755,15.10
2588.761,13.09
2589.765,11.98
2590.775,11.90
2591.776,14.89
2592.783,11.62
2593.793,11.90
2594.801,15.24
2595.811,11.78
2596.813,11.70
2597.814,13.17
2598.816,13.21
2599.827,12.09
2600.837,12.00
2601.847,14.58
2602.857,12.07
2603.867,14.40
2604.877,14.85
2605.882,12.35
2606.883,11.80
2607.893,11.90
2608.894,14.64
2609.904,11.86
2610.914,11.63
2611.924,14.58
2612.934,12.07
2613.944,11.72
2614.954,13.31
2615.964,13.33
2616.975,11.61
2617.980,11.59
2618.983,15.27
2619.993,11.51
2620.995,11.86
2622.005,15.53
2623.015,11.99
2624.026,11.81
2625.036,12.00
2626.046,14.68
2627.056,11.96
2628.066,11.94
2629.070,14.86
2630.074,11.59
2631.084,11.90
2632.094,13.16
2633.101,14.71
2634.111,13.43
2635.114,14.24
2636.124,16.95
2637.134,12.61
2638.139,19.42
2639.149,14.61
2640.159,12.25
2641.169,11.78
2642.174,11.85
2643.184,14.54
2644.194,12.18
2645.204,11.90
2646.210,15.02
2647.220,11.88
2648.230,11.53
2649.241,13.18
2650.251,13.88
2651.261,11.78
2652.263,11.98
2653.273,14.51
2654.282,12.17
2655.292,11.47
2656.302,14.64
2657.312,11.97
2658.323,11.73
2659.333,12.08
2660.337,14.96
2661.347,11.79
2662.358,11.72
2663.359,14.99
2664.369,12.62
2665.379,12.17
2666.387,12.98
2667.396,13.42
2668.397,12.02
2669.407,12.57
2670.417,14.56
2671.420,12.05
2672.430,11.81
2673.440,16.11
2674.451,11.89
2675.453,12.06
2676.463,12.10
2677.464,14.57
2678.474,12.15
2679.484,11.93
2680.494,21.56
2681.495,13.65
2682.501,12.61
2683.510,12.41
2684.520,12.45
2685.530,11.96
2686.540,12.45
2687.544,12.09
2688.546,21.06
2689.556,13.38
2690.566,12.18
2691.576,12.03
2692.582,12.12
2693.592,13.89
2694.599,14.87
2695.609,14.50
2696.617,12.97
2697.626,12.72
2698.636,12.39
2699.646,12.56
2700.650,12.18
2701.661,12.36
2702.671,12.00
2703.681,12.49
2704.691,12.41
2705.701,18.35
2706.706,11.69
2707.708,12.48
2708.715,13.39
2709.721,11.89
2710.726,12.33
2711.736,12.56
2712.746,11.83
2713.756,12.08
2714.766,13.88
2715.777,12.18
2716.777,12.25
2717.787,12.08
2718.795,12.02
2719.805,12.71
2720.815,12.38
2721.826,12.07
2722.836,12.20
2723.846,12.98
2724.856,12.12
2725.866,12.02
2726.876,13.27
2727.887,12.91
2728.897,12.48
2729.907,12.38
2730.911,12.54
2731.921,12.05
2732.931,12.27
2733.941,12.39
2734.951,12.39
2735.961,12.38
2736.967,12.35
2737.977,12.08
2738.987,11.88
2739.997,11.93
2741.006,12.20
2742.010,11.96
2743.020,11.98
2744.030,12.13
2745.041,12.78
2746.051,12.31
2747.051,12.29
2748.059,12.13
2749.059,13.03
2750.065,12.74
2751.075,12.20
2752.085,12.61
2753.086,11.45
2754.096,13.89
2755.106,14.05
2756.116,13.78
2757.126,11.90
2758.136,11.83
2759.143,12.09
2760.146,11.91
2761.151,11.93
2762.161,12.00
2763.171,11.63
2764.181,12.07
2765.191,11.93
2766.201,12.30
2767.211,12.07
2768.213,11.98
2769.223,12.04
2770.233,11.98
2771.241,11.99
2772.251,11.99
2773.261,12.31
2774.271,12.28
2775.281,12.57
2776.291,12.23
2777.301,12.28
2778.311,12.46
2779.320,12.36
2780.330,12.28
2781.330,12.30
2782.336,12.26
2783.339,12.54
2784.349,14.19
2785.359,12.51
2786.361,12.34
2787.371,13.13
2788.381,12.98
2789.391,13.25
2790.398,12.38
2791.408,12.87
2792.418,12.61
2793.428,12.48
2794.437,12.41
2795.447,12.31
2796.455,12.14
2797.459,12.84
2798.469,18.79
2799.479,14.14
2800.490,12.81
2801.500,12.49
2802.510,12.31
2803.514,12.56
2804.525,12.80
2805.535,13.76
2806.545,12.69
2807.555,12.50
2808.562,12.52
2809.572,12.74
2810.576,12.82
2811.586,12.40
2812.596,12.66
2813.604,14.23
2814.614,14.78
2815.624,16.34
2816.632,13.75
2817.642,12.88
2818.652,12.57
2819.661,12.82
2820.671,12.48
2821.681,12.61
2822.691,12.71
2823.695,12.54
2824.696,12.69
2825.706,13.00
2826.711,13.21
2827.721,12.91
2828.731,12.86
2829.741,12.72
2830.751,12.31
2831.761,12.18
2832.766,12.04
2833.776,12.33
2834.786,12.10
2835.796,12.00
2836.806,12.09
2837.816,12.67
2838.818,12.57
2839.828,12.59
2840.833,12.38
2841.843,12.62
2842.852,12.55
2843.862,14.09
2844.863,12.61
2845.873,12.39
2846.876,12.45
2847.886,12.04
2848.896,12.09
2849.906,13.38
2850.910,11.96
2851.920,12.17
2852.930,13.59
2853.941,12.87
2854.951,12.90
2855.961,12.46
2856.971,12.31
2857.981,15.23
2858.991,16.00
2860.001,12.88
2861.011,13.39
2862.021,12.40
2863.021,12.05
2864.029,12.76
2865.034,14.37
2866.044,12.12
2867.053,13.48
2868.063,14.33
2869.073,13.63
2870.083,12.66
2871.093,12.19
2872.104,13.10
2873.109,20.76
2874.119,14.06
2875.130,16.30
2876.136,14.02
2877.146,12.69
2878.154,12.03
2879.160,12.71
2880.170,13.69
2881.180,12.29
2882.191,12.49
2883.199,13.76
2884.209,12.40
2885.211,12.40
2886.221,12.34
2887.231,12.19
2888.242,13.11
2889.251,19.58
2890.261,12.08
2891.272,12.10
2892.277,12.66
2893.278,12.31
2894.285,12.54
2895.294,12.33
2896.304,13.07
2897.314,12.19
2898.324,12.29
2899.335,12.21
2900.345,12.28
2901.355,11.94
2902.361,12.98
2903.367,11.99
2904.370,12.97
2905.376,12.91
2906.387,12.20
2907.397,12.27
2908.407,12.13
2909.409,12.46
2910.419,12.84
2911.429,12.25
2912.439,12.27
2913.450,12.72
2914.460,12.30
2915.470,12.46
2916.471,12.42
2917.475,13.20
2918.483,19.48
2919.493,13.07
2920.495,12.51
2921.495,13.59
2922.506,13.32
2923.506,12.02
2924.517,13.97
2925.518,12.48
2926.527,12.03
2927.537,12.18
2928.547,12.38
2929.558,12.03
2930.566,12.46
2931.576,12.10
2932.586,11.83
2933.596,13.72
2934.607,14.68
2935.611,13.77
2936.614,12.61
2937.625,12.29
2938.635,12.19
2939.640,12.34
2940.650,12.19
2941.654,12.20
2942.663,12.28
2943.673,12.70
2944.683,12.66
2945.693,12.40
2946.696,12.28
2947.701,11.98
2948.711,12.28
2949.721,12.49
2950.731,12.18
2951.741,12.20
2952.751,12.14
2953.761,11.99
2954.763,12.39
2955.773,11.78
2956.783,11.71
2957.793,11.79
2958.803,11.97
2959.813,11.92
2960.823,11.69
2961.833,12.20
2962.843,12.18
2963.851,13.59
2964.861,12.00
2965.871,11.79
2966.881,12.39
2967.891,11.99
2968.901,12.10
2969.911,12.43
2970.919,12.24
2971.929,12.09
2972.934,12.33
2973.944,12.20
2974.954,12.09
2975.964,12.02
2976.974,12.18
2977.984,12.28
2978.994,12.36
2980.004,12.03
2981.015,12.17
2982.021,11.78
2983.024,11.96
2984.034,12.19
2985.035,12.41
2986.045,12.09
2987.050,11.85
2988.060,11.73
2989.070,12.38
2990.073,13.07
2991.079,12.15
2992.089,11.89
2993.099,12.49
2994.109,13.76
2995.119,13.45
2996.129,13.13
2997.139,22.37
2998.150,12.27
2999.152,11.96
3000.157,12.16
3001.167,11.89
3002.177,12.90
3003.186,11.64
3004.196,12.07
3005.197,11.85
3006.207,12.07
3007.217,12.09
3008.228,12.38
3009.238,12.18
3010.247,20.58
3011.249,12.46
3012.259,12.43
3013.269,16.14
3014.279,12.62
3015.280,12.15
3016.290,13.75
3017.300,11.98
3018.310,12.28
3019.320,12.69
3020.328,12.45
3021.338,11.96
3022.348,11.72
3023.358,11.39
3024.368,15.59
3025.378,12.30
3026.388,12.27
3027.398,12.23
3028.408,12.28
3029.418,12.60
3030.428,12.49
3031.438,12.10
3032.448,12.28
3033.458,12.38
3034.468,12.21
3035.478,12.38
3036.488,12.10
3037.498,12.20
3038.508,12.29
3039.518,12.28
3040.528,13.00
3041.539,11.81
3042.549,12.07
3043.559,11.74
3044.569,11.89
3045.579,12.45
3046.589,11.79
3047.599,12.31
3048.609,12.19
3049.619,12.23
3050.629,11.74
3051.639,11.98
3052.646,11.95
3053.656,13.19
3054.666,14.48
3055.676,14.44
3056.686,13.48
3057.696,12.31
3058.706,11.99
3059.708,12.28
3060.718,12.33
3061.728,12.19
3062.739,12.07
3063.748,11.92
3064.758,12.09
3065.768,11.90
3066.778,12.48
3067.788,12.02
3068.798,12.18
3069.808,12.23
3070.818,12.46
3071.829,12.38
3072.830,11.80
3073.840,12.30
3074.850,12.36
3075.860,11.89
3076.870,11.99
3077.880,11.93
3078.888,12.10
3079.899,12.02
3080.909,12.17
3081.919,11.92
3082.929,12.96
3083.936,13.65
3084.946,12.55
3085.956,13.10
3086.966,11.93
3087.977,12.38
3088.987,12.57
3089.997,12.86
3091.007,12.33
3092.017,12.50
3093.027,12.46
3094.037,12.49
3095.047,12.86
3096.057,19.80
3097.067,12.34
3098.077,13.23
3099.085,12.84
3100.095,12.59
3101.099,12.54
3102.109,12.20
3103.119,12.39
3104.125,12.38
3105.135,12.69
3106.143,13.39
3107.153,12.31
3108.163,13.65
3109.173,12.20
3110.183,12.41
3111.194,12.59
3112.204,12.19
3113.214,11.98
3114.224,14.26
3115.234,13.60
3116.244,13.55
3117.254,12.31
3118.256,12.36
3119.266,11.99
3120.276,12.57
3121.286,13.21
3122.296,12.40
3123.304,12.35
3124.314,13.76
3125.324,12.31
3126.334,12.75
3127.344,12.51
3128.354,12.30
3129.364,12.48
3130.374,12.13
3131.375,12.11
3132.385,12.14
3133.395,11.83
3134.405,11.90
3135.415,12.19
3136.425,12.18
3137.435,11.81
3138.445,12.09
3139.455,12.07
3140.465,12.10
3141.475,12.28
3142.485,11.84
3143.495,12.66
3144.505,12.20
3145.515,12.19
3146.525,22.84
3147.535,15.97
3148.545,12.25
3149.555,12.19
3150.565,12.10
3151.567,12.12
3152.577,11.99
3153.587,11.92
3154.597,12.56
3155.607,11.89
3156.617,13.27
3157.627,12.10
3158.637,12.39
3159.647,12.60
3160.657,12.25
3161.667,12.12
3162.677,12.12
3163.687,12.36
3164.697,12.19
3165.707,12.14
3166.717,11.58
3167.728,12.60
3168.738,12.46
3169.748,12.71
3170.758,12.66
3171.768,12.49
3172.778,12.20
3173.788,13.10
3174.798,15.16
3175.809,14.17
3176.819,13.08
3177.829,12.50
3178.839,12.51
3179.842,12.56
3180.852,12.67
3181.863,12.13
3182.873,12.46
3183.883,13.43
3184.893,12.15
3185.903,12.72
3186.911,12.06
3187.922,12.80
3188.932,17.23
3189.942,18.91
3190.952,21.90
3191.962,12.18
3192.972,12.39
3193.982,11.82
3194.993,12.21
3196.003,12.08
3197.013,11.98
3198.023,11.78
3199.033,11.52
3200.043,12.20
3201.053,12.30
3202.063,11.92
3203.073,11.87
3204.083,12.77
3205.093,11.63
3206.103,12.66
3207.113,11.69
3208.123,11.78
3209.133,11.69
3210.143,11.82
3211.153,12.27
3212.163,12.10
3213.173,11.82
3214.184,11.86
3215.194,12.70
3216.204,12.00
3217.214,11.51
3218.215,11.70
3219.225,12.10
3220.235,11.54
3221.245,11.89
3222.255,12.09
3223.265,11.86
3224.275,11.90
3225.285,12.07
3226.295,11.71
3227.305,11.88
3228.316,11.72
3229.326,11.83
3230.336,11.79
3231.346,12.19
3232.356,12.02
3233.366,12.46
3234.376,15.61
3235.386,14.62
3236.396,13.11
