schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,14,1,10,335530,243532479,725.8143206270677
case,15,1,pack-right+32x4+uniform+packed=4x4,ok,unsupported,packing-only,portable-layout
sample,15,1,1,212001,303304766,1430.676110018349
sample,15,1,2,212001,308003505,1452.8398686798648
sample,15,1,3,212001,314338481,1482.7216899920284
sample,15,1,4,212001,308359227,1454.5177947273833
sample,15,1,5,212001,307913419,1452.4149367219966
sample,15,1,6,212001,329566261,1554.550502120273
sample,15,1,7,212001,350132795,1651.561997349069
sample,15,1,8,212001,374038474,1764.3241022448008
sample,15,1,9,212001,263129216,1241.1696925957897
sample,15,1,10,212001,256732919,1210.9986226480064
case,16,1,pack-right+31x2+uniform+packed=4x4,ok,unsupported,packing-only,portable-layout
sample,16,1,1,188566,186188263,987.3904256334652
sample,16,1,2,188566,181175119,960.8048057444078
sample,16,1,3,188566,192116688,1018.8299481348705
sample,16,1,4,188566,181703335,963.6060318403106
sample,16,1,5,188566,216604144,1148.6914077829513
sample,16,1,6,188566,200554594,1063.5777075400656
sample,16,1,7,188566,171605538,910.0555667511641
sample,16,1,8,188566,170353310,903.4147725464824
sample,16,1,9,188566,209992074,1113.626390759734
sample,16,1,10,188566,182944570,970.1885281545984
case,17,1,pack-symmetric-left+4x4+uniform+packed=4x4+uplo=L,ok,unsupported,packing-only,portable-layout
sample,17,1,1,470323,189901629,403.7685356659147
sample,17,1,2,470323,151491520,322.10102418975896
sample,17,1,3,470323,155571135,330.77509498791255
sample,17,1,4,470323,138505265,294.48966986517775
sample,17,1,5,470323,137346710,292.02635210270387
sample,17,1,6,470323,134496646,285.9665506471085
sample,17,1,7,470323,163996370,348.6888159839089
sample,17,1,8,470323,160193519,340.6032003537994
sample,17,1,9,470323,176457451,375.18354620122767
sample,17,1,10,470323,110945213,235.8915319897177
case,18,1,pack-symmetric-right+4x4+uniform+packed=4x4+uplo=U,ok,unsupported,packing-only,portable-layout
sample,18,1,1,615932,193406610,314.0064325282661
sample,18,1,2,615932,181975577,295.44751206301993
sample,18,1,3,615932,222493393,361.23044914048955
sample,18,1,4,615932,233093644,378.4405486319918
sample,18,1,5,615932,239838504,389.3912055226876
sample,18,1,6,615932,359812279,584.1753294194814
sample,18,1,7,615932,332476492,539.7941526012612
sample,18,1,8,615932,287413741,466.6322597299702
sample,18,1,9,615932,201768617,327.58261788639004
sample,18,1,10,615932,224299748,364.16316736263093
case,19,1,pack-triangular-left+4x4+triangular+packed=4x4+uplo=L+diag=N,ok,unsupported,packing-only,portable-layout
sample,19,1,1,478739,208566890,435.6588663133774
sample,19,1,2,478739,202588812,423.17173240533987
sample,19,1,3,478739,123852641,258.7059775785971
sample,19,1,4,478739,104039510,217.31989664514484
sample,19,1,5,478739,108951444,227.5800467478104
sample,19,1,6,478739,114524052,239.22022646995543
sample,19,1,7,478739,178707391,373.2877225377502
sample,19,1,8,478739,182438907,381.0821909224024
sample,19,1,9,478739,116008857,242.3217180969171
sample,19,1,10,478739,101959704,212.97555452971244
case,20,1,pack-triangular-right+4x4+triangular+packed=4x4+uplo=U+diag=U,ok,unsupported,packing-only,portable-layout
sample,20,1,1,655555,124743889,190.28744956563523
sample,20,1,2,655555,124891272,190.51227128158584
sample,20,1,3,655555,118662839,181.0112637383591
sample,20,1,4,655555,169320323,258.2854573605571
sample,20,1,5,655555,165996126,253.21464408020685
sample,20,1,6,655555,140523115,214.35747572667435
sample,20,1,7,655555,246390754,375.85062122934005
sample,20,1,8,655555,219704778,335.1431657145472
sample,20,1,9,655555,221499553,337.8809604075936
sample,20,1,10,655555,218142157,332.759504541953
case,21,1,write-left+3x31+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,21,1,1,568036,222954286,392.50027463048116
sample,21,1,2,568036,227096043,399.7916382060292
sample,21,1,3,568036,286504627,504.37758698392355
sample,21,1,4,568036,228546111,402.34441303016007
sample,21,1,5,568036,202627576,356.71608137512413
sample,21,1,6,568036,182763536,321.7463963551606
sample,21,1,7,568036,308312973,542.7701290059081
sample,21,1,8,568036,368123588,648.0638339823532
sample,21,1,9,568036,334572837,588.9993539141885
sample,21,1,10,568036,271975097,478.7990497081171
case,22,1,write-left+4x32+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,22,1,1,462752,171186305,369.9309889530461
sample,22,1,2,462752,203697773,440.1877744450591
sample,22,1,3,462752,183756642,397.09529510407305
sample,22,1,4,462752,203426161,439.60082506396515
sample,22,1,5,462752,147918355,319.6493045951179
sample,22,1,6,462752,157354337,340.0403174918747
sample,22,1,7,462752,268719440,580.6986031394786
sample,22,1,8,462752,319670007,690.8019997752576
sample,22,1,9,462752,327886665,708.5580721423138
sample,22,1,10,462752,361988950,782.2525888596916
case,23,1,write-right+31x2+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,23,1,1,477690,236055002,494.1593962611736
sample,23,1,2,477690,164638144,344.65478448366093
sample,23,1,3,477690,118888806,248.882760786284
sample,23,1,4,477690,156243231,327.08080763675184
sample,23,1,5,477690,217571637,455.4661747158199
sample,23,1,6,477690,235679401,493.3731101760556
sample,23,1,7,477690,193859439,405.8268730766815
sample,23,1,8,477690,187808742,393.1602964265528
sample,23,1,9,477690,199146415,416.89467018359187
sample,23,1,10,477690,216915063,454.0916975444326
case,24,1,write-right+32x4+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,24,1,1,316893,116365961,367.2089979898578
sample,24,1,2,316893,155664068,491.2196482724453
sample,24,1,3,316893,202360235,638.5759073251854
sample,24,1,4,316893,173446194,547.3336236521476
sample,24,1,5,316893,177374928,559.731291003588
sample,24,1,6,316893,140247152,442.5694224864544
sample,24,1,7,316893,117609506,371.1331774447526
sample,24,1,8,316893,120796551,381.19034185040374
sample,24,1,9,316893,115997360,366.04582619369944
sample,24,1,10,316893,119559872,377.28782901484095
case,25,1,clear-left-padding+3x31+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,25,1,1,491806,209468252,425.9164223291298
sample,25,1,2,491806,219449979,446.212488257565
sample,25,1,3,491806,206927142,420.74952725261585
sample,25,1,4,491806,155042403,315.2511417103492
