schema,5
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,logical_id,configuration,physical_work,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,84,1,6,4386,200468558,45706.465572275425
sample,84,1,7,4532,200183543,44171.1259929391
sample,84,1,8,4348,200139956,46030.34866605336
sample,84,1,9,5969,200526977,33594.735634109566
sample,84,1,10,5255,201400066,38325.41693625119
sample,84,2,11,8663,202298927,23352.06360383239
sample,84,2,12,6700,201252356,30037.665074626864
sample,84,2,13,6418,200127029,31182.14848862574
sample,84,2,14,6203,200192834,32273.55054006126
sample,84,2,15,5607,203322844,36262.322810772246
sample,84,2,16,4536,200179933,44131.37852733686
sample,84,2,17,4168,200280258,48051.88531669866
sample,84,2,18,4282,203723737,47576.771835590844
sample,84,2,19,4416,200287623,45354.987092391304
sample,84,2,20,4474,203889963,45572.18663388467
