schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
case,45,1,gemm-block+15x7x31+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,45,1,1,262144,108607001,414.30282974243164
sample,45,1,2,262144,107863204,411.46546936035156
sample,45,1,3,262144,109099713,416.18237686157227
sample,45,1,4,262144,108913100,415.47050476074219
sample,45,1,5,262144,107711854,410.88811492919922
sample,45,1,6,262144,108621020,414.35630798339844
sample,45,1,7,262144,108437615,413.65667343139648
sample,45,1,8,262144,107898102,411.59859466552734
sample,45,1,9,262144,109508732,417.74266052246094
sample,45,1,10,262144,117129182,446.81237030029297
case,46,1,gemm-block+15x7x31+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,47,1,gemm-block+32x16x65+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,47,1,1,65536,111644898,1703.5659484863281
sample,47,1,2,65536,110738950,1689.7422790527344
sample,47,1,3,65536,110428196,1685.0005493164062
sample,47,1,4,65536,111598323,1702.8552703857422
sample,47,1,5,65536,110436539,1685.1278533935547
sample,47,1,6,65536,109128642,1665.1709289550781
sample,47,1,7,65536,110406351,1684.6672210693359
sample,47,1,8,65536,110347914,1683.7755432128906
sample,47,1,9,65536,116330073,1775.0560455322266
sample,47,1,10,65536,121039071,1846.9096527099609
case,48,1,gemm-block+32x16x65+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,49,1,gemm-block+15x7x31+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,49,1,1,262144,112529269,429.26509475708008
sample,49,1,2,262144,111562071,425.57552719116211
sample,49,1,3,262144,110360009,420.99002456665039
sample,49,1,4,262144,111576482,425.63050079345703
sample,49,1,5,262144,112785054,430.24083709716797
sample,49,1,6,262144,110682697,422.22098159790039
sample,49,1,7,262144,111026323,423.53181076049805
sample,49,1,8,262144,112231536,428.12933349609375
sample,49,1,9,262144,112742890,430.07999420166016
sample,49,1,10,262144,119846043,457.17637252807617
case,50,1,gemm-block+15x7x31+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,51,1,gemm-block+32x16x65+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,51,1,1,65536,117356847,1790.7233734130859
sample,51,1,2,65536,114396875,1745.5577850341797
sample,51,1,3,65536,122585298,1870.5032043457031
sample,51,1,4,65536,122437351,1868.2457122802734
sample,51,1,5,65536,115903872,1768.552734375
sample,51,1,6,65536,113140572,1726.3881225585938
