elapsed_s,cpu_percent
1661.762,6.87
1662.763,7.57
1663.763,9.43
1664.764,6.61
1665.764,6.75
1666.765,8.82
1667.765,7.21
1668.765,6.91
1669.766,7.12
1670.766,8.42
1671.767,6.45
1672.767,7.06
1673.768,8.79
1674.768,6.41
1675.769,6.46
1676.769,9.21
1677.770,6.50
1678.771,6.95
1679.771,8.62
1680.771,6.36
1681.772,6.41
1682.772,8.03
1683.772,7.11
1684.773,6.50
1685.773,6.39
1686.773,8.69
1687.774,6.61
1688.774,6.98
1689.775,8.99
1690.775,6.37
1691.775,6.75
1692.776,8.86
1693.776,6.77
1694.776,6.71
1695.777,9.39
1696.777,6.61
1697.777,6.61
1698.778,7.75
1699.778,7.87
1700.779,7.02
1701.779,6.46
1702.779,9.91
1703.780,8.03
1704.780,7.11
1705.780,8.59
1706.781,6.36
1707.781,7.41
1708.782,8.73
1709.782,6.81
1710.782,6.49
1711.783,8.90
1712.783,6.96
1713.784,6.62
1714.784,7.38
1715.784,8.08
1716.785,7.36
1717.785,6.54
1718.785,18.66
1719.786,20.59
1720.786,7.03
1721.786,6.81
1722.787,8.13
1723.787,8.02
1724.787,6.70
1725.788,6.56
1726.788,8.88
1727.789,6.46
1728.789,6.61
1729.789,9.33
1730.790,6.64
1731.790,6.45
1732.790,9.24
1733.791,6.76
1734.791,6.61
1735.791,8.64
1736.792,7.58
1737.792,6.67
1738.792,7.05
1739.793,8.08
1740.793,6.42
1741.793,7.23
1742.794,9.14
1743.794,6.56
1744.794,7.72
1745.795,9.04
1746.795,6.57
1747.795,6.56
1748.796,8.68
1749.796,6.61
1750.797,6.73
1751.797,8.51
1752.798,7.91
1753.798,7.62
1754.798,6.72
1755.799,9.54
1756.799,6.61
1757.800,7.10
1758.800,8.88
1759.801,6.70
1760.801,7.26
1761.802,8.93
1762.802,6.86
1763.803,6.90
1764.803,9.32
1765.804,6.97
1766.804,6.71
1767.804,8.30
1768.805,7.07
1769.805,6.61
1770.805,6.54
1771.806,8.22
1772.806,6.61
1773.806,6.41
1774.807,8.18
1775.807,6.56
1776.807,6.50
1777.808,8.32
1778.808,7.02
1779.808,6.61
1780.809,8.28
1781.809,6.70
1782.809,6.97
1783.810,7.61
1784.810,8.52
1785.810,6.57
1786.811,6.37
1787.811,13.01
1788.812,6.61
1789.812,6.54
1790.812,9.54
1791.813,6.70
1792.813,7.11
1793.813,9.19
1794.814,6.77
1795.814,7.21
1796.814,8.01
1797.815,7.07
1798.815,6.86
1799.816,7.21
1800.816,8.73
1801.817,31.06
1802.817,33.01
1803.818,17.33
1804.818,13.62
1805.818,12.88
1806.819,16.21
1807.819,12.91
1808.820,13.01
1809.820,17.71
1810.821,12.93
1811.821,12.42
1812.822,15.40
1813.822,14.62
1814.823,12.21
1815.823,12.07
1816.824,16.29
1817.824,13.17
1818.825,13.41
1819.825,16.42
1820.826,13.63
1821.826,12.34
1822.827,20.19
1823.828,14.92
1824.828,15.08
1825.828,13.08
1826.829,17.52
1827.829,12.91
1828.830,12.65
1829.830,16.53
1830.831,12.55
1831.831,13.59
1832.832,15.50
1833.832,12.08
1834.833,13.70
1835.833,15.95
1836.834,13.07
1837.834,12.46
1838.834,12.78
1839.835,32.66
1840.835,35.91
1841.836,23.57
1842.836,22.05
1843.837,28.10
1844.837,17.27
1845.837,24.87
1846.838,7.56
1847.838,7.37
1848.838,9.14
1849.839,7.07
1850.839,6.86
1851.839,7.82
1852.840,8.88
1853.840,6.81
1854.841,7.07
1855.841,9.34
1856.841,7.57
1857.842,6.40
1858.842,9.15
1859.843,6.66
1860.843,6.47
1861.843,8.99
1862.844,6.57
1863.844,6.54
1864.845,8.81
1865.845,7.88
1866.845,6.51
1867.846,6.71
1868.846,9.04
1869.847,6.61
1870.847,6.68
1871.847,8.93
1872.848,6.78
1873.848,7.58
1874.849,9.10
1875.849,6.67
1876.849,6.65
1877.850,9.61
1878.850,6.66
1879.851,6.56
1880.851,7.98
1881.851,9.25
1882.852,7.58
1883.852,7.65
1884.853,10.71
1885.853,7.48
1886.854,6.82
1887.854,10.66
1888.854,7.36
1889.855,7.15
1890.855,9.98
1891.856,7.27
1892.856,7.05
1893.856,9.79
1894.857,8.74
1895.857,7.27
1896.857,7.15
1897.858,9.43
1898.858,6.56
1899.858,6.56
1900.859,10.92
1901.859,6.71
1902.859,7.10
1903.860,10.71
1904.860,6.92
1905.860,6.67
1906.861,9.16
1907.861,6.97
1908.862,6.46
1909.862,8.66
1910.862,8.83
1911.863,6.47
1912.863,7.22
1913.863,8.43
1914.864,6.87
1915.864,6.45
1916.864,8.48
1917.865,6.81
1918.865,6.56
1919.866,10.35
1920.866,6.46
1921.866,6.73
1922.867,10.32
1923.867,7.48
1924.868,6.93
1925.868,7.93
1926.869,8.62
1927.869,6.52
1928.869,6.49
1929.870,10.48
1930.870,6.57
1931.870,6.46
1932.871,8.95
1933.871,7.17
1934.871,7.15
1935.872,9.07
1936.872,6.71
1937.872,6.56
1938.873,9.48
1939.873,6.52
1940.873,6.61
1941.874,7.95
1942.874,8.75
1943.875,6.56
1944.875,6.65
1945.875,10.66
1946.876,6.87
1947.876,7.80
1948.876,9.20
1949.877,6.51
1950.877,6.56
1951.878,9.04
1952.878,6.46
1953.878,6.60
1954.879,11.34
1955.879,34.04
1956.880,20.26
1957.880,32.74
1958.880,26.25
1959.881,18.78
1960.881,14.86
1961.882,17.76
1962.882,23.07
1963.883,13.40
1964.883,16.25
1965.884,12.51
1966.884,12.77
1967.885,15.95
1968.885,12.51
1969.886,11.78
1970.886,14.02
1971.887,13.56
1972.887,13.98
1973.887,12.56
1974.888,15.99
1975.888,12.67
1976.889,27.18
1977.889,41.05
1978.890,21.09
1979.891,20.18
1980.891,19.79
1981.891,18.70
1982.892,13.40
1983.892,6.61
1984.892,9.52
1985.893,6.51
1986.893,6.51
1987.894,9.24
1988.894,6.61
1989.894,14.56
1990.895,54.77
1991.895,78.16
1992.896,81.77
1993.897,80.70
1994.897,82.85
1995.898,89.30
1996.899,83.74
1997.902,82.32
1998.902,90.74
1999.903,87.98
2000.904,82.04
2001.905,87.39
2002.905,86.49
2003.907,85.01
2004.907,84.04
2005.908,73.14
2006.909,66.15
2007.909,46.55
2008.910,58.53
2009.911,59.15
2010.911,44.18
2011.913,44.27
2012.913,69.70
2013.914,47.86
2014.914,44.04
2015.915,80.43
2016.915,73.78
2017.916,71.90
2018.916,42.03
2019.917,52.97
2020.917,65.42
2021.918,62.26
2022.919,61.53
2023.919,85.14
2024.920,77.06
2025.920,60.70
2026.921,64.81
2027.922,58.29
2028.923,56.71
2029.923,56.85
2030.925,82.86
2031.926,85.03
2032.926,72.52
2033.927,60.58
2034.928,66.97
2035.929,68.61
2036.929,68.99
2037.930,64.26
2038.931,63.98
2039.931,65.39
2040.932,70.07
2041.933,62.99
2042.933,58.66
2043.934,41.62
2044.934,39.98
2045.935,39.35
2046.935,34.79
2047.936,33.03
2048.936,63.64
2049.937,65.79
2050.938,33.77
2051.938,36.07
2052.939,57.96
2053.939,59.28
2054.940,60.27
2055.941,56.46
2056.942,61.46
2057.942,54.30
2058.943,59.90
2059.944,60.52
2060.944,53.12
2061.945,71.66
2062.946,73.99
2063.946,49.70
2064.947,49.17
2065.948,34.34
2066.948,31.94
2067.949,36.68
2068.949,63.08
2069.950,64.28
2070.950,46.28
2071.951,37.27
2072.951,41.59
2073.952,28.31
2074.952,35.38
2075.953,31.02
2076.953,24.96
2077.954,33.82
2078.954,20.65
2079.955,41.27
2080.955,20.03
2081.956,26.13
2082.956,29.60
2083.957,23.15
2084.957,37.00
2085.958,39.05
2086.958,46.58
2087.959,48.04
2088.960,33.00
2089.960,72.69
2090.961,35.24
2091.961,20.41
2092.962,36.48
2093.962,23.08
2094.963,30.00
2095.963,25.78
2096.964,20.43
2097.964,37.32
2098.965,19.98
2099.965,18.88
2100.965,27.79
2101.966,27.77
2102.966,17.19
2103.967,19.90
2104.967,20.91
2105.968,31.91
2106.968,20.53
2107.969,18.55
2108.969,16.87
2109.970,30.82
2110.970,25.51
2111.971,17.64
2112.971,17.63
2113.972,21.26
2114.972,28.53
2115.973,24.42
2116.973,20.24
2117.974,17.76
2118.974,17.13
2119.974,31.50
2120.975,24.90
2121.975,17.91
2122.976,18.81
2123.976,22.40
2124.977,36.03
2125.977,23.81
2126.978,22.86
2127.978,19.82
2128.979,27.94
2129.979,32.06
2130.980,27.41
2131.980,20.97
2132.981,18.07
2133.981,25.40
2134.982,20.50
2135.982,17.73
2136.983,32.06
2137.984,20.28
2138.984,17.60
2139.985,19.88
2140.985,24.32
2141.986,17.36
2142.986,18.46
2143.987,21.17
2144.987,17.56
2145.988,18.99
2146.988,19.97
2147.989,27.24
2148.989,18.10
2149.990,19.79
2150.990,18.86
2151.991,18.46
2152.991,17.72
2153.992,31.67
2154.992,17.63
2155.993,17.54
2156.993,20.22
2157.994,19.32
2158.994,17.52
2159.995,28.54
2160.995,20.22
2161.996,18.83
2162.996,18.03
2163.996,21.32
2164.997,18.09
2165.997,26.68
2166.998,20.76
2167.998,19.29
2168.999,19.32
2169.999,21.41
2170.999,18.18
2172.000,27.45
2173.000,17.88
2174.001,28.51
2175.001,12.84
2176.001,12.94
2177.002,17.35
2178.002,12.58
2179.003,12.62
2180.003,14.90
2181.004,15.52
2182.004,15.20
2183.004,12.75
2184.005,15.92
2185.005,12.48
2186.005,12.45
2187.006,15.37
2188.006,13.88
2189.007,13.85
2190.007,17.72
2191.007,12.44
2192.008,12.03
2193.008,12.98
2194.008,15.88
2195.009,12.44
2196.009,12.57
2197.009,16.85
2198.010,12.73
2199.010,12.48
2200.011,16.55
2201.011,12.36
2202.011,12.02
2203.012,15.51
2204.012,15.36
2205.012,12.58
2206.013,11.82
2207.013,18.51
2208.013,14.07
2209.014,13.68
2210.014,16.16
2211.015,12.00
2212.015,12.25
2213.015,14.92
2214.016,14.36
2215.016,12.56
2216.017,12.59
2217.017,15.51
2218.017,14.33
2219.018,14.44
2220.018,14.52
2221.019,12.37
2222.019,12.68
2223.020,15.50
2224.020,13.22
2225.021,13.09
2226.021,14.87
2227.022,12.34
2228.022,12.04
2229.023,12.49
2230.023,13.99
2231.024,12.35
2232.024,12.45
2233.025,15.18
2234.025,56.04
2235.026,50.93
2236.027,11.94
2237.027,6.90
2238.028,6.59
2239.028,8.40
2240.028,6.62
2241.029,7.42
2242.029,6.67
2243.030,10.45
2244.030,6.87
2245.031,6.44
2246.031,10.36
2247.032,6.45
2248.032,6.81
2249.032,8.88
2250.033,7.91
2251.033,6.85
2252.034,6.79
2253.034,7.93
2254.035,6.66
2255.035,6.36
2256.036,8.65
2257.036,6.41
2258.036,6.45
2259.037,8.66
2260.037,6.46
2261.037,6.52
2262.038,9.46
2263.038,6.87
2264.038,6.90
2265.039,9.02
2266.039,7.86
2267.039,6.61
2268.040,8.13
2269.040,9.34
2270.041,7.12
2271.041,6.54
2272.041,9.08
2273.042,6.51
2274.042,6.57
2275.042,9.75
2276.043,6.56
2277.043,6.61
2278.044,8.97
2279.044,6.72
2280.045,6.52
2281.045,7.16
2282.045,8.57
2283.046,6.61
2284.046,6.64
2285.047,9.15
2286.047,6.67
2287.047,6.51
2288.048,8.63
2289.048,6.95
2290.048,6.94
2291.049,8.66
2292.049,7.17
2293.050,7.98
2294.050,9.66
2295.050,7.32
2296.051,6.72
2297.051,6.79
2298.051,9.23
2299.052,7.37
2300.052,6.76
2301.053,9.12
2302.053,6.51
2303.053,10.56
2304.054,8.84
2305.054,7.26
2306.054,6.51
2307.055,8.63
2308.055,6.56
2309.056,7.55
2310.056,8.40
2311.056,11.06
2312.057,7.31
2313.057,6.60
2314.057,8.55
2315.058,7.02
2316.058,28.69
2317.059,76.52
2318.059,60.35
2319.060,65.43
2320.060,78.14
2321.061,79.65
2322.061,62.36
2323.062,61.93
2324.063,61.78
2325.064,63.14
2326.064,78.33
2327.065,64.00
2328.065,61.08
2329.066,37.32
2330.067,37.10
2331.067,48.89
2332.068,29.02
2333.068,24.41
2334.069,42.61
2335.070,64.83
2336.070,44.36
2337.071,41.72
2338.071,24.52
2339.071,51.36
2340.072,48.72
2341.073,56.86
2342.073,42.80
2343.074,59.41
2344.074,69.64
2345.075,44.33
2346.075,52.56
2347.076,55.41
2348.076,61.58
2349.077,40.52
2350.078,71.11
2351.078,72.70
2352.079,61.48
2353.079,69.53
2354.080,66.43
2355.081,78.37
2356.081,69.98
2357.082,36.16
2358.082,25.88
2359.083,25.38
2360.083,35.24
2361.084,25.92
2362.084,62.97
2363.085,52.75
2364.085,31.96
2365.086,40.03
2366.087,52.21
2367.090,54.85
2368.090,38.74
2369.091,27.16
2370.092,35.29
2371.092,60.04
2372.093,41.33
2373.094,45.03
2374.094,37.58
2375.095,26.62
2376.095,37.25
2377.096,58.90
2378.097,58.66
2379.097,42.94
2380.097,35.97
2381.098,45.72
2382.099,71.62
2383.099,55.72
2384.100,43.39
2385.101,40.21
2386.101,62.99
2387.102,54.34
2388.103,56.37
2389.103,68.93
2390.104,39.11
2391.105,45.22
2392.105,43.16
2393.106,34.34
2394.107,42.89
2395.107,52.29
2396.108,47.89
2397.108,41.05
2398.109,74.45
2399.109,48.29
2400.110,54.48
2401.111,41.02
2402.113,89.03
2403.113,60.27
2404.114,47.40
2405.114,44.92
2406.115,28.82
2407.116,31.37
2408.116,32.93
2409.117,30.00
2410.117,47.68
2411.118,55.49
2412.119,60.57
2413.119,63.89
2414.121,74.87
2415.122,74.99
2416.122,60.78
2417.123,58.49
2418.124,61.90
2419.124,50.20
2420.125,38.03
2421.125,37.91
2422.126,39.40
2423.126,28.51
2424.127,18.74
2425.127,22.93
2426.128,18.66
2427.128,30.73
2428.129,25.54
2429.129,18.47
2430.130,22.29
2431.130,20.04
2432.131,34.81
2433.131,18.47
2434.132,19.72
2435.132,25.92
2436.133,18.15
2437.133,33.00
2438.134,23.04
2439.134,17.07
2440.135,18.00
2441.135,20.39
2442.136,32.76
2443.136,22.95
2444.137,19.40
2445.138,26.93
2446.138,20.02
2447.139,22.68
2448.139,22.36
2449.140,34.32
2450.140,21.49
2451.141,22.35
2452.141,19.17
2453.142,21.42
2454.142,20.72
2455.143,22.16
2456.143,18.86
2457.144,17.85
2458.144,21.68
2459.145,17.51
2460.145,23.58
2461.146,21.17
2462.146,18.36
2463.147,17.40
2464.147,21.35
2465.148,20.29
2466.148,18.39
2467.149,17.73
2468.149,24.86
2469.150,17.55
2470.150,17.73
2471.151,23.47
2472.151,24.17
2473.152,18.08
2474.152,23.14
2475.153,19.15
2476.153,18.75
2477.154,18.67
2478.154,28.74
2479.155,18.58
2480.155,20.46
2481.156,21.98
2482.156,17.51
2483.157,24.89
2484.157,22.57
2485.158,18.47
2486.158,19.30
2487.159,21.30
2488.160,24.27
2489.160,20.61
2490.161,21.29
2491.161,24.01
2492.162,21.58
2493.162,31.50
2494.163,26.21
2495.163,19.87
2496.164,28.38
2497.164,19.82
2498.165,19.54
2499.166,18.32
2500.166,18.03
2501.167,28.75
2502.167,21.01
2503.168,19.53
2504.168,22.66
2505.169,25.97
2506.169,24.75
2507.170,21.46
2508.170,18.31
2509.171,18.40
2510.171,19.84
2511.172,21.66
2512.172,25.74
2513.173,18.95
2514.173,21.61
2515.174,18.11
2516.174,24.71
2517.175,30.68
2518.176,18.50
2519.176,18.10
2520.177,20.19
2521.177,20.97
2522.178,26.64
2523.178,17.92
2524.179,22.36
2525.179,19.90
2526.180,17.66
2527.180,30.58
2528.181,17.39
2529.181,17.31
2530.182,19.73
2531.183,21.06
2532.183,25.75
2533.184,21.88
2534.184,21.56
2535.185,19.95
2536.185,17.76
2537.186,31.82
2538.186,21.53
2539.187,32.35
2540.187,43.67
2541.188,25.30
2542.188,17.79
2543.188,29.70
2544.189,24.43
2545.189,18.85
2546.190,18.63
2547.190,22.02
2548.190,17.48
2549.191,22.47
2550.191,21.53
2551.192,20.12
2552.192,19.54
2553.192,18.05
2554.193,23.21
2555.193,17.82
2556.194,18.19
2557.194,21.69
2558.195,17.98
2559.195,17.19
2560.196,21.86
2561.196,17.55
2562.197,17.71
2563.197,20.08
2564.198,27.42
2565.199,76.49
2566.199,58.94
2567.200,40.09
2568.200,18.21
2569.201,18.19
2570.201,21.64
2571.202,18.36
2572.203,17.32
2573.203,19.21
2574.204,22.33
2575.204,19.12
2576.205,11.71
2577.205,14.97
2578.206,12.02
2579.206,11.90
2580.207,17.07
2581.207,13.49
2582.208,18.27
2583.208,17.20
2584.209,12.36
2585.209,12.88
2586.210,14.13
2587.210,14.64
2588.210,14.54
2589.211,12.22
2590.211,15.02
2591.212,12.49
2592.212,16.94
2593.213,15.99
2594.213,12.93
2595.214,12.24
2596.214,15.08
2597.215,12.91
2598.215,11.88
2599.216,12.80
2600.216,14.67
2601.217,13.27
2602.217,12.76
2603.218,20.42
2604.218,12.76
2605.218,11.65
2606.219,12.11
2607.219,12.41
2608.220,11.66
2609.220,11.96
2610.221,12.97
2611.222,12.97
2612.222,12.53
2613.222,12.13
2614.223,12.87
2615.223,11.69
2616.223,12.23
2617.224,11.78
2618.224,12.12
2619.224,12.93
2620.225,11.94
2621.225,12.27
2622.225,12.12
2623.226,12.98
2624.226,12.26
2625.227,12.68
2626.227,12.39
2627.227,15.75
2628.228,6.41
2629.228,7.41
2630.229,6.76
2631.229,6.46
2632.229,6.56
2633.230,7.18
2634.230,6.65
2635.230,7.03
2636.231,6.34
2637.231,6.34
2638.231,6.81
2639.232,7.27
2640.232,6.97
2641.232,7.93
2642.233,9.48
2643.233,6.39
2644.234,6.43
2645.234,6.39
2646.234,6.29
2647.235,6.43
2648.235,6.34
2649.235,6.34
2650.236,6.49
2651.236,6.51
2652.237,6.45
2653.237,6.95
2654.237,6.96
2655.238,6.81
2656.239,6.58
2657.239,6.44
2658.239,6.53
2659.240,6.59
2660.240,6.49
2661.240,6.54
2662.241,6.39
2663.241,6.49
2664.242,6.49
2665.242,6.39
2666.242,6.39
2667.243,6.99
2668.243,6.64
2669.244,6.31
2670.244,7.27
2671.244,6.45
2672.245,6.92
2673.245,8.08
2674.245,6.65
2675.246,7.19
2676.246,6.54
2677.247,6.54
2678.247,6.34
2679.247,7.34
2680.248,6.49
2681.248,6.44
2682.248,6.44
2683.249,6.74
2684.249,6.99
2685.249,6.58
2686.250,6.45
2687.250,6.44
2688.251,6.54
2689.251,7.19
2690.251,7.13
2691.252,11.01
2692.252,7.00
2693.252,6.64
2694.253,6.93
2695.253,7.19
2696.253,6.69
2697.254,6.48
2698.254,6.64
2699.254,7.05
2700.255,7.10
2701.255,6.79
2702.255,6.44
2703.256,6.78
2704.256,6.69
2705.256,6.44
2706.257,6.54
2707.257,6.48
2708.258,6.74
2709.258,6.79
2710.258,6.83
2711.259,6.64
2712.259,6.94
2713.260,7.44
2714.260,7.30
2715.260,6.74
2716.261,6.93
2717.261,6.79
2718.262,6.83
2719.262,31.95
2720.263,59.64
2721.263,17.88
2722.264,14.83
2723.264,23.16
2724.265,13.16
2725.265,12.87
2726.265,14.37
2727.266,12.83
2728.266,12.81
2729.267,12.77
2730.267,13.53
2731.268,12.68
2732.268,13.34
2733.269,13.14
2734.269,13.99
2735.269,13.07
2736.270,13.38
2737.270,12.78
2738.270,13.14
2739.271,21.36
2740.271,24.56
2741.272,54.85
2742.272,39.53
2743.273,16.29
2744.273,13.78
2745.274,12.85
2746.274,13.80
2747.275,13.62
2748.275,13.52
2749.275,12.93
2750.276,12.39
2751.276,14.19
2752.276,12.51
2753.277,12.34
2754.277,14.62
2755.277,13.98
2756.278,12.83
2757.278,13.26
2758.278,12.80
2759.279,36.58
2760.279,35.31
2761.280,23.59
2762.280,21.53
2763.281,7.12
2764.281,6.43
2765.281,6.46
2766.282,6.36
2767.282,6.61
2768.283,7.16
2769.283,6.71
2770.284,7.26
2771.284,6.70
2772.284,6.93
2773.285,7.16
2774.285,7.19
2775.286,6.89
2776.287,7.34
2777.287,7.55
2778.287,6.79
2779.288,6.94
2780.288,7.04
2781.289,8.77
2782.289,6.83
2783.289,6.56
2784.290,6.76
2785.290,6.41
2786.290,6.22
2787.291,7.01
2788.291,7.67
2789.292,7.00
2790.292,6.57
2791.292,6.41
2792.293,7.11
2793.293,7.05
2794.293,6.87
2795.294,7.33
2796.294,7.12
2797.294,7.22
2798.295,6.56
2799.295,6.68
2800.295,6.95
2801.296,7.26
2802.296,6.46
2803.296,6.82
2804.297,6.92
2805.297,6.57
2806.297,9.91
2807.298,55.45
2808.298,64.06
2809.299,72.30
2810.300,75.54
2811.300,67.51
2812.301,71.93
2813.302,69.13
2814.302,64.80
2815.303,59.41
2816.304,59.37
2817.304,72.14
2818.305,46.68
2819.305,37.49
2820.306,35.42
2821.306,28.72
2822.307,29.45
2823.307,44.50
2824.308,59.91
2825.308,36.24
2826.309,29.23
2827.309,23.82
2828.310,47.91
2829.311,63.86
2830.311,67.29
2831.312,42.02
2832.312,60.97
2833.313,48.16
2834.314,39.70
2835.314,54.79
2836.315,71.35
2837.315,68.60
2838.316,39.78
2839.317,61.72
2840.317,43.04
2841.318,56.42
2842.318,54.63
2843.325,77.17
2844.325,53.04
2845.326,62.68
2846.326,61.47
2847.327,32.76
2848.327,38.64
2849.328,22.40
2850.328,31.16
2851.329,55.74
2852.329,39.17
2853.330,35.28
2854.330,29.75
2855.330,26.18
2856.331,37.22
2857.331,28.02
2858.332,64.37
2859.333,65.83
2860.333,36.62
2861.334,50.98
2862.334,22.24
2863.335,31.00
2864.335,53.80
2865.336,60.14
2866.336,51.29
2867.337,33.99
2868.338,39.99
2869.338,30.47
2870.339,34.09
2871.339,40.13
2872.340,44.30
2873.340,54.89
2874.341,45.45
2875.341,48.87
2876.342,51.73
2877.343,52.34
2878.343,50.20
2879.344,47.11
2880.344,52.19
2881.345,39.94
2882.345,40.39
2883.346,50.73
2884.346,42.86
2885.346,53.04
2886.347,82.67
2887.348,49.17
2888.348,71.47
2889.349,52.86
2890.349,37.54
2891.350,52.19
2892.350,47.14
2893.351,45.30
2894.351,39.09
2895.352,39.96
2896.352,34.00
2897.353,30.86
2898.353,41.67
2899.354,29.42
2900.354,28.53
2901.355,31.83
2902.356,69.90
2903.356,59.27
2904.357,59.66
2905.358,61.06
2906.358,77.84
2907.359,61.80
2908.359,58.81
2909.360,56.57
2910.361,51.61
2911.361,35.05
2912.362,46.69
2913.362,26.67
2914.363,20.69
2915.363,22.02
2916.364,29.71
2917.364,25.88
2918.365,18.40
2919.365,18.24
2920.366,25.24
2921.367,31.36
2922.367,18.23
2923.367,18.76
2924.368,20.51
2925.368,38.70
2926.369,22.64
2927.370,17.73
2928.370,17.67
2929.371,32.46
2930.371,22.74
2931.372,18.50
2932.372,18.00
2933.372,21.94
2934.373,21.80
2935.373,20.81
2936.374,18.37
2937.374,17.56
2938.375,30.75
2939.375,19.05
2940.376,18.75
2941.376,17.78
2942.377,18.87
2943.377,17.35
2944.378,22.40
2945.378,17.44
2946.379,17.91
2947.379,17.60
2948.380,19.64
2949.380,23.24
2950.381,18.57
2951.381,18.54
2952.382,17.44
2953.382,20.39
2954.383,25.65
2955.384,17.53
2956.384,17.26
2957.385,17.74
2958.385,17.53
2959.386,24.07
2960.386,18.45
2961.387,17.64
2962.387,18.28
2963.388,22.96
2964.388,19.62
2965.389,17.54
2966.389,17.15
2967.389,18.78
2968.390,23.91
2969.390,18.10
2970.391,18.68
2971.391,18.23
2972.392,18.27
2973.392,25.23
2974.393,17.60
2975.393,20.78
2976.394,19.55
2977.394,18.14
2978.395,19.43
2979.395,17.76
2980.396,26.66
2981.396,18.50
2982.397,21.51
2983.398,27.21
2984.398,22.43
2985.399,18.52
2986.399,18.20
2987.400,18.52
2988.400,17.35
2989.401,24.76
2990.401,18.33
2991.402,17.43
2992.402,17.98
2993.403,20.28
2994.403,22.64
2995.404,18.94
2996.404,17.80
2997.405,17.66
2998.405,17.04
2999.406,25.96
3000.406,17.42
3001.407,19.10
3002.407,18.50
3003.408,17.49
3004.408,25.03
3005.409,19.63
3006.410,18.24
3007.410,18.21
3008.411,17.57
3009.411,25.89
3010.412,17.30
3011.412,19.74
3012.413,19.00
3013.413,18.44
3014.414,17.61
3015.414,17.49
3016.414,18.73
3017.415,17.33
3018.415,25.43
3019.415,18.94
3020.416,17.13
3021.416,18.22
3022.417,18.32
3023.417,17.95
3024.417,18.05
3025.418,18.81
3026.418,13.67
3027.418,12.76
3028.419,12.87
3029.419,12.66
3030.420,13.19
3031.420,13.23
3032.420,12.73
3033.421,13.84
3034.421,13.22
3035.422,13.01
3036.422,13.49
3037.422,13.47
3038.423,12.78
3039.423,12.17
3040.423,11.97
3041.424,12.17
3042.424,12.61
3043.425,19.76
3044.425,16.85
3045.426,6.39
3046.426,6.67
3047.427,6.44
3048.427,13.65
3049.427,14.77
3050.428,8.84
3051.428,6.44
3052.429,6.94
3053.429,8.15
3054.430,6.73
3055.430,6.58
3056.430,6.89
3057.431,6.39
3058.431,6.84
3059.432,7.00
3060.432,7.02
3061.432,6.61
3062.433,7.17
3063.433,6.56
3064.433,6.50
3065.434,6.33
3066.434,6.30
3067.435,6.52
3068.435,6.51
3069.435,6.46
3070.436,6.27
3071.436,6.69
3072.436,6.53
3073.437,6.64
3074.437,6.89
3075.437,9.30
3076.438,55.34
3077.438,70.10
3078.439,60.23
3079.439,68.41
3080.440,74.53
3081.441,81.10
3082.441,61.98
3083.443,62.69
3084.443,60.17
3085.444,70.09
3086.445,59.63
3087.445,59.13
3088.446,53.93
3089.447,33.99
3090.447,42.81
3091.448,26.01
3092.448,30.48
3093.449,32.29
3094.449,65.04
3095.450,61.08
3096.450,42.81
3097.451,24.13
3098.451,25.60
3099.452,47.59
3100.454,66.23
3101.455,72.75
3102.455,50.00
3103.456,58.32
3104.457,49.50
3105.457,42.19
3106.458,49.02
3107.459,67.61
3108.459,69.26
3109.460,42.15
3110.460,62.25
3111.461,60.21
3112.462,60.38
3113.462,70.82
3114.463,80.56
3115.464,75.73
3116.464,76.90
3117.465,41.29
3118.465,63.92
3119.466,38.78
3120.466,56.77
3121.467,48.82
3122.468,54.80
3123.468,51.99
3124.469,75.39
3125.470,66.33
3126.471,63.33
3127.471,46.78
3128.472,57.95
3129.472,51.49
3130.473,45.36
3131.473,72.90
3132.474,57.89
3133.474,42.84
3134.476,75.93
3135.476,90.87
3136.477,51.99
3137.478,53.45
3138.478,66.47
3139.479,49.02
3140.480,60.41
3141.481,53.29
3142.482,60.97
3143.482,61.77
3144.483,58.51
3145.484,53.21
3146.484,45.03
3147.485,40.27
3148.485,52.04
3149.487,52.99
3150.487,66.98
3151.488,58.22
3152.489,61.72
3153.489,76.68
3154.490,64.08
3155.491,58.97
3156.491,43.98
3157.492,55.32
3158.492,52.69
3159.493,40.26
3160.493,29.28
3161.494,30.02
3162.494,30.91
3163.494,21.16
3164.495,51.93
3165.496,35.16
3166.496,44.57
3167.497,52.39
3168.497,61.44
3169.498,29.33
3170.498,32.53
3171.499,31.75
3172.499,18.23
3173.500,34.19
3174.500,20.62
3175.501,30.37
3176.502,28.10
3177.502,25.63
3178.503,18.91
3179.503,17.63
3180.504,18.08
3181.504,22.66
3182.505,31.88
3183.505,17.90
3184.506,16.73
3185.506,18.18
3186.507,26.68
3187.507,25.43
3188.508,17.33
3189.508,18.08
3190.509,16.98
3191.509,31.39
3192.510,21.50
3193.510,18.26
3194.511,18.06
3195.511,17.08
3196.512,32.48
3197.512,20.75
3198.513,17.63
3199.513,18.13
3200.514,16.94
3201.514,34.90
3202.515,22.78
3203.515,25.24
3204.516,22.09
3205.516,19.51
3206.517,26.99
3207.518,31.51
3208.518,18.52
3209.519,18.42
3210.519,19.71
3211.520,25.94
3212.520,18.59
3213.521,19.00
3214.521,19.39
3215.522,17.62
