candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_physical_work,candidate_physical_work,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,gemm-add-v1+4x4x32+uniform,gemm-tile+4x4x32+uniform+physical=4x4+work=gemm-add-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=raw-tile,gemm-tile+4x4x32+uniform+physical=4x4+work=gemm-add-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=raw-tile,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,tiles=1;leftDoubles=128;rightDoubles=128;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=0,tiles=1;leftDoubles=128;rightDoubles=128;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=0,jvm-scalar/portable-tile-v1/4x4,jvm-c/c-tile-v1/4x4,128.47491567714798,119.31547606628249,104.13750416825117,127.4470912120369,1.0767665680332803
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,gemm-add-v1+3x2x31+uniform,gemm-tile+3x2x31+uniform+physical=4x4+work=gemm-add-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=raw-tile,gemm-tile+3x2x31+uniform+physical=4x4+work=gemm-add-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=raw-tile,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,tiles=1;leftDoubles=124;rightDoubles=124;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=0,tiles=1;leftDoubles=124;rightDoubles=124;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=0,jvm-scalar/portable-tile-v1/4x4,jvm-c/c-tile-v1/4x4,125.46739250330913,785.0510896510606,182.74334939050593,1050.1644879717155,0.15982067174644246
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,right-solve-v1+4x4+triangular+uplo=L+diag=N,packed-trsm+4x4+triangular+physical=4x4+uplo=L+diag=N+work=right-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=4+rhs=4+batch=1+variant=current-tile-v1+timing=raw-tile,packed-trsm+4x4+triangular+physical=4x4+uplo=L+diag=N+work=right-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=4+rhs=4+batch=1+variant=current-tile-v1+timing=raw-tile,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=4+rhs=4+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=4+rhs=4+batch=1+variant=current-tile-v1,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,jvm-scalar/portable-solve-v1/4x4,jvm-c/portable-solve-v1/4x4,48.37332237630576,195.56743741154654,157.98356896279273,382.9433925947665,0.24734855156132315
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,right-solve-v1+3x2+triangular+uplo=U+diag=U,packed-trsm+3x2+triangular+physical=4x4+uplo=U+diag=U+work=right-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x2+panel=2+diagonal=2+rhs=3+batch=1+variant=current-tile-v1+timing=raw-tile,packed-trsm+3x2+triangular+physical=4x4+uplo=U+diag=U+work=right-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x2+panel=2+diagonal=2+rhs=3+batch=1+variant=current-tile-v1+timing=raw-tile,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x2+panel=2+diagonal=2+rhs=3+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x2+panel=2+diagonal=2+rhs=3+batch=1+variant=current-tile-v1,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,jvm-scalar/portable-solve-v1/4x4,jvm-c/portable-solve-v1/4x4,12.139102984754185,24.39498165751725,22.55366227512741,29.113604964640725,0.49760656331600694
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,update-solve-v1+4x4x32+triangular+uplo=L+diag=N,gemm-trsm+4x4x32+triangular+physical=4x4+uplo=L+diag=N+work=update-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=4+rhs=4+batch=1+variant=current-tile-v1+timing=raw-tile,gemm-trsm+4x4x32+triangular+physical=4x4+uplo=L+diag=N+work=update-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=4+rhs=4+batch=1+variant=current-tile-v1+timing=raw-tile,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=4+rhs=4+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x32+panel=32+diagonal=4+rhs=4+batch=1+variant=current-tile-v1,tiles=1;leftDoubles=128;rightDoubles=128;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,tiles=1;leftDoubles=128;rightDoubles=128;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,jvm-scalar/portable-tile-v1/4x4,jvm-c/c-tile-v1/4x4,280.571935359484,481.8741501584929,202.81375650225033,790.845513164965,0.5822514763807132
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,update-solve-v1+3x2x31+triangular+uplo=U+diag=U,gemm-trsm+3x2x31+triangular+physical=4x4+uplo=U+diag=U+work=update-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=2+rhs=3+batch=1+variant=current-tile-v1+timing=raw-tile,gemm-trsm+3x2x31+triangular+physical=4x4+uplo=U+diag=U+work=update-solve-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=2+rhs=3+batch=1+variant=current-tile-v1+timing=raw-tile,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=2+rhs=3+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x2x31+panel=31+diagonal=2+rhs=3+batch=1+variant=current-tile-v1,tiles=1;leftDoubles=124;rightDoubles=124;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,tiles=1;leftDoubles=124;rightDoubles=124;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,jvm-scalar/portable-tile-v1/4x4,jvm-c/c-tile-v1/4x4,99.11088066376759,190.42628634240594,151.4777799727969,859.8646184647508,0.5204684845114087
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,pack-left-v1+4x32+uniform,pack-left+4x32+uniform+physical=4x4+work=pack-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x32x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,pack-left+4x32+uniform+physical=4x4+work=pack-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x32x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x32x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x32x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,panelDoubles=128,panelDoubles=128,jvm-scalar/portable-layout-v1/4x4,jvm-c/portable-layout-v1/4x4,152.21854406817536,205.34469368288256,191.38860729355812,252.38961693929681,0.7412830657472413
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,pack-left-v1+3x31+uniform,pack-left+3x31+uniform+physical=4x4+work=pack-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x31x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,pack-left+3x31+uniform+physical=4x4+work=pack-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x31x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x31x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=3x31x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,panelDoubles=124,panelDoubles=124,jvm-scalar/portable-layout-v1/4x4,jvm-c/portable-layout-v1/4x4,159.02903200948853,229.0918604291863,211.03606950358048,267.2604188641055,0.6941714634101781
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,pack-right-v1+32x4+uniform,pack-right+32x4+uniform+physical=4x4+work=pack-right-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=32x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,pack-right+32x4+uniform+physical=4x4+work=pack-right-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=32x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=32x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=32x4x32+panel=32+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,panelDoubles=128,panelDoubles=128,jvm-scalar/portable-layout-v1/4x4,jvm-c/portable-layout-v1/4x4,133.24703212488075,254.40958985374877,201.23758088060836,321.89772495220456,0.5237500371015096
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,pack-right-v1+31x2+uniform,pack-right+31x2+uniform+physical=4x4+work=pack-right-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=31x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,pack-right+31x2+uniform+physical=4x4+work=pack-right-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=31x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=31x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=31x2x31+panel=31+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,panelDoubles=124,panelDoubles=124,jvm-scalar/portable-layout-v1/4x4,jvm-c/portable-layout-v1/4x4,139.55338608649345,317.50676497789425,236.56352322149047,405.01105777108836,0.4395288588456046
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,pack-symmetric-left-v1+4x4+uniform+uplo=L,pack-symmetric-left+4x4+uniform+physical=4x4+uplo=L+work=pack-symmetric-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,pack-symmetric-left+4x4+uniform+physical=4x4+uplo=L+work=pack-symmetric-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,panelDoubles=16,panelDoubles=16,jvm-scalar/portable-layout-v1/4x4,jvm-c/portable-layout-v1/4x4,31.718031004820123,61.121064169387175,49.13865133137787,87.33169035868971,0.5189378070532069
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,pack-symmetric-right-v1+4x4+uniform+uplo=U,pack-symmetric-right+4x4+uniform+physical=4x4+uplo=U+work=pack-symmetric-right-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,pack-symmetric-right+4x4+uniform+physical=4x4+uplo=U+work=pack-symmetric-right-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,panelDoubles=16,panelDoubles=16,jvm-scalar/portable-layout-v1/4x4,jvm-c/portable-layout-v1/4x4,34.29028634799427,70.18833127746724,45.40160558165096,103.74844009972581,0.4885468242924672
koblas-bench/reports/f342c3192a41a07cf0454d7d4d5324f8289cc01329bcc9c990b986dcdd2f5922/20260911T155812Z-50f1356ff734/jvm-c.csv,pack-triangular-left-v1+4x4+triangular+uplo=L+diag=N,pack-triangular-left+4x4+triangular+physical=4x4+uplo=L+diag=N+work=pack-triangular-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,pack-triangular-left+4x4+triangular+physical=4x4+uplo=L+diag=N+work=pack-triangular-left-v1+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1+timing=packing-only,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,physical=4x4+leftLayout=depth-rows-v1+rightLayout=depth-columns-v1+leftGroup=4+rightGroup=4+leftStride=4+rightStride=4+padding=zero+alignment=8+block=4x4x4+panel=4+diagonal=0+rhs=0+batch=1+variant=current-tile-v1,panelDoubles=16,panelDoubles=16,jvm-scalar/portable-layout-v1/4x4,jvm-c/portable-layout-v1/4x4,52.507536996257805,46.004841124455744,41.961936889194725,58.1817767245922,1.141348078003584
