run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,1,ns,bb25cc5fe3973534518eeb5af889675c3fd9aff3,false,kotlin-native-2.4.10,1,2,50000000,native-calibrated,12500000,1
case,1,1,dot+4096+uniform,ok,direct,arithmetic,policy
sample,1,1,1,50195,49128169,978.7462695487599
sample,1,1,2,50195,51864244,1033.2551847793604
sample,1,1,3,50195,47981288,955.8977587409105
