run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,jvm-c/c/c-sparse/packed-4x4,1,ns,bb25cc5fe3973534518eeb5af889675c3fd9aff3,false,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,2,50000000,jmh-average-time,50000000,1
case,1,1,dot+4096+uniform,ok,direct,arithmetic,policy
sample,1,1,1,57165,50098186,876.3786582699204
sample,1,1,2,62563,50109044,800.9373591419849
sample,1,1,3,67005,50095261,747.6346690545481
